"","main_Rho","Herbivore_Rho","Insectivore_Rho","main_P","Herbivore_P","Insectivore_P","main_p.adj","Herbivore_p.adj","Insectivore_p.adj","Driver","DriverNumeric"
"MMP23B",-0.305608147521576,0.94832313059372,0.724091392317602,1,0.342964978963117,0.469009628723123,1,0.626122732699602,0.759989710284225,"Unclear",0
"JPT1",-1.62034420892201,0.101387423627956,-1.22263782721155,0.630950143576169,0.919242919519815,0.221466519144528,1,0.967278595449754,0.54643285500988,"DoubleBoth",4
"HNRNPF",NA,0.711298472508827,-2.92919941989267,NA,0.476899297947736,0.00339836316828794,NA,0.73241546098233,0.066206813214879,"MissingData",5
"MYO9A",1.82025245025704,-2.24035985752461,1.29102530162305,0.412323413668272,0.02506757014407,0.196694904149492,1,0.149712691402075,0.51509525119565,"Herbivore",1
"ADD3",0.781714246693853,-0.545070713231948,0.433616457127295,1,0.585704884257752,0.664566982051192,1,0.804141154407412,0.869337923659735,"Both",3
"LAMB3",-0.730252041213107,0.808179342685714,-0.361400125984403,1,0.41898734769274,0.71780035383161,1,0.690460138140669,0.893094193479268,"Herbivore",1
"COL27A1",2.66104806189496,-0.342440978731254,3.13089811550618,0.0467387021829659,0.732019053941332,0.00174272609381119,0.377937953144379,0.884593314775149,0.0454495244953605,"Insectivore",2
"NCDN",-0.198699845149272,-0.241117822381533,0.741108660830505,1,0.809463799959735,0.458627558710608,1,0.922816059470203,0.751144591900858,"Insectivore",2
"NPEPL1",-0.634797244356333,0.975067098172887,-0.566487973719333,1,0.329526977842801,0.571062106017357,1,0.612604975783229,0.822175725571826,"Herbivore",1
"ARHGAP8",-2.46004307997857,0.96736673970347,-3.34623706929519,0.0833522035778584,0.333360730914238,0.000819163269745941,0.530566807856533,0.616198436240036,0.031168585538291,"Insectivore",2
"TJP1",-1.97119950098953,0.454090093441801,-0.995986372425759,0.292206365920109,0.649763983236353,0.31925676655294,1,0.839807171623636,0.642836388702683,"DoubleBoth",4
"LIPC",2.19942342871671,-1.91453350233087,1.58675131719099,0.167086969459761,0.0555520226255136,0.112568978706027,0.813882190806091,0.236958614404461,0.392580188759256,"Both",3
"ACSL5",3.028903097622,-2.46724869095653,2.08409054730783,0.0147266037629199,0.0136155757959969,0.0371519317261071,0.182781717205345,0.105595630659002,0.22750119431374,"Both",3
"SUOX",2.30160799312669,-1.87976851005354,0.681615607307698,0.128143733827585,0.0601396338891517,0.495482043444896,0.694883706133323,0.247474822469982,0.776115840343594,"Both",3
"PSMD12",-2.40285366478595,2.97455362460015,-1.85449585354219,0.0976061744502792,0.0029341516655386,0.0636682528213129,0.583897530721373,0.0404075313056204,0.297073732170784,"Herbivore",1
"ST3GAL4",0.298057179827283,-0.817479662459458,0.243796256347058,1,0.413654367016385,0.807388619869174,1,0.685995870162532,0.93041865418604,"Herbivore",1
"UVRAG",2.19399601045037,-0.488270546511995,1.43013358266107,0.169414178189439,0.625358220992843,0.152678683295746,0.822043786757252,0.827328714011834,0.451353050800792,"DoubleBoth",4
"ACMSD",2.26625354403756,-1.69748716513627,1.38439807073433,0.140615184007149,0.0896045956164178,0.166236599364878,0.736219186976773,0.309746404424508,0.471813874821451,"Both",3
"RAC1",NA,0.939764329531645,0.0170630908197484,NA,0.34733845948716,0.986386283882012,NA,0.629272659580467,0.995483829664984,"MissingData",5
"RNF14",-0.746729210301938,1.19969705237835,0.240824064920917,1,0.230257018237474,0.809691477335684,1,0.510356352879969,0.931659626331661,"Herbivore",1
"SH3YL1",0.116148985674374,0.878094237122015,0.601185354400649,1,0.379892580125148,0.547716538040919,1,0.659441021877115,0.807452238754458,"Unclear",0
"PXK",2.93515827319907,-1.916420076699,3.267594393615,0.0200026555816581,0.0553116473530428,0.00108465689568267,0.219898189636788,0.236119697641683,0.0360067352436856,"Insectivore",2
"KATNAL2",1.00558347651153,-0.0276074398946482,-0.0197995694740415,1,0.977975247750577,0.984203261326881,1,0.991555688421161,0.995023322998978,"DoubleBoth",4
"FBRS",-1.78457030985459,1.51954457154553,-0.419435750503446,0.445986245038956,0.128625477764089,0.674897701079149,1,0.37770924920831,0.873419760491756,"Both",3
"SUN5",-1.07902634726068,0.277361559570895,-0.475437201779312,1,0.781502495141705,0.634475383629348,1,0.910274068967512,0.856643397270485,"DoubleBoth",4
"GTF3C1",-0.343875501562881,-1.09599939439795,-1.41678220163035,1,0.273079039499133,0.156546614964647,1,0.560650810796891,0.457811163884845,"Unclear",0
"RNH1",-3.39555304458809,2.1758553306252,-2.32010374209511,0.00410940606805193,0.0295660798304899,0.0203352659597231,0.0804048946346171,0.165425125292513,0.166613739732861,"Both",3
"CENPL",1.65927074271345,-0.650775710083341,1.44540547454761,0.582367488237736,0.515191282130254,0.148344026587083,1,0.759986848566553,0.444702853144077,"Both",3
"RBM38",-1.87375166378607,1.18827176854387,-2.40245811755119,0.365787968563201,0.234726356489945,0.0162852993029284,1,0.516687215749021,0.148547223635997,"Insectivore",2
"CDAN1",-1.43102596766462,0.167200331892989,-0.722779581178786,0.914536637819612,0.867212423282473,0.469815313984364,1,0.94878507381939,0.760628627191975,"DoubleBoth",4
"UBA5",1.4648630362783,-0.0391674725900312,1.47093147761805,0.857749736462833,0.968756866840001,0.141309648872603,1,0.988329560335447,0.433865596700269,"Insectivore",2
"AKAP9",3.19256544187078,-0.646400085231369,2.48647407519303,0.00846089922984295,0.518020285228847,0.0129015969393572,0.128423925692871,0.762115470935737,0.130946765679425,"DoubleBoth",4
"RANGAP1",-0.162795417079674,-0.687332329636463,-0.618495708844433,1,0.491873330302427,0.536248625592065,1,0.743717519691337,0.798580422826457,"Unclear",0
"CACNA2D1",-1.25307388183479,1.63207198441737,0.0257615425598117,1,0.102664322744979,0.979447536252197,1,0.331700513975337,0.994043273127034,"Herbivore",1
"SDAD1",-0.160321578332811,0.539326228793934,0.488585049119953,1,0.589661773817444,0.625135499928522,1,0.80653262497217,0.85132510423187,"Unclear",0
"AMPH",-0.390902636249995,1.36638986991113,0.337363171044967,1,0.171816626641636,0.735843144197662,1,0.442171350695106,0.901029284619109,"Herbivore",1
"RBCK1",-0.533389837443985,-0.137798961853885,-0.0495348412553385,1,0.890399304853517,0.960493071962336,1,0.957696239706082,0.986855489568807,"DoubleBoth",4
"JAML",0.376267268165741,-0.702096944659385,-0.701808113753547,1,0.482618707623881,0.482798838087265,1,0.736565601314819,0.768874961396891,"Unclear",0
"TMPRSS11F",-2.93459530512384,0.907776036175119,-2.76546061244053,0.0200389781859463,0.363996561776346,0.00568424691521752,0.220137283999069,0.643474781310153,0.0857806658521469,"Both",3
"NCAPG2",0.952997545597643,-0.911034702416936,1.9316688939375,1,0.3622770893905,0.0534003864629818,1,0.642186061016034,0.271945625468144,"Insectivore",2
"GALNT6",1.51497020227457,-1.36343100279365,1.04962153289467,0.778679702199501,0.172746715804878,0.293892152983014,1,0.442976034880757,0.620111677649267,"Both",3
"ZNF770",1.84003232634847,-0.671912538952595,1.2896678813405,0.394580949066389,0.501639377352192,0.197165995894003,1,0.750930732916979,0.515711413175067,"Both",3
"AREL1",-0.475081694044731,0.742943281341462,-0.69305276051073,1,0.457516020348606,0.488276441720412,1,0.718105662228193,0.771993059290495,"Unclear",0
"FAM149A",1.96445017972587,-0.346305953297305,2.44219852856484,0.296867450733166,0.729112795025563,0.0145981163614762,1,0.882957227319391,0.139434807367806,"Insectivore",2
"SPRED2",-0.518197966057541,1.16076014153487,0.492810299638865,1,0.245739456404166,0.622146632490877,1,0.530102588349099,0.849639798301848,"Herbivore",1
"CCDC151",-0.117986291747081,-0.185529977578793,-0.0722767775737381,1,0.852813369687,0.942381645164534,1,0.941308929201126,0.979096452676569,"Herbivore",1
"LSS",-1.27072906972181,1.39262764178835,-0.145784072198825,1,0.16373241974584,0.884091850103749,1,0.429996563781645,0.961796641624449,"Herbivore",1
"ARIH2",-2.51221303437022,1.18403339709316,-1.91384016557898,0.0719859827293547,0.236399842832691,0.0556405816167594,0.485640138064718,0.519214776758142,0.276649750744188,"Both",3
"PITPNM1",-1.2291713208403,-0.154044478919869,-1.16832732701484,1,0.877574665005571,0.242674756537801,1,0.952554131986387,0.568538790698632,"Both",3
"ACOX3",0.718403424421879,0.317566801776164,0.764752887444295,1,0.750813559815124,0.444418706707407,1,0.894322236261269,0.740728310233457,"Insectivore",2
"IGBP1",-2.12123480674464,0.600998746071521,-0.831580076558364,0.203412285100473,0.547840821478448,0.40564601172608,0.92115472097388,0.781671318251828,0.711248806384278,"DoubleBoth",4
"RAP1A",NA,3.38015531213523,-0.434926455122352,NA,0.000724448797484337,0.663615811270789,NA,0.0160637353740405,0.869041385827364,"MissingData",5
"HYLS1",1.13591451472609,-1.35657621794765,0.582270811435167,1,0.174915902552705,0.560384282969246,1,0.44571794756749,0.814935298999507,"Herbivore",1
"MYOM1",-0.122488508398493,-2.05254932732203,-1.76732690209316,1,0.04011630635735,0.0771734969860014,1,0.196189706318291,0.326011262091764,"Unclear",0
"ARHGEF26",0.910062249044048,-2.12841113363241,0.189927339856054,1,0.0333030108449679,0.849366068279913,1,0.176306805416558,0.948427569630002,"Herbivore",1
"UBE2C",NA,3.89418283196748,-1.70210293669393,NA,9.8530316008741e-05,0.0887360735136704,NA,0.00417548483439296,0.350553988687079,"MissingData",5
"EML6",0.84895745601609,0.120783809234478,1.40295978405355,1,0.903862274566447,0.160628831618564,1,0.961617997257362,0.463774978928627,"Insectivore",2
"RPS26",-1.5578683633666,3.39628895724733,0,0.715586736750285,0.000683062087365911,1,1,0.0154644474459818,1,"Herbivore",1
"H3C4",-1.7324373877631,2.61872489156843,-1.70367083999984,0.499174296083334,0.00882590938459904,0.0884425987954653,1,0.0801451905966195,0.349820908705636,"Herbivore",1
"BCKDHB",1.59272907136995,-0.821903978553166,0.860826557427846,0.667325897242399,0.411131548460969,0.389333575837621,1,0.684051659721191,0.699823547996673,"Both",3
"STOML2",0.0887797732066223,0.101275812203737,0.188475056072336,1,0.91933151652103,0.850504267471127,1,0.967278595449754,0.948848762574127,"Insectivore",2
"PIGR",-0.000534755109293259,-0.755515081632623,-0.675160313359861,1,0.449939986611553,0.499573917867204,1,0.712560540738258,0.777861764703449,"Unclear",0
"GMNN",0.3358495834712,1.73454752859375,1.41018014803261,1,0.0828209803291763,0.158486496090228,1,0.29660743927433,0.460162083442077,"Unclear",0
"ADAM33",1.56407834180847,0.165389404880817,2.01782370820905,0.70679502926776,0.868637492517399,0.0436096248268655,1,0.949216823873184,0.246645463938927,"Insectivore",2
"ENSA",1.01556944305763,-0.161027569219623,2.15497209104271,1,0.87207168688766,0.0311640182532441,1,0.950201152790219,0.208304153347148,"Insectivore",2
"CCDC25",-1.99983987917703,2.00179852243294,-0.717957661330529,0.273105340926459,0.0453064049407683,0.472783392751018,1,0.209612051291371,0.762450728537883,"Herbivore",1
"LEKR1",3.25107354178759,-2.76838946800779,1.90197025039318,0.00689820684616889,0.00563340907458904,0.0571750439807638,0.113012380055728,0.0610373848195279,0.280323741041803,"Both",3
"C6orf132",0.294302605773773,0.545089012196982,0.915867084141276,1,0.585692299364811,0.359736612855195,1,0.804141154407412,0.675271656950765,"Insectivore",2
"RSPO1",1.30137648395687,-0.671057594148718,1.82549677587971,1,0.502183840055732,0.0679260972815713,1,0.751093946969142,0.306124600184628,"Insectivore",2
"MAN1A2",-0.37458919785126,0.534408988755505,-0.164981704426309,1,0.593058601361961,0.86895838246806,1,0.808893206788625,0.955559458712672,"Herbivore",1
"MEGF6",-0.419799077939466,2.17701391654334,0.197289655019338,1,0.02947952911699,0.843600874352585,1,0.165318322885366,0.945180519277048,"Herbivore",1
"PTGER3",1.02174362849715,-0.572373068104841,0.65548797140639,1,0.567069257493201,0.512153628394502,1,0.793443407597671,0.785652209595548,"Both",3
"PEX14",-2.25195414247526,1.89076737648878,-2.48283338775369,0.145951020560756,0.0586554038741578,0.0130342035886047,0.755007601756583,0.244281973637262,0.131551311312387,"Unclear",0
"ABCC11",2.04389564489285,-2.11953179638518,0.873856988854281,0.24578314490766,0.0340455495437778,0.382196140467795,1,0.178359506320328,0.694041815017084,"Herbivore",1
"ARC",-3.14188582186949,1.48460101447036,-2.55465299885062,0.0100718089537275,0.137649546585049,0.0106293704055082,0.144614709359367,0.392000803859084,0.118739810408603,"Both",3
"NRARP",NA,3.05161099186364,-1.21862214894638,NA,0.00227616878325868,0.222987638464504,NA,0.0340983547207393,0.548359957012757,"MissingData",5
"OSCP1",1.78847358310172,-1.41748892038936,2.39323195038296,0.442197803729457,0.156340031429108,0.0167006794312557,1,0.419486106511243,0.150203213225999,"Insectivore",2
"ATN1",0.658107736572951,-1.32617990776331,0.598185756326316,1,0.184780112870105,0.549715994411882,1,0.458109759175968,0.80797484162334,"Herbivore",1
"TMEM259",1.38378096091133,-1.67651603874165,1.96437227817776,0.998553207017507,0.0936371573032769,0.0494869352627957,1,0.316200975568503,0.26280640081111,"Unclear",0
"PPP4R2",2.2944492261864,-2.23555357126082,1.63885107029128,0.130588250109028,0.0253810287635728,0.101244280080657,0.703221218501555,0.150972878983028,0.373930542197915,"Both",3
"ATP5F1C",-0.136743509226424,0.217501906331596,0.869312722625872,1,0.827817221519886,0.384676105918425,1,0.930030413709667,0.696136723154827,"Insectivore",2
"BTN2A2",1.35827307081091,0.410770176615506,2.24327372277775,1,0.681241063473781,0.0248791687887896,1,0.85864979765525,0.183553230267406,"Insectivore",2
"CNNM1",-2.24188705634439,1.0962625026466,-2.84229276310735,0.149812036812038,0.272963914019691,0.00447903401175737,0.766568704622575,0.560556452850015,0.0758181806166313,"Insectivore",2
"SIAH1",0.124585556766851,-0.817692521111685,-0.4569012694875,1,0.413532782031925,0.647742011493061,1,0.685864408467766,0.861344085745943,"Herbivore",1
"SLC39A8",1.37352973431706,-2.09338741021247,1.12976042330378,1,0.0363145853650806,0.258577188841926,1,0.185334733684695,0.5843945418208,"Herbivore",1
"CRB3",4.22858088262004,-3.69535732435633,3.84358846083394,0.000141101983545116,0.000219577758275869,0.000121248266170594,0.0087350223829876,0.00708991211930988,0.0115606655668186,"Both",3
"PIK3R4",2.12818312600725,-3.25584999515396,0.160694694405654,0.199931419885352,0.00113053462890507,0.872333868378288,0.91320353715399,0.0216090731978161,0.957647116325342,"Herbivore",1
"PIWIL2",-1.00668875015432,-1.53955212557643,-2.46971878120829,1,0.123669562741219,0.0135219305248464,1,0.369805632546034,0.133726035312529,"Insectivore",2
"CCDC88B",1.57777689926519,-0.911744052237789,0.81072843778628,0.687701235844414,0.361903468302387,0.417521638541738,1,0.642015247642923,0.72080181479636,"Both",3
"EDRF1",-1.25896553955494,-0.596529211979648,-2.05432335119794,1,0.550821744929172,0.0399444061203607,1,0.783301238157019,0.235557059345314,"Insectivore",2
"ITGAL",2.44666816077384,-2.20630942277164,0.821158235334474,0.0865101118765161,0.0273623420764771,0.411556142406554,0.544019666900406,0.157781059127237,0.715532930630466,"Both",3
"HBM",0.699561998314871,-0.889034396732172,0.524102907160649,1,0.373984594160328,0.600206966648145,1,0.653787347578165,0.837319607264832,"Herbivore",1
"TBC1D9B",-1.57012911141532,-0.188572836290121,-0.460814461871805,0.698310463133406,0.850427624316667,0.644931725147055,1,0.940028734489147,0.860210814894492,"DoubleBoth",4
"MYLIP",-0.104658568089138,-0.604960338777884,-0.252825842586409,1,0.545205349697742,0.800402796820345,1,0.779603274184866,0.928404227276858,"Herbivore",1
"GOLGA4",3.91298911210903,0.107804772825081,4.57821220514866,0.000546963878424811,0.914150556791454,4.68966816364727e-06,0.0203997268731031,0.964930084333986,0.00186468945517518,"Insectivore",2
"ATP10A",-1.70273350140745,-1.45227533252362,-2.68194838700452,0.531707714339081,0.146425063494433,0.00731947515519971,1,0.405179174693768,0.0982130569458875,"Insectivore",2
"BICD2",-3.15818530858641,1.22947302566348,-2.5161150301797,0.00952527646709586,0.218894505331231,0.011865644890141,0.139824393620489,0.49748523797505,0.12546003785016,"Both",3
"C12orf29",0.980174838336943,-1.16151182909197,0.337517393559459,1,0.245433815461689,0.735726902440797,1,0.529584227212263,0.900998329056618,"Herbivore",1
"SASH3",-0.566434048634408,0.503259384266056,-0.0123085211281808,1,0.614781918219845,0.990179468994039,1,0.822059075435197,0.99681076259499,"DoubleBoth",4
"IL27",1.0570416742045,-0.136913543005554,0.825146510130925,1,0.891099133877156,0.409288417069693,1,0.957920746092144,0.713887437026004,"DoubleBoth",4
"ABCD4",2.98405484394484,-2.09765055266185,1.58057558126436,0.0170673468100963,0.0359360259081938,0.113975112766072,0.199530895254272,0.183938279144375,0.394074787292077,"Both",3
"SLITRK4",-3.57125533227181,3.82411120999035,-1.95673215672682,0.00213164601633535,0.000131244669103628,0.0503789671178121,0.0518494574504758,0.00498207222833888,0.265549471632829,"Herbivore",1
"ADAM15",0.320595244323004,2.34831517832766,2.14148943510386,1,0.0188585558833541,0.0322345895578468,1,0.12689013379547,0.212049700545105,"Unclear",0
"IGF2R",-0.735905326961628,-1.41892701636154,-1.57619699753246,1,0.155920294947419,0.114980410271087,1,0.418845220550665,0.395394001355786,"Unclear",0
"TXNDC11",2.23282734694016,-2.98123359280062,1.52448067065935,0.153361992911317,0.00287089714415924,0.127388681793776,0.774424155634936,0.0398069904274398,0.414793721011513,"Herbivore",1
"ARG1",3.72253137255247,-3.77840964909943,2.2745622734435,0.00118341235574415,0.000157833095406953,0.022932201431654,0.0345753261770122,0.00568514809655843,0.175879649681702,"Herbivore",1
"SPINK14",-0.134121654403888,-1.07295051409719,-0.704593373681051,1,0.283293319821768,0.481063323361625,1,0.569920926220428,0.767914911441278,"Herbivore",1
"CALM1",NA,-3.83308687219357,-0.394893142583416,NA,0.000126545239318246,0.692921751009694,NA,0.00487214200501055,0.881391247125177,"MissingData",5
"SCRIB",-2.24708734850471,2.37740341562353,-1.01695302357533,0.147806671842248,0.0174350082915631,0.309175777346584,0.760365971109833,0.121436416930823,0.633862475458872,"Herbivore",1
"MFNG",0.715313784740694,-0.698286901860002,1.26211168872115,1,0.484997788905073,0.206908599846004,1,0.7383609618073,0.529304441877391,"Insectivore",2
"GUCA2A",0.177019751262441,-1.27023523008603,-0.418813214315943,1,0.204000851902307,0.67535264662273,1,0.480827367818017,0.873692916246364,"Herbivore",1
"DMD",-1.53868966856877,3.21511603362902,0.322497021698387,0.743280454465528,0.00130391804078414,0.747076193677494,1,0.0237741366963668,0.905130054127545,"Herbivore",1
"CAVIN1",-0.549660505298438,0.52729775583167,-0.583913986180929,1,0.597986832452106,0.559278182884584,1,0.812197801844829,0.814476268769411,"Unclear",0
"PEX2",-0.491281452649672,-1.34876523541013,-0.813011486616993,1,0.177412384376355,0.416211472456608,1,0.448528387535499,0.719707034689427,"Herbivore",1
"RASSF1",-0.417281230776399,0.221573614147017,-0.476345911419846,1,0.824645824795567,0.633827961935762,1,0.928822470579622,0.856285833890378,"Insectivore",2
"RAB4B",NA,3.31580975463908,-0.275864946350263,NA,0.000913780117636105,0.782651798309551,NA,0.0188201549260021,0.920342643557713,"MissingData",5
"CFAP43",1.99262573975423,-1.50632481401395,1.48505036420832,0.277814666858566,0.131983811147606,0.137530483139778,1,0.382930851519945,0.428110716310404,"Both",3
"LMO7",0.520156427964058,0.246429676331136,-0.332903256457221,1,0.80534963602483,0.739207311221662,1,0.920910917130616,0.902393639247122,"Both",3
"MOB3A",0.563569384597875,-0.946322614913539,0.522363317817971,1,0.343984062066775,0.60141739122279,1,0.626757830714968,0.837963819591845,"Herbivore",1
"DCTD",-0.282354376462096,0.687491520990195,-0.587823115808919,1,0.491773042103482,0.556651026608536,1,0.743717519691337,0.813007432897618,"Unclear",0
"ELAVL4",NA,3.48029626451677,0.988264146265118,NA,0.000500859596129762,0.323023299849773,NA,0.0126795525218898,0.646804776684986,"MissingData",5
"ATP2A1",1.4038310211251,-3.35028573182717,-0.430433951019938,0.962215044683174,0.000807282390942976,0.666880002874931,1,0.017354430072672,0.870545346022761,"Herbivore",1
"TRIM38",-1.7974780485932,0.901591284566511,-1.22236980547469,0.433558559714865,0.36727402245781,0.221567812310252,1,0.64672945464624,0.546452691305161,"Both",3
"ADIPOR2",-0.154321486458052,-0.478600856613367,-0.120063853132858,1,0.632222608830276,0.904432566227883,1,0.830984128002753,0.969992984773755,"Herbivore",1
"MCRS1",-0.481059590004192,0.537720054622158,0.127059600475714,1,0.59077033178708,0.898893226388305,1,0.807281103089908,0.968196502322227,"Herbivore",1
"NELL1",1.07885554966907,-1.07892616448912,-0.293028655907048,1,0.280620643946492,0.769500248343145,1,0.568050499470038,0.914765641759739,"Herbivore",1
"XPNPEP3",2.23577069258356,-3.02647540656983,0.382576675689598,0.152200773800268,0.00247422947653017,0.702033666995716,0.772251490847515,0.0361304374640338,0.886046353804356,"Herbivore",1
"TEX43",0.80759935902847,-0.853932245256786,-0.174701639426808,1,0.393142531900798,0.861314079511325,1,0.670017521448459,0.951535545684279,"Herbivore",1
"MYBPHL",-0.863472298714759,0.19091298741227,-0.90976053013282,1,0.848593764838494,0.36294881422471,1,0.938962136273271,0.67776927762308,"Insectivore",2
"GM2A",-0.0612803048209012,0.243765424722523,0.790327260946685,1,0.807412499719769,0.429336670167992,1,0.921821660456141,0.73043036477935,"Insectivore",2
"ZDHHC9",-0.823008054053713,-0.0387660319924718,0.0949248898208835,1,0.969076927009536,0.924374486565229,1,0.988345051903201,0.974713539422955,"DoubleBoth",4
"PWWP3B",3.01329483780797,-2.91981041016522,2.09494470431398,0.0155056626620324,0.00350244391369128,0.0361759082530892,0.18857732247182,0.0454168907176176,0.225096083253099,"Both",3
"TOP3B",0.771791628381413,-1.85305743451842,1.27311194110923,1,0.0638741269227125,0.202978322215842,1,0.255349444247354,0.523813982613689,"Unclear",0
"ZMYM6",3.50191626371984,-3.16253258965534,1.8124272980592,0.00277154862372947,0.00156403228289514,0.0699201980503458,0.0615650617079906,0.0269982952858864,0.310339760003214,"Both",3
"BCL11B",-1.13924800707448,0.559150383720399,-1.01136792482512,1,0.576059091620965,0.311840366986254,1,0.798960394748948,0.636046783640974,"Both",3
"WFDC8",-0.358475002910325,0.586590676526034,0.0951080913123502,1,0.557478645918233,0.92422897127441,1,0.787858614358983,0.974713539422955,"Herbivore",1
"SFPQ",-2.89332703607486,1.7940098867034,-2.40127276719973,0.0228710503112332,0.0728115908098277,0.0163381527952505,0.24074370379873,0.274083389557942,0.148611177698213,"Both",3
"DCHS2",4.83485128380643,-3.90948331743743,2.76985156913635,7.99471267074068e-06,9.24937424678087e-05,0.00560818434547474,0.00119564489991622,0.00400924140214001,0.0853549859678874,"Both",3
"RC3H2",-0.212325010551391,0.11332503470032,-0.583746303772588,1,0.909772870265105,0.559391009424151,1,0.963509209678346,0.814476268769411,"Insectivore",2
"COL9A1",0.220943863721736,-0.616266334564307,0.516441757683802,1,0.537718754089877,0.605545907273783,1,0.774711985825929,0.841070575064331,"Unclear",0
"INKA2",-2.32497417228866,2.63216003153384,-0.913330202320675,0.120440047752636,0.00848438883673255,0.361068902449461,0.666390813664308,0.0781383287810215,0.67596901137227,"Herbivore",1
"SMARCAL1",-1.08091074554401,1.52803316899254,0.107307283461801,1,0.126504302846156,0.914545206541815,1,0.373622410926566,0.972111996832641,"Herbivore",1
"PRRC2B",-0.385173589712951,-1.27696522303967,0.283413800047897,1,0.201614525413806,0.776859650972823,1,0.477357886447277,0.917926671717342,"Herbivore",1
"GFPT1",0.577607059890804,-0.56627636992195,0.289351099525755,1,0.571205921327751,0.772312712052121,1,0.796096660806648,0.915997366890178,"Both",3
"NUDT13",3.89072409185415,-2.20836548257346,3.33998308422267,0.000599673160019119,0.0272188059541457,0.000837834930188604,0.0216928353497918,0.15738977117776,0.0315824799614583,"Both",3
"ATP13A1",0.860012639036859,-2.65206461912163,0.673584624481258,1,0.00800012294442032,0.500575431048336,1,0.075479623286443,0.778461413228429,"Herbivore",1
"HDGF",1.65926252806562,-0.446827057964814,1.24217832236625,0.582377415692373,0.6549999331508,0.214170775929268,1,0.842878208672699,0.538484559657974,"Both",3
"DLK2",0.921740609144825,0.00720360893240251,1.92782765678031,1,0.994252401359865,0.0538765664415164,1,0.997676643905241,0.272641254311354,"Insectivore",2
"ENTR1",-2.48017724834464,0.980027179660385,-4.23131150608845,0.0787902522223396,0.327072702437798,2.32332647243723e-05,0.514093632750946,0.609741201854533,0.00448319033234941,"Insectivore",2
"SMC4",4.54030162610717,-2.63085169976389,4.99791679302864,3.37042854384466e-05,0.0085171192808013,5.79529800421953e-07,0.00316480784167774,0.078264462050906,0.000670971323931388,"Insectivore",2
"CCRL2",1.75559473423865,-2.50533531577436,1.1372199468473,0.474945792003424,0.0122335353500223,0.255446350367603,1,0.0988278602105066,0.581709320899983,"Herbivore",1
"ERGIC3",-0.223760605820952,0.521416592927084,0.857813075391939,1,0.602076594930063,0.390995688543707,1,0.814272801603787,0.701051055995832,"Insectivore",2
"GIP",1.22203837822201,-1.00952280420942,1.73926483076165,1,0.312723970688681,0.0819881904874833,1,0.596391934280064,0.334915972684379,"Insectivore",2
"C7orf50",0.691740655537967,-0.168274284504944,1.35333400237809,1,0.866367503365952,0.175948951168831,1,0.948539166327347,0.487430618611447,"Insectivore",2
"ACSL3",0.227109450540577,-1.1757326493733,-0.0188062393739145,1,0.239701727432541,0.98499567640346,1,0.522572333551319,0.995023322998978,"Herbivore",1
"FRMD4A",-0.0415938506731166,-0.45089348889972,0.847613536131565,1,0.652066316483699,0.396653233372801,1,0.84090563480661,0.705204810764476,"Insectivore",2
"SMC1B",-1.12100496079966,0.159442649019833,-1.58282482628597,1,0.873320139605948,0.113461396506141,1,0.950681406505898,0.393683983990691,"Insectivore",2
"HOMEZ",2.85043083911291,-2.15145516046779,2.32593583594912,0.0261960265858178,0.0314402913768666,0.0200219739248096,0.263646514500653,0.171036619662007,0.165326630334814,"Both",3
"ECE2",1.01630606702755,0.404945070034354,1.66588428258014,1,0.68551788818665,0.0957364647219724,1,0.861975272892981,0.363710117270499,"Insectivore",2
"STRN3",-0.40294054868994,0.416873726817545,-1.30412970189219,1,0.676770771793724,0.192189363363978,1,0.856542259654834,0.509935732651288,"Insectivore",2
"ARPIN",-0.272659142981577,-0.0442995939859415,-0.021352392039014,1,0.964665595310721,0.982964550545906,1,0.986944269051368,0.99489911239438,"DoubleBoth",4
"ARID5A",2.22446311215227,-2.22875940727312,1.51872583383621,0.156703810184545,0.0258299171599452,0.128831521112778,0.784297896897798,0.152523543623152,0.417118386763173,"Unclear",0
"POP5",0.532740785087997,-0.194420053915164,1.13256072443748,1,0.845846988746753,0.257398769999479,1,0.938194994533185,0.583140763128947,"Insectivore",2
"TOR4A",-1.25247276246027,0.399453027085861,-0.345952484982957,1,0.68955942841767,0.729378423806004,1,0.864404272017669,0.897774123130382,"DoubleBoth",4
"RIMKLB",-0.27814461866694,0.91023707177685,1.08243003114051,1,0.3626974972847,0.279061490090794,1,0.642345111543519,0.605854231567329,"Unclear",0
"TRPM3",-2.55025036314633,0.671326816191368,-2.61614922359651,0.0645873508966343,0.50201235508406,0.00889276839471134,0.455671151468314,0.751003070009924,0.107972196936237,"Insectivore",2
"SYCP2",-2.21399671595571,0.783246854824977,-2.48924651156311,0.160974029076467,0.433482165084197,0.0128014170304877,0.796731413619019,0.701648932878944,0.130419967722926,"Insectivore",2
"FXR1",NA,2.54787642803664,0.502089425223232,NA,0.0108380854383827,0.615604618411543,NA,0.0912121115632111,0.846685250289734,"MissingData",5
"CACNA1E",-1.85621312629724,1.97494372864815,0.964342754614166,0.380539115123213,0.0482745341957867,0.334874112265807,1,0.217718955141766,0.657030145939515,"Herbivore",1
"MAP3K6",-2.3479504229479,2.23335294393561,-1.30259628810142,0.113262202296649,0.025525678689502,0.192712625697544,0.640279029075928,0.151444262766522,0.510751541737469,"Both",3
