"","GO_Biological_Process_2023.stat","GO_Biological_Process_2023.pval","GO_Biological_Process_2023.p.adj","GO_Biological_Process_2023.num.genes","GO_Biological_Process_2023.gene.vals"
"Positive Regulation Of Cell Population Proliferation (GO:0008284)",0.0237071384531173,0.0938898071165735,0.573285277483443,431,"FOXP1:81, NDUFS4:152, CDCA7L:194, GPER1:198, HDAC2:212, SCN5A:231, TSPYL5:288, SERPINF2:314, IGF1:408, VEGFC:483, GJA1:516, IL31RA:528, EPGN:610, TIAM1:684, TBC1D8:693, SDCBP:724, VIP:789, FGF22:817, AREG:867, PTK2B:961, PRDX3:1016, GDNF:1026, EPHA1:1061, AQP1:1077, FSHB:1097, S100A6:1110, CGA:1151, CHRNA7:1194, GNAI2:1242, BICRAL:1273, PLA2G2C:1296, NR4A3:1368, WNT2:1383, RASSF10:1424, EGFR:1451, TCL1A:1462, ESM1:1469, THBS1:1502, SS18:1555, KIF14:1581, ERBB2:1623, ITGB1BP1:1705, OSR2:1815, TJP1:1871, KDM4C:1918, BTC:1979, MYC:1984, SRPK2:1989, NKX2-5:2054, IL18:2103, PFDN1:2224, CEP43:2255, CHP2:2268, HMGA2:2275, PDGFB:2323, IL21:2361, FGFR2:2453, CUL3:2487, EREG:2495, DNAJA2:2534, VIPR1:2541, NCCRP1:2559, ERBB4:2582, CSF1:2622, HNRNPU:2677, PAX2:2681, DLL4:2714, PIM1:2720, DLL1:2731, IL7R:2769, FGF10:2826, TGFB1:2855, ITGAV:2899, FGF21:2928, DPP4:2941, CTSH:2964, IL4:3059, PRC1:3073, C5AR1:3079, PTPN6:3088, CACUL1:3098, IL5RA:3124, CD47:3127, CNBP:3134, INSM1:3143, CSF3:3157, IRS1:3189, IL34:3191, IL6ST:3236, IGF1R:3260, CAPNS1:3271, POU3F3:3286, CXCR2:3435, IFNG:3441, CDK4:3446, TNF:3454, ADAM17:3473, CNOT6L:3490, INSR:3509, RPS6:3535, ITGAX:3557, BCL7A:3563, FN1:3571, DDR2:3573, NKX3-1:3585, FLT3:3656, MEF2C:3681, LIFR:3692, FGF19:3783, EAPP:3814, FBXO5:3905, MEIS2:3929, OSMR:3988, CNOT7:4050, LIF:4068, TNFSF4:4082, DHX9:4249, TSLP:4293, ASIC2:4312, IL2:4338, CLDN5:4339, CCNA2:4354, CD86:4418, FER:4439, HOXC10:4468, ADRA2A:4471, HTR1A:4479, SMARCC1:4482, MDM2:4511, ID2:4525, FGF23:4536, FGF9:4546, SMARCD1:4608, BAD:4621, FLT4:4675, HES5:4714, SFRP1:4731, AKR1B1:4740, PTPRC:4794, TGFB3:4859, CLEC7A:4865, CCKBR:4950, GLP2R:4959, CSF2:5009, XBP1:5041, TGFA:5063, OXSR1:5072, PRMT1:5086, MAZ:5097, TGFB2:5118, CDK6:5123, PDGFD:5169, RPRD1B:5322, FAM98B:5323, PTK2:5337, ADAM10:5342, CDC123:5358, FGF7:5376, CIB1:5414, RELA:5427, FAM98A:5483, DERL2:5682, CALR:5714, NRG1:5763, CLEC11A:5793, TSC22D1:5802, RHOG:5805, NME2:5856, GAB2:5862, FGF8:5896, S100A13:5903, NME1:6015, SLC25A33:6120, LYN:6121, CD81:6123, CDC7:6153, BCL7C:6226, KRAS:6277, RARA:6285, NTRK2:6313, EPHA4:6353, GID8:6425, HCK:6481, JAK2:6543, FGFR4:6681, MEIS1:6699, CSF1R:6706, RBPJ:6726, STAT1:6727, CSNK2A1:6799, FGF20:6801, SLC35F6:6826, DDRGK1:6839, SINHCAF:6887, NTRK3:6894, CEP131:6952, FGF1:6963, CRKL:6984, BMPR1A:7011, SMARCA2:7021, CCDC117:7033, ACTL6A:7051, BIRC5:7122, PRTN3:7125, WNT3A:7131, ADRA1D:7151, CNOT8:7163, CNTF:7192, CSF2RA:7232, TBRG4:7250, FGF18:7253, CHRD:7297, BST1:7326, TTK:7350, RAB25:7373, GDF9:7400, ZNF16:7458, EMP2:7590, TNXB:7611, IL6R:7621, CDC25B:7640, DISP3:7657, AVPR1A:7674, PGF:7699, SIX2:7839, SLAMF1:7922, TGFBR1:7976, EPCAM:7985, SERTAD1:7996, BICRA:8005, ELANE:8124, AIF1:8136, IL9:8150, INS:8159, CSF2RB:8189, THPO:8209, MST1R:8214, ACTL6B:8216, FGF2:8218, NOD2:8251, DHPS:8308, TSPAN31:8374, MDK:8388, S100B:8487, EDN2:8497, FTMT:8511, SFRP2:8537, AQP11:8610, HCLS1:8635, AGT:8657, PID1:8659, AKT1:8671, EDN1:8672, GHRHR:8683, IL1B:8712, HAS2:8718, TNFSF13:8721, HDAC4:8736, EDN3:8740, SHC1:8751, SPHK1:8942, MLXIPL:8951, PTEN:8971, TIMP1:9000, IL15:9009, IL12RB2:9100, NODAL:9110, GHRH:9154, SOX15:9202, CTF1:9220, CNOT6:9270, FOLR2:9277, RNF187:9330, BMP2:9346, PAK1:9424, EGR4:9428, TFAP2B:9474, SIRT6:9499, HBEGF:9542, SCX:9554, SSR1:9589, CCND2:9720, RPS4X:9824, PDGFC:9832, GAREM1:9853, SIRT1:9864, CIAO1:9948, PDGFRB:9975, NPM1:9984, BMP10:9987, EPO:9989, FGF5:10066, VEGFD:10121, LAMB1:10204, HTR2B:10255, FGF4:10274, STX4:10288, PLA2G1B:10356, CLCF1:10419, LGMN:10476, IGF2:10481, IL7:10511, NAP1L1:10570, BMP5:10580, TGFBR2:10625, ACER3:10646, RTKN2:10673, STAMBP:10704, GRN:10757, TIPIN:10781, FGF6:10799, UFL1:10819, FGFR3:10838, CCPG1:10859, CCAR1:10866, NOP2:10922, CRLF1:10938, TMEM250:11008, PDGFA:11018, HDAC1:11043, RBPMS2:11107, PDCD10:11140, BAMBI:11156, STX3:11164, MEGF10:11196, MAPK15:11274, CDK2:11398, FGFR1:11517, HES1:11518, ZFPM2:11525, EZH2:11606, GRK5:11714, TCF7L2:11726, WNT1:11732, FOXM1:11742, PROX1:11765, POU3F2:11772, WNT5A:11779, TOX:11820, SPDYA:11911, GAS6:12173, CCL5:12245, NOX1:12273, MECP2:12292, F2R:12293, FGF17:12297, IL11RA:12325, ZNF703:12328, LEF1:12336, TRPM4:12511, SHANK2:12540, CD74:12598, NTF3:12672, CAPN1:12735, WWTR1:12816, GREM1:12822, KDM1A:12835, MARCHF7:12868, LIG4:12980, TBX2:12988, VEGFA:13012, KIF20B:13035, FZD9:13036, IL6:13131, SAPCD2:13152, PTN:13182, BCL7B:13209, E2F1:13212, TBX3:13268, HMOX1:13277, HPSE:13323, PDGFRA:13329, PRKCH:13345, NAMPT:13365, KITLG:13371, MAP3K3:13482, TNFRSF11A:13490, SLC25A5:13497, BCL2:13581, ERBB3:13605, MVD:13635, SHH:13651, AKT2:13735, SOX4:13744, TBX20:13765, RPL17:13779, MCTS1:13802, AMH:13838, LAMC1:13846, FXN:13931, KMT2D:13944, EFNB2:13988, TCIRG1:14005, LAMC2:14010, BRD9:14047, CDH13:14048, CDKN1A:14141, PRKCI:14322, FOSL1:14436, S1PR3:14439, BMP4:14529, YAP1:14560, NKX2-6:14573, PTGFR:14645, FGF16:14667, PHIP:14683, GCNT2:14696, KDR:14699, PTHLH:14716, S1PR2:14731, MATK:14759, BMI1:14771, DBF4B:14826, EPOR:14838, DOT1L:14846, NACC1:14932, ASH2L:14973, BMP6:14995, IL11:15016, SMARCA4:15058, PKHD1:15136, CCN4:15364, TBX1:15396, SOX9:15404, GLI1:15536, HYAL1:15566, TGFBR3:15707, SOX8:15770, EGF:15831, LRP5:15850, NOTCH1:15938"
"Positive Regulation Of Cell Projection Organization (GO:0031346)",0.00893670065272778,0.747617514967486,0.942480854151805,109,"NRDC:317, NDNF:327, SLITRK1:497, NPTN:541, TENM3:571, SETX:636, PRKD1:678, TIAM1:684, PTK2B:961, CDKL5:1392, CAMK1D:1453, FUT9:1545, IL1RAPL1:1626, FES:1857, PLPPR5:2002, OBSL1:2219, LRRC7:2281, AMIGO1:2553, PLXNA4:2710, APOE:2825, CARMIL1:3000, DPYSL3:3093, DLG4:3129, MAGI2:3130, DVL1:3219, STMN2:3310, FBXW8:3318, RET:3338, CAPRIN2:3396, DDR2:3573, EPHA3:3964, SERPINI1:3966, CDKL3:4147, KIDINS220:4152, ROBO2:4255, NDRG4:5238, PLXNC1:5305, RELN:5397, ITGA6:5544, CAMK2B:6002, LYN:6121, NTRK2:6313, CAPRIN1:6438, TWF2:6755, MARK2:6866, NTRK3:6894, NTRK1:6995, NLGN1:7158, SNX3:7171, STYXL1:7220, TNN:7251, ALKAL1:7320, ZNF804A:7691, DDR1:7737, PTK6:7783, ROR2:7814, INS:8159, MDK:8388, CUL7:8503, TIAM2:8567, SCARF1:8838, SCARB2:9297, AVIL:9544, SLIT2:9632, CARMIL2:9701, DAB2IP:9761, MAP3K13:9983, RIT2:9988, ATP1B2:10272, CBFA2T2:10302, ALKAL2:10605, RAPGEF2:10632, PTPRD:11057, PROM2:11129, CAMK1:11158, NCOA2:11254, NEDD9:11334, FZD1:11388, CUX1:11580, BDNF:11616, WNT5A:11779, PLXND1:11815, TOX:11820, PLXNB3:12153, PLXNA2:12260, RETREG3:12613, MUSK:12694, SCN1B:12774, DVL3:12784, FZD4:12828, ROBO1:12953, PLXNB1:13145, SS18L1:13172, PTN:13182, ARSB:13337, RAPGEF1:13366, TWF1:13557, ROR1:13642, DVL2:13949, PRKCI:14322, P3H1:14423, PLA2G3:14556, GPC2:14641, CUX2:14949, CHODL:15307, PLK5:15317, METRN:15496, PTK7:15839, EP300:15872"
"Positive Regulation Of Cell-Cell Adhesion (GO:0022409)",0.0969599087972639,0.0387091335160152,0.447985578224377,38,"MAGI1:42, SERPINF2:314, DENND6A:696, THY1:967, LCK:1466, FGB:1695, FGG:1812, TJP1:1871, TNFSF11:2485, CD44:2564, CD47:3127, FOXA2:3291, TNF:3454, BMP7:4491, CXCL13:4578, SMAD7:4748, FLOT1:4844, ANK3:5261, FOXA1:5432, CITED2:5775, SKAP1:6040, PLAUR:6179, JAK1:8137, MDK:8388, IL1B:8712, NODAL:9110, FUT7:9408, IL10:9845, PIEZO1:10474, AGER:10568, MEGF10:11196, FSTL3:11370, PLPP3:12170, CCL5:12245, RNASE10:12644, CD3E:12790, PTPN23:13405, GCNT2:14696"
"Positive Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000049)",0.330612680376624,0.00503858927362173,0.205666053077833,6,"SERPINF2:314, DENND6A:696, TJP1:1871, FOXA2:3291, FLOT1:4844, FOXA1:5432"
"Positive Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033634)",-0.0277222177774222,0.847721248596586,0.966345512247002,4,"CD3E:3213, PIEZO1:5529, SKAP1:9963, CXCL13:11425"
"Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)",0.0796406471149732,0.085408328359737,0.557653322614787,39,"FUT1:188, TEK:416, MAP4K4:507, CD36:567, RRAS:903, PTK2B:961, THY1:967, EPHA1:1061, CCR7:1308, RAC1:1547, TSC1:2344, CSF1:2622, EFEMP2:2806, S100A10:3083, SFRP1:4731, CDK6:5123, PTPRJ:5385, CIB1:5414, NRG1:5763, SKAP1:6040, JUP:6374, ENC1:6574, CCL21:6583, EMP2:7590, RIN2:9142, FERMT2:9816, NELL1:10362, ROCK1:10440, LIMS1:11222, PPM1F:12357, GSK3B:12474, PLEKHA2:12701, CD3E:12790, VEGFA:13012, COL16A1:13243, CCL25:13486, CDH13:14048, MYOC:14698, KDR:14699"
"Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)",0.0465924014609389,0.190972123376919,0.689411103429827,66,"FUT1:188, NDNF:327, CRK:462, CD36:567, MYADM:714, PTK2B:961, EPHA1:1061, LIMS2:1070, OLFM4:1128, CCR7:1308, RAC1:1547, FGB:1695, FGG:1812, PDGFB:2323, CSF1:2622, CARMIL1:3000, S100A10:3083, FN1:3571, APOA1:3775, P4HB:4259, DOCK1:4337, SFRP1:4731, ILK:4738, ALOX15:4814, CDK6:5123, RAC3:5412, CIB1:5414, CALR:5714, CASS4:5982, SKAP1:6040, JUP:6374, JAK2:6543, ENC1:6574, CCL21:6583, AGR2:6716, CRKL:6984, EMP2:7590, CSPG5:8092, MDK:8388, ECM2:8647, TRIOBP:9690, FERMT2:9816, ABL1:10104, NELL1:10362, ARHGEF7:10708, RELL2:10743, RSU1:11050, LIMS1:11222, NEDD9:11334, DMTN:11450, TESK1:11454, CCDC80:12078, PPM1F:12357, GSK3B:12474, PLEKHA2:12701, RREB1:12771, CD3E:12790, C1QBP:13001, FBLN2:13114, CCL25:13486, ARL2:13839, CDH13:14048, VIT:14179, MYOC:14698, FLNA:15118, NPNT:15610"
"Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)",0.0202343926404498,0.742558247591518,0.940725097113355,22,"TEK:416, MAP4K4:507, THY1:967, RAC1:1547, TSC1:2344, MAPRE2:3047, S100A10:3083, SFRP1:4731, PTPRJ:5385, NRG1:5763, IQSEC1:8211, FERMT2:9816, PIK3R1:10172, NELL1:10362, ROCK1:10440, LIMS1:11222, PPM1F:12357, VEGFA:13012, COL16A1:13243, DUSP3:13377, MYOC:14698, KDR:14699"
"Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)",0.0145031118446582,0.521490402121451,0.865864712027096,165,"CTNNB1:103, HSP90AB1:398, IGF1:408, EIF6:435, KLF4:546, CD36:567, ASS1:647, HTR2A:729, VIM:825, HSP90AA1:914, TYRP1:1074, GCK:1176, EIF3C:1413, THBS1:1502, APOA4:1536, ERBB2:1623, SREBF1:1692, PTH:1781, PLD1:1809, EIF4A3:1859, LPGAT1:1890, PDGFB:2323, PTGS2:2331, FXR1:2424, STARD4:2544, METTL14:2573, HTR2C:2725, PTH1R:2735, CXCL8:2759, NR1H3:2842, KAT5:2981, SIRT2:3066, IRS1:3189, HGF:3283, NOS1AP:3398, IFNG:3441, TNF:3454, INSR:3509, EIF3D:3610, AGO2:3702, RPL26:4054, BCL3:4159, CPEB3:4388, ARPP19:4501, MFSD2A:4574, TLR4:4632, P2RX4:4818, CLEC7A:4865, PPP1R3E:4975, PRMT1:5086, NNMT:5099, FOXO1:5188, OPN3:5189, LDLR:5224, LARP4:5559, METTL3:5576, SMAD3:5583, RGCC:5722, PIWIL2:5748, PCIF1:5810, DDAH1:6029, PARK7:6039, CTDNEP1:6329, AGTR2:6578, ZEB2:6603, FGFR4:6681, LARP1B:6744, PXYLP1:6773, KAT2B:6805, YTHDF3:7188, SCARB1:7200, ASIP:7233, METTL5:7288, CLU:7430, GUF1:7432, CD244:7658, CD28:7884, NR1D1:7890, RPS27L:7896, ELAVL1:7956, APOA5:7963, AGXT2:8110, INS:8159, FGF2:8218, POLDIP3:8290, GPLD1:8345, SAMD4A:8409, AKT1:8671, EDN1:8672, MID1IP1:8685, IL1B:8712, MLXIPL:8951, SNCA:9045, ATP7A:9252, PAOX:9316, RPL5:9355, NMD3:9388, APOC2:9393, NIBAN1:9581, PLIN5:9680, RPS4X:9824, SIRT1:9864, PDGFRB:9975, NPM1:9984, EIF4G3:10015, MTOR:10044, TENT5B:10075, EGR1:10079, FMR1:10189, PRKD2:10240, HTR2B:10255, DYRK2:10287, SSB:10298, EIF3E:10316, SLC27A1:10338, RPS6KB1:10379, LARP6:10397, FXR2:10400, IGF2:10481, HNRNPD:10488, YTHDF1:10518, PKD2:10560, AVPR1B:10618, ELOVL5:10706, DDAH2:11121, RBM3:11159, OGT:11203, UPF3A:11212, NAT10:11280, PPARGC1A:11472, PASK:11660, TCF7L2:11726, KLF2:11740, PRKDC:11755, GIPC1:11987, ADSL:12020, NSUN5:12158, CCL5:12245, SORBS1:12372, APPL1:12509, PYM1:12646, PTPN2:12700, DUOXA1:12799, IL6:13131, CNEP1R1:13146, SIRT7:13284, SLC45A3:13697, AKT2:13735, UPF3B:13737, SOX4:13744, CDH3:13829, EPM2AIP1:13888, SMOC2:14016, ARNT:14229, ZCCHC4:14290, PRR16:14547, CIRBP:14746, LARP4B:14852, TLR6:15094, NR1H2:15115, MMP8:15152, EEF2:15161, HIF1A:15180, NR1H4:15459, LARP1:15826"
"Positive Regulation Of Cellular Catabolic Process (GO:0031331)",0.0101487526146167,0.694600595529781,0.924569387968582,126,"GTPBP1:236, NRDC:317, IGF1:408, FLCN:573, PRKD1:678, CNOT1:1117, MID2:1230, APOA4:1536, PLK2:1580, SNX33:1651, ENDOG:1748, SLC4A4:2287, PRXL2C:2333, GSK3A:2437, PLEKHF1:2632, NPRL2:2687, APOE:2825, ATF6:2870, DHRSX:2917, DAPK1:2955, KAT5:2981, IRS1:3189, PRKAA1:3258, ABHD5:3273, DCN:3422, IFNG:3441, TNF:3454, INSR:3509, RPTOR:3640, LRRK2:3812, HMGB1:3978, CNOT7:4050, ORMDL3:4085, P2RX7:4294, MOV10:4379, ADRA2A:4471, BAD:4621, DAGLB:4952, FOXO1:5188, TBK1:5260, TRIM65:5473, CCNY:5595, APP:5621, ZBTB20:5628, PNPLA2:5821, TRIM38:5977, SQSTM1:6020, TRIM8:6076, RNF152:6165, TMEM59:6172, SH3GLB1:6188, GRSF1:6455, OPTN:6836, ZC3HAV1:6857, ABCD2:7108, CNOT8:7163, ULK2:7228, PIM2:7371, SUPV3L1:7440, USP20:7462, PHKG2:7555, FURIN:7675, TRIM32:7844, PSEN1:7952, APOA5:7963, ATG101:8030, PRKCD:8034, INS:8159, CDK16:8175, PNPT1:8239, GPLD1:8345, TNFRSF1B:8678, IL1B:8712, TRIM58:8753, RBM27:8764, ULK1:8772, MLXIPL:8951, SNCA:9045, PPARA:9151, ATG13:9354, APOC2:9393, RB1CC1:9527, FOXO3:9609, PLIN5:9680, TRIM21:9838, MTOR:10044, DEPDC5:10118, PRR5L:10327, SNX9:10342, MTDH:10420, ROCK1:10440, PRKAA2:10502, ZC3H12A:10582, TFEB:10588, UFL1:10819, TRIM23:11025, SH3D19:11098, KHSRP:11359, AMBRA1:11901, PACSIN3:12444, GSK3B:12474, LIN28B:12758, MLST8:12780, UPF1:12964, PTPN1:12975, ABCD1:13387, SH3BP4:13587, ZSWIM8:13607, AKT2:13735, PIK3CB:13895, LAPTM5:13956, TP53INP1:14070, ITCH:14160, ARNT:14229, DXO:14492, ADAM8:14535, TTC5:14804, NPRL3:14886, PIK3C2A:14999, MEFV:15095, ADAM9:15139, HIF1A:15180, TRIM68:15280, TPCN1:15313, STK11:15639, BECN1:15687"
"Positive Regulation Of Cellular Component Biogenesis (GO:0044089)",0.0221364879698229,0.48888331986556,0.853066909808169,82,"PLEK:157, SIN3A:285, PFN3:380, SDCBP:724, VPS4A:855, BAX:1003, USP16:1184, TCL1A:1462, RAB7A:1479, HAS3:1728, SDC1:2427, TGFB1:2855, CHAF1B:3048, SYNPO2:3081, BAK1:3440, IFNG:3441, TNF:3454, CDH5:3833, STX18:3850, TAL1:4235, BIK:4319, PFN1:4347, BMP7:4491, MMP3:4623, TSG101:4783, FLOT1:4844, CLEC7A:4865, SMAD3:5583, RGCC:5722, NRG1:5763, TPR:5855, BID:5990, PDCD6IP:6028, PARK7:6039, VCP:6101, SH3GLB1:6188, PRKCA:6199, TFRC:6512, SMPD3:6573, BCL2L11:6704, CLDN19:6914, PFN2:6955, SUMO1:7062, CHMP2A:7080.5, HGS:7157, ERCC1:7322, CLU:7430, RHOC:7604, SYK:7631, SLF1:8483, FNIP2:8894, EMILIN1:9069, VIL1:9337, GNL3L:9414, SYNPO2L:9657, DAB2IP:9761, VPS4B:9912, WARS1:10148, BMF:10375, HRK:10609, CDK2:11398, ATP13A2:11946, CDC42EP2:12018, STAM:12319, GSK3B:12474, CLDN3:12618, LIMK1:12661, SNF8:12873, VEGFA:13012, TPPP:13157, MTSS1:13574, RPS3:13780, SDC4:14359, SLF2:14555, SPIDR:14587, FNIP1:14704, SLX1A:15099, SLX4:15541, HYAL1:15566, CRB3:15672, TRABD2B:15934, SYNPO:15971.5"
"Positive Regulation Of Cellular Component Organization (GO:0051130)",0.0445698621301298,0.124122686369273,0.622693700333,100,"NEURL1:178, TMEM30A:910, FRMPD4:983, BAX:1003, AHNAK:1045, TCL1A:1462, DAB2:1477, RUNX1:1664, HAS3:1728, CCL19:2120, ATP10A:2137, TREM2:2249, DLL1:2731, AJUBA:2782, APOE:2825, TGFB1:2855, CHAF1B:3048, S100A10:3083, IGF1R:3260, BAK1:3440, IFNG:3441, TNF:3454, INSR:3509, CLIP3:3584, CDH5:3833, RB1:3852, TAL1:4235, ASAP1:4274, BIK:4319, BMP7:4491, MMP3:4623, CBLL1:4708, AKR1B1:4740, FLOT1:4844, TGFB3:4859, CLEC7A:4865, GPX1:4881, TGFB2:5118, SHANK3:5343, RELN:5397, CDC20:5512, NRG1:5763, DCTN1:5861, BID:5990, CAMK2B:6002, PARK7:6039, VCP:6101, SH3GLB1:6188, NRXN1:6200, LRP1:6433, TFRC:6512, SMPD1:6621, BCL2L11:6704, CLDN19:6914, SUMO1:7062, TMED9:7300, CLU:7430, RHOC:7604, SYK:7631, TFR2:7891, APOA5:7963, TGFBR1:7976, SLF1:8483, FNIP2:8894, SNCA:9045, GPC3:9323, APOC2:9393, GNL3L:9414, DAB2IP:9761, WARS1:10148, ANAPC2:10187, RAPGEF3:10233, BMF:10375, ADD1:10412, ADGRL1:10607, HRK:10609, LMAN1:11030, PROM2:11129, CAMK1:11158, ANXA2:11333, CD151:11905, CDC42EP2:12018, NOX1:12273, GSK3B:12474, CLDN3:12618, LRP4:12809, NEUROD2:12970, VEGFA:13012, ABCB7:13060, TPPP:13157, PTPN23:13405, RPS3:13780, SLC18A3:14148, SLF2:14555, SPIDR:14587, SURF4:14600, FNIP1:14704, HYAL1:15566, CRB3:15672, TRABD2B:15934"
"Positive Regulation Of Cellular Extravasation (GO:0002693)",0.0680726574098331,0.434379195574147,0.837675813031927,11,"PLVAP:87, THY1:967, CD47:3127, LYVE1:4970, RIPOR2:7177, CCR2:7217, MDK:8388, XG:9491, AGER:10568, JAM3:12144, ICAM1:12225"
"Positive Regulation Of Cellular Metabolic Process (GO:0031325)",0.00802890405459655,0.847494867959473,0.966345512247002,48,"CDK1:652, THBS1:1502, PAX8:2119, PDGFB:2323, ACE2:2332, CXCL8:2759, PRELID1:2822, IL4:3059, SORD:3302, IFNG:3441, B2M:3465, ACTN3:3763, IFNAR1:3896, TP53:3903, IL10RB:4036, MAPK14:4227, GRB2:5106, CCNB1:5667, AGTR1:5692, MORC3:6136, RIPK1:6674, IFNLR1:8225, AGT:8657, PID1:8659, F2:8731, ARG2:8804, DCXR:9411, SIRT1:9864, HPN:9866, PDGFRB:9975, YPEL3:9982, ADIPOQ:10078, LIPT2:10410, ZC3H12A:10582, TGFBR2:10625, PRKCE:11346, RNF41:11535, EEF1E1:11635, GHITM:11900, CHCHD2:12084, CCL5:12245, MUSK:12694, ACOD1:12749, GATA3:12860, DHRS4:14128, CDKN1A:14141, GADD45A:15337, SLCO1C1:15693"
