"","main_Rho","Carnivore_Rho","Herbivore_Rho","main_P","Carnivore_P","Herbivore_P","main_p.adj","Carnivore_p.adj","Herbivore_p.adj","Driver","DriverNumeric"
"CDH26",2.78033731580658,-3.31748505090365,1.17013914886303,0.0162907381057035,0.00090831776205061,0.241944976128869,0.132117941813047,0.0124280019908599,0.52541346705156,"Carnivore",1
"ADARB1",0.918885878459375,-1.84726985807569,0.870247346017624,1,0.0647080391691404,0.384165246907984,1,0.209474066323967,0.662444210110661,"Carnivore",1
"RBMS1",0.437052598653058,0.564942356546873,2.15008106551648,1,0.572112972505439,0.0315488030518604,1,0.756836400788294,0.171285247075368,"Herbivore",2
"C7orf57",1.84044575380584,-3.5361322657689,1.55317762026456,0.197108464255894,0.000406031350269319,0.120380706371157,0.646551976912869,0.00715255324516957,0.36444730473853,"Carnivore",1
"ALDH5A1",-2.92641449954095,0.786732081728622,-1.98131321670463,0.0102868123189906,0.431438719548509,0.0475561591203867,0.0967218334469607,0.649403806391485,0.215628545890222,"DoubleBoth",4
"ZPBP2",-0.69243507960515,0.347985615896038,-1.52910283974149,1,0.727850986051243,0.126238951493225,1,0.85632542659045,0.373259242020008,"Herbivore",2
"CKB",0.603121226069925,-0.446529782262807,1.01836897973338,1,0.655214604411225,0.308502638239602,1,0.812909406479504,0.59261901673687,"Herbivore",2
"PFKL",-0.445611731281917,0.23289024753253,-0.46878741413912,1,0.815846631590504,0.639221597024826,1,0.905750179206488,0.835085851254815,"Herbivore",2
"WDR3",0.486093623240161,-0.637959924306407,-0.373915057839619,1,0.523499767932393,0.708467513197669,1,0.720602893665268,0.874901700157422,"Carnivore",1
"IL22RA2",-0.881216241327272,0.568391950814297,-0.951692357504494,1,0.569768854768084,0.341253026416761,1,0.754746827424375,0.624167265311361,"Herbivore",2
"HPS5",-0.376601896909669,2.27135861210733,-0.420217103387121,1,0.0231252777309918,0.674326861401519,1,0.110388759445232,0.855685674802741,"Carnivore",1
"MADD",4.17219726753755,-2.30541068248553,1.69402483899145,9.05028825196146e-05,0.0211435837854946,0.0902605631611809,0.00415067807078489,0.10349481425211,0.310725150716118,"DoubleBoth",4
"AKT1",1.17414388368796,-1.63038351792474,0.763607762457202,0.721012195838465,0.103020465928797,0.445101022035685,1,0.277619846984107,0.709457924264503,"Carnivore",1
"CNBD2",-2.86859054709405,1.89183261552964,0.772211281474008,0.0123691549356773,0.0585132861956607,0.439989300860114,0.11015452290401,0.196321852863606,0.706805737123032,"DoubleBoth",4
"NXPH4",-0.228756508725539,-0.240004896728097,0.86682746563508,1,0.810326460500299,0.386036550862207,1,0.902824742105,0.664112338455266,"Herbivore",2
"UBE2J2",0.469712181082324,-0.549257819645628,1.11171575241731,1,0.582828529825166,0.266260384713711,1,0.764561002557712,0.553502998058545,"Herbivore",2
"ADGRG5",0.0131938664935107,-1.4918033114266,0.332862486928356,1,0.13575071559046,0.73923808731213,1,0.32897397426813,0.888505721608963,"Carnivore",1
"ATP2B3",2.15508858318608,-1.35049491648294,2.29018188579034,0.0934647088519691,0.176857283199188,0.0220107750486111,0.406404824196283,0.385230356397083,0.13876249842284,"Herbivore",2
"POFUT2",-0.324071138206495,-1.1624706736404,-1.21686861688895,1,0.245044330291423,0.223654207792224,1,0.465718256903622,0.503822133060209,"Unclear",0
"LEPR",-3.07054474063397,2.825198359608,-1.96294044222129,0.00641006013524199,0.00472513542417208,0.0496530948219241,0.0722794525174618,0.0391805079387517,0.221715430845335,"Both",3
"BPIFB6",-0.605264887087133,0.425432743378922,-2.08244892592933,1,0.670521240871187,0.0373014834485476,1,0.821284168326088,0.187534860597204,"Herbivore",2
"KCNMB3",-0.474885880747526,2.00752836028506,-1.79017190463837,1,0.044693433999024,0.0734262802218329,1,0.165939547418105,0.275629128326931,"Unclear",0
"SMARCA2",0.363583619353328,-0.539693382688363,-0.357317184480678,1,0.589408504271861,0.720854366657092,1,0.769552459732219,0.881091068112787,"Carnivore",1
"GALNT14",0.656453539641176,-2.90596281388017,1.42195885277358,1,0.00366124957282686,0.155038196415967,1,0.032761961910656,0.417307559444384,"Carnivore",1
"CDK5RAP2",0.481600190687573,-0.459298787851753,-1.46951618624293,1,0.646019618106361,0.14169283482778,1,0.808303960514674,0.39776570137227,"Herbivore",2
"MYNN",-2.71194889711903,2.64176381410005,-0.681910742545142,0.0200666712115066,0.00824755477064521,0.495295392211133,0.15077147703355,0.0559650185407004,0.745980580965458,"Both",3
"SCEL",1.89073803836576,-1.51499833159013,0.956595935873655,0.175977966118796,0.12977282663082,0.33877124094542,0.603508245571367,0.320215620946445,0.622233962527676,"Both",3
"NFAT5",-2.25042891059425,2.76623426874931,-2.50423664717434,0.0732651944955124,0.00567077805311598,0.0122715924197558,0.348922871339854,0.0441821189558057,0.0990095776664117,"Unclear",0
"COG3",0.354318330115433,-1.19655273510511,-0.731444571183822,1,0.231480932310213,0.464507649224662,1,0.451091807068776,0.72312759184427,"Carnivore",1
"TAF1A",-2.75464558965164,1.77183551225224,-1.13520760967492,0.017626722766553,0.0764218657360935,0.256288341867772,0.138692529554037,0.231171916128272,0.541613785310914,"Both",3
"SAMM50",-0.390257273242112,-0.53029829153904,0.131148215887182,1,0.595905131043938,0.895658059757371,1,0.77434126373462,0.959685651915374,"Carnivore",1
"NASP",-2.39575386864029,2.67417955774181,-2.74473102457222,0.0497586715335244,0.00749123300011975,0.00605605115710149,0.270569542055209,0.0529101318096762,0.0637633793298121,"Unclear",0
"BIRC5",0.091329296289137,0.194839296567962,1.05864715602111,1,0.845518757572072,0.289760502486839,1,0.92362397288265,0.576128299109389,"Herbivore",2
"CILK1",0.435495150315148,0.427141617057244,0.501763625305561,1,0.669276182200782,0.615833802822874,1,0.82089618935919,0.822671450503742,"Unclear",0
"FSIP1",-1.99985919722136,3.2463451432723,-0.708446222377541,0.13654641058053,0.00116897024909852,0.478668196926058,0.513615881483874,0.0147961326899785,0.73410282940434,"Carnivore",1
"SEPTIN7",NA,0.905367077455228,-0.489231397588189,NA,0.365270951222519,0.624677883293786,NA,0.591617761044057,0.827026473506916,"MissingData",5
"PDAP1",NA,NA,2.69442918623779,NA,NA,0.00705093075525898,NA,NA,0.0701189335034019,"MissingData",5
"GRHL3",-1.9428252984337,0.847853347797168,-1.88879963272367,0.156111810407464,0.396519648564943,0.0589186820256479,0.558309901311636,0.618641414761469,0.24487908380416,"Both",3
"PRSS37",-1.24610375637805,-0.0875378472454252,-1.30939718984646,0.638178917851532,0.930244003129305,0.190399842887718,1,0.966962468896402,0.465265080785644,"Herbivore",2
"DDT",-4.56654692498149,4.76215565907539,-3.82057653571126,1.48747225186874e-05,1.91535845739797e-06,0.000133140080335365,0.00117408533480397,0.000179155101159835,0.00504221393027088,"Unclear",0
"ATR",-1.91180076681076,1.60974224789054,-3.61891229444529,0.167705260198406,0.107454137714999,0.000295843874470281,0.585008423514098,0.285448742802301,0.00868719811827678,"Herbivore",2
"TNC",1.37776330541392,-1.04350428658673,0.6803234836259,0.504829136359625,0.296714796545945,0.496299658193208,1,0.524350734006507,0.746743104724827,"Both",3
"HINFP",0.978010180691386,-1.82924111923372,0.989187373945739,0.984207866632064,0.067363495017786,0.322571474725911,1,0.215029706380025,0.605999192609214,"Carnivore",1
"THBS4",0.742747651495393,-1.54834808593491,-0.447931415967196,1,0.121538512967935,0.654202694581867,1,0.307310344627349,0.842297932101294,"Carnivore",1
"FADS1",-0.467568664450886,0.747755479872413,-2.39887808263236,1,0.454607660129834,0.0164453891754575,1,0.667897937017324,0.117325401912408,"Herbivore",2
"SPATA16",1.61243623483482,-1.33827123546221,-0.208311596526578,0.320601135679431,0.18080803497524,0.834985677537239,0.869292213303999,0.390812425877273,0.933202228189065,"DoubleBoth",4
"RHOG",NA,NA,2.71050676133212,NA,NA,0.00671804788448124,NA,NA,0.0681432028532893,"MissingData",5
"GNAT2",4.14383204625124,-2.71168207014796,3.77335806110846,0.000102464979468803,0.0066942765894569,0.00016106486945164,0.00445410810751778,0.0490077103581614,0.00572522032662639,"Both",3
"MRPL10",1.4068056899303,-0.4064383593604,-0.0119823682877278,0.478455044700502,0.684420539512424,0.990439682115781,1,0.830640165669759,0.996638337500921,"DoubleBoth",4
"HABP2",-1.28844995613625,1.47301025439534,-1.4882010907651,0.592768135502356,0.140748270772295,0.136697869697789,1,0.335775594047031,0.390713413847903,"Unclear",0
"ACP3",1.65875467961506,-2.07053287270369,1.71914943444625,0.291495708310018,0.0384024709603354,0.0855871653820352,0.822185656860137,0.151246190631368,0.301911286980938,"Unclear",0
"PLD1",2.57014653590655,-2.11859415341767,1.05274442218107,0.0304966515805049,0.0341247802615523,0.292458143305866,0.199256298930218,0.140124063569897,0.578632769026911,"Both",3
"FXYD1",-0.209930181808556,-0.493625153054709,1.21833533278321,1,0.621570933463147,0.223096568401107,1,0.79134384273011,0.503575028159525,"Herbivore",2
"CS",-1.43538777019844,0.967528951288212,-1.50477868840901,0.453529887164122,0.333279675540936,0.132380984645131,1,0.562790507352866,0.383672249322676,"Herbivore",2
"DPYS",-1.15420258963582,2.08584325161036,-1.70041031073939,0.745251363420209,0.0369928241138817,0.0890537737371971,1,0.147392977265617,0.308830256419818,"Unclear",0
"TOR1A",-0.633845040775579,0.357156957682852,-1.21426411437543,1,0.720974306436903,0.224646884410817,1,0.852570827767514,0.504894807184543,"Herbivore",2
"FAM114A2",-0.575974481881749,0.449315666775253,0.227254322296052,1,0.653203957680366,0.820225989398154,1,0.811620220760177,0.927007047520552,"Both",3
"NKX2-4",4.03886254586627,-3.5514485687537,2.93770834566531,0.000161133080679646,0.000383116860397678,0.00330647918489623,0.0061961866947504,0.00689307134996875,0.0438582005793641,"Both",3
"MTERF1",-3.02777825974366,2.68649497357447,-1.48473586951936,0.0073907635711113,0.00722060345981852,0.137613805926079,0.0788891681679404,0.0516783504166069,0.392000803859084,"Both",3
"DGCR8",-2.16030037675313,0.450283175499171,-1.28306738485864,0.0922482714916385,0.652506268782427,0.199468469124654,0.403259590221316,0.811566341402695,0.475215418382647,"DoubleBoth",4
"RGN",0.392905878425827,0.215487130567835,-0.0522348098593328,1,0.8293875447129,0.95834159652553,1,0.913863890221139,0.983914405033767,"DoubleBoth",4
"XRCC3",0.417869493566071,-1.51509024762297,0.417199353147713,1,0.129749551055952,0.676532598292855,1,0.320210733502108,0.856542259654834,"Carnivore",1
"CBS",-2.80005769438573,2.05100854387864,-2.59847249399769,0.0153280421411767,0.0402661147147775,0.00936395467578599,0.126635426140706,0.155690811768092,0.0828764355408464,"Both",3
"PPOX",0.14965652623956,-0.668931840901042,1.21390187590936,1,0.503538957725741,0.224785196497759,1,0.705554277421204,0.504925616689602,"Herbivore",2
"MITF",0.740011130366049,-1.24146041132349,-0.130944207527267,1,0.214435714146043,0.895819443183732,1,0.430158729137414,0.959685651915374,"Carnivore",1
"PROSER1",1.59792228443848,-0.641360893821819,-0.0118426520279506,0.330180821819824,0.521288234389465,0.990551151652775,0.883289651236515,0.718869063261275,0.996638337500921,"DoubleBoth",4
"CFAP100",-2.07882528235485,1.62730586597755,-3.21582559217673,0.112900236658006,0.103672152687444,0.00130069854234932,0.455029521408254,0.278676825162869,0.023760570530158,"Herbivore",2
"IGDCC4",-2.30452897241635,2.84587351951448,-1.07401227892738,0.0635789037463408,0.0044289782649182,0.282817178246538,0.319428080229103,0.037583829666803,0.569592924460449,"Carnivore",1
"MPI",0.248132897005983,-0.179263885349759,0.803746870116783,1,0.857730502784323,0.421543179334211,1,0.931819555857924,0.692208833332816,"Herbivore",2
"PTTG1",-2.11667956757975,1.4440897664059,0.800847174235777,0.102861156253568,0.148713726338231,0.423220125078535,0.429935551932765,0.347669201328977,0.693449615815608,"Both",3
"MYL1",1.04150746875354,-1.60632246180049,-0.481875508823924,0.892920266067915,0.108203077565811,0.62989438513166,1,0.286452407985405,0.830042987859037,"Carnivore",1
"ASS1",-2.20220453280033,2.11463233152605,-2.98733031674208,0.0829525920761263,0.0344612958207333,0.00281425471444472,0.376753489813951,0.141150044408805,0.0393582870288477,"Unclear",0
"RIPK4",0.561425486803897,-1.70532149039398,0.21055457308537,1,0.0881344816840524,0.833234862976226,1,0.252289777476318,0.933025735631821,"Carnivore",1
"ACVR2B",1.22864096492411,-1.19198072592525,2.5073807597618,0.657619347872904,0.233268802834804,0.0121629611657994,1,0.452776944394856,0.098624030783613,"Herbivore",2
"SPTBN4",2.1074168499435,-0.848906246688985,1.25211952997149,0.105244386887804,0.39593346266036,0.21052631225318,0.43649061674679,0.618240028870595,0.488486887157623,"DoubleBoth",4
"ZC3H7B",-0.869647726256238,0.623856680533123,-0.839464439070894,1,0.532721711748216,0.40120873644447,1,0.726513366547971,0.67628128966736,"Both",3
"CFAP52",2.8739585997046,-2.57185237645916,1.57979620946553,0.0121608628661186,0.0101156014767963,0.114153543978493,0.108952077522425,0.0636739665997114,0.353046135155007,"Both",3
"ABHD2",1.91437322329824,-1.02096146338981,1.5782745096134,0.166717453235293,0.307272696953494,0.114502559282006,0.583083406289574,0.536140582976292,0.353451149000577,"Both",3
"EIF4G1",-0.238748622741714,-1.02312273379726,-0.758873938183524,1,0.30624981935445,0.44792797044414,1,0.535030537991079,0.710902639895524,"Unclear",0
"TEX9",-1.1747216912749,0.335180949069762,-1.65807748146292,0.720318234900313,0.737488592110476,0.0973018284139535,1,0.861388793174902,0.322594669004249,"Herbivore",2
"RPL7",-1.41080993529794,1.1400676733222,-0.207793624840993,0.474901992504298,0.254258108452744,0.83539011061238,1,0.476421081221671,0.933436278538632,"DoubleBoth",4
"CTSB",-2.1016959228945,0.961047074345655,-0.128795522303593,0.106739762893932,0.336528499131799,0.897519448704444,0.439703595244455,0.56532583392939,0.959919529292313,"DoubleBoth",4
"KCTD14",-1.77506502278135,-0.365965431808677,-0.129077115124235,0.227661454414024,0.714390870319707,0.897296629993362,0.703966769453013,0.84874245894212,0.959919529292313,"DoubleBoth",4
"ARPC5L",NA,NA,1.83617034495925,NA,NA,0.0663324670874854,NA,NA,0.260957504789799,"MissingData",5
"ANKS6",-1.93010172236787,2.10654362987638,-1.28131230233217,0.160782705289856,0.0351571574010307,0.20008399346527,0.569229988487244,0.142844416931064,0.475629373614617,"Carnivore",1
"GDE1",-0.727684462990357,1.13870182447674,-0.0951188788554093,1,0.254827541519805,0.924220402905338,1,0.477139103784446,0.969372881499458,"Carnivore",1
"PARD6G",0.188291845300631,-2.31431922828773,1.26949907718625,1,0.0206502178185705,0.20426311946352,1,0.101875762906117,0.481213018999416,"Carnivore",1
"MFF",1.86621219730837,-1.5673884350381,0.570783445432333,0.186035049738982,0.117023925526104,0.568146445986488,0.623785824397182,0.300788896817535,0.794141274529143,"Both",3
"USP15",-1.39455372499907,1.80034038322015,-0.388798882204821,0.489451373345094,0.0718069080703009,0.697424927774478,1,0.222935385287166,0.868625385038714,"Carnivore",1
"CDK10",2.18583527754591,-2.84006466428987,2.01450172964247,0.086482976396726,0.0045104389711001,0.0439568834591242,0.387622593252152,0.0379750676418994,0.206222032992458,"Unclear",0
"SKP1",2.2108471554535,-1.7575196519356,3.50566789913388,0.0811392693714245,0.0788292751835011,0.000455463132144624,0.372010279047158,0.235376451734374,0.0119672070723438,"Herbivore",2
"LMBR1",2.13166124354434,-1.4969682056262,0.635499760767076,0.0991041152630473,0.134401531221584,0.525102522699742,0.421002562381525,0.327239891443842,0.766791602742353,"Both",3
"SPPL3",NA,NA,1.40173151988139,NA,NA,0.160995434521458,NA,NA,0.425775003778482,"MissingData",5
"ARFGAP1",1.70176781930734,-3.65107271303384,1.0998441683348,0.266396703916184,0.000261147285397972,0.271400024247089,0.778023635565922,0.00525685639963762,0.558911005788842,"Carnivore",1
"FOSB",-0.546386123065539,-0.626091130429834,1.13942926321593,1,0.53125516953232,0.254524156319716,1,0.725895864085189,0.540221992868361,"Herbivore",2
"CCNB1IP1",-0.404934382937886,-0.821776193199604,0.289387705940749,1,0.411204285447792,0.772284701961634,1,0.631075611377674,0.905917117824296,"Carnivore",1
"YWHAB",NA,NA,4.44142579877962,NA,NA,8.93647629751247e-06,NA,NA,0.000867373319199878,"MissingData",5
"CREB3",-1.47043843628824,1.12666034665246,-0.609768024203713,0.424329143579575,0.259886113930944,0.542015486015888,1,0.483132722725495,0.777908086817087,"Both",3
"SLC23A1",-4.93530652558939,3.69590223723428,-6.04410166230659,2.40074927282278e-06,0.000219107279772297,1.50244757891853e-09,0.000356475612322012,0.00472487307530878,4.0588621344484e-06,"Herbivore",2
"RASGRP2",0.801306696587717,-0.495671848847772,-0.55101568989181,1,0.620125951801904,0.581622919030572,1,0.790508133031979,0.801455912145417,"Both",3
"SLC13A4",0.949576122026755,-1.82473325460773,1.09686484036865,1,0.0680412923893259,0.272700480511402,1,0.216139602783628,0.560271377515862,"Carnivore",1
"CWF19L1",-0.329885229609232,1.62864387636292,0.351152577770893,1,0.103388430177627,0.725473884920473,1,0.278162788438177,0.882957227319391,"Carnivore",1
"C1QTNF1",1.53526176912014,-1.69654386864995,3.23112291675135,0.374158622980551,0.0897829296750895,0.00123304901952546,0.952536755370873,0.255210947736166,0.0228417046371293,"Herbivore",2
"SLC12A9",-2.2456192149102,1.24851717651401,-1.88546420358539,0.0741852259357342,0.211841722155387,0.0593671929432029,0.351963250034232,0.427272867614835,0.245731059861179,"Both",3
"SLC12A6",-0.924351737147264,0.428065875715415,-0.979179860548687,1,0.668603160144719,0.327491117744842,1,0.82078420435106,0.61007970664592,"Herbivore",2
"DDX21",-3.53076284247426,2.58481754237435,-1.77210648882086,0.00124308927344056,0.00974305413663887,0.0763768820274084,0.0242426655835996,0.0623165908348101,0.282002934118967,"Both",3
"PLEKHB1",1.25607321025883,-1.10678226094835,1.62003706369804,0.627268284108755,0.268388079529877,0.105224315414853,1,0.493488817790506,0.335679723454981,"Unclear",0
"TBC1D20",2.46518970235313,-1.87556382254972,2.05526733100383,0.0410822185638135,0.0607151980137266,0.0398531909163398,0.240198842807607,0.201139993948536,0.195337275948882,"Both",3
"PRKAA1",0.41883908735054,-0.232083838864229,0.276471555696957,1,0.816472896935908,0.782185903822793,1,0.906166258997195,0.910385552765424,"Both",3
"MAGI2",-2.57834395892912,1.83171994396079,-2.55240859316319,0.0297825376532096,0.066993155727079,0.010698097676691,0.196953368324094,0.214289743175513,0.09031534647994,"Both",3
"UCKL1",1.44944244340452,-2.58253321119527,1.5178541258376,0.44164218882553,0.00980779219229138,0.12905117673384,1,0.0625444322287895,0.378330715080269,"Carnivore",1
"REG4",-0.880703826528465,-0.516972170401073,-2.71569313578009,1,0.605175585972463,0.00661371878947155,1,0.780956905807222,0.0673377938809952,"Herbivore",2
"DUSP19",-2.61090957578902,2.5804008445491,-1.55531355642801,0.0270905301388129,0.00986856919398644,0.119871410281683,0.185429794838785,0.0627722821361989,0.363306620428788,"Both",3
"SETDB2",-2.84508046993517,2.47618338985533,-1.5730031224143,0.0133200614150973,0.0132795347618956,0.115718095216951,0.115852722066937,0.0758967556878087,0.355548535163571,"Both",3
"NDUFV3",-2.23898632794029,1.33442642653189,0.205775381062191,0.0754704172759691,0.182064144092436,0.836966372715002,0.355585877438803,0.391829469161386,0.9343242379709,"DoubleBoth",4
"TAP1",-2.42338511844619,2.38821456496292,-3.12879354436212,0.0461298475901888,0.0169304540685129,0.00175525589377749,0.256578267863913,0.089264809897696,0.0289162331607301,"Unclear",0
"EPPIN",-2.89020612825807,2.13609380901549,-0.806266192415814,0.0115496788967696,0.0326717682869878,0.420089379457907,0.105487536184442,0.136506079391897,0.691292311313646,"Both",3
"FBXO2",-1.49397800541067,0.867759995193031,-1.1529939099667,0.405544104444147,0.385525734436985,0.248912884178164,1,0.608982291708808,0.534593410538964,"Both",3
"PPTC7",NA,NA,0.64717583785008,NA,NA,0.517518147230906,NA,NA,0.761968923315664,"MissingData",5
"SYT5",1.23095495870897,-1.25286498829938,1.76654677343525,0.655019131973585,0.210254845557131,0.0773041617067744,1,0.42557573194812,0.283939079334944,"Unclear",0
"CRKL",-1.56319060438339,1.2092665160416,-0.590740039482801,0.354023308235917,0.226560470487961,0.554694615844464,0.922071475097958,0.445099267667556,0.786058536251427,"Both",3
"SLC26A5",1.10080064840516,-1.53303405757947,0.5131504345318,0.812950288516094,0.125267463650352,0.607846094363797,1,0.313679742033362,0.817808520843825,"Carnivore",1
"GNAS",NA,NA,2.35161987422337,NA,NA,0.0186918657245597,NA,NA,0.126398185869582,"MissingData",5
"NRDE2",2.27850340388812,-2.02791897441162,1.35080565919737,0.0680898057822384,0.0425685182469189,0.176757694784878,0.333052420747006,0.161328851386382,0.447903895521859,"Both",3
"COPS8",-0.107579129596874,0.299404502101955,-0.427221992404994,1,0.764631427456621,0.669217644324113,1,0.878586511805501,0.852242991581517,"Unclear",0
"KIAA0586",-1.79697732279452,3.09774117341552,-0.640207753822606,0.217017659830352,0.00195001656177817,0.522037542509743,0.684116339195741,0.0215356563637515,0.764193271808964,"Carnivore",1
"ARNT",0.275177373459991,0.305523838956026,0.538273976041668,1,0.759967216512963,0.590387915000312,1,0.875310049007501,0.806948116556207,"Herbivore",2
"APBB3",-1.99450606495546,1.49147348849422,-1.2839831857356,0.138290333511336,0.135837226630536,0.199147838727572,0.518096460571948,0.329077553865533,0.475136921900612,"Both",3
"C11orf54",-2.36451755386144,1.69158921691794,-1.35404592696083,0.0541607152969898,0.0907243238981268,0.17572172578905,0.287013514950161,0.256567253150199,0.446297940036777,"Both",3
"FAM78B",NA,NA,1.42384721615087,NA,NA,0.154490704294359,NA,NA,0.416591638709083,"MissingData",5
"ELP5",-0.414266504793834,0.175060627058806,-0.2359400020867,1,0.861031995518523,0.813479227181123,1,0.933679823798372,0.924403028139289,"DoubleBoth",4
"LRRIQ3",-3.43608236572963,3.54483544998271,-0.908647073153255,0.00177057454174924,0.000392858257567322,0.363536450227046,0.0306213582950251,0.00698097881082927,0.643204900944659,"Carnivore",1
"ATG7",-2.69670074151758,0.737928055521707,-4.4891094451656,0.0210090521284923,0.460558169227094,7.15215463368651e-06,0.1555146864615,0.672414817462902,0.000752787496476784,"Herbivore",2
"IPO4",0.678064885105396,0.254608309843596,1.20693360284117,1,0.799025640342306,0.227457715473169,1,0.896798346588282,0.507346333054429,"Herbivore",2
"WDR91",1.37297213084297,-2.56624699142408,0.673329856960931,0.50928303229082,0.010280559472098,0.500737462062549,1,0.0642513602584945,0.750342379825446,"Carnivore",1
"DDRGK1",-0.0290373518475983,-0.895823643358446,1.00579230067965,1,0.370346960196127,0.314515491731994,1,0.596945786308196,0.598284427354053,"Unclear",0
"MAK",-0.0848847441284284,0.631351458819332,-1.97574651629984,1,0.527810747317879,0.0481834936665041,1,0.722939810422588,0.217417913838562,"Herbivore",2
"PDGFA",1.99603711873419,-2.76191865411869,2.58914447957053,0.13778964789783,0.00574627932420585,0.00962147164958891,0.516867970782895,0.0446085710883239,0.0843909274719624,"Unclear",0
"SMOC2",0.900255594880714,-1.17428450529626,-0.220874026741593,1,0.240281087504909,0.825190521633401,1,0.460855448062667,0.929013274955292,"Carnivore",1
"ANXA6",1.52926739081486,-2.04466694948801,0.307409676704641,0.378594510280436,0.0408877041342104,0.758531563614269,0.960220170924352,0.157295232833186,0.897802713763372,"Carnivore",1
"AK5",0.879030202671616,0.390894746733171,-0.542735650415429,1,0.695875037165298,0.587311824571555,1,0.837361677062214,0.805234104799714,"Both",3
"STYX",-0.317859853584416,0.0596675101973543,-0.0330875578464995,1,0.952420448718738,0.973604764718599,1,0.977379805322027,0.989352368586532,"DoubleBoth",4
"TYW5",-1.06593120093594,1.16211133742562,-1.51461882650143,0.859364230350646,0.245190242764157,0.12986896169731,1,0.465756149626658,0.379590997188328,"Unclear",0
"THRAP3",-0.89151982528298,-0.374955247689398,-0.609918305729791,1,0.70769374968314,0.541915925597547,1,0.844436669892507,0.777888349097647,"Both",3
"ERO1B",-0.730477256163123,0.316625119317564,-0.312735653722452,1,0.75152807326044,0.754481505531234,1,0.869688135879424,0.895860429503756,"DoubleBoth",4
"HKDC1",2.19728582687999,-1.97472837194368,2.56666049900603,0.0840001177156031,0.0482989813956435,0.0102683092738014,0.380015012181267,0.173749230441696,0.0881095950339056,"Unclear",0
"OCA2",-1.29985258538024,-0.239584197262889,-0.489980682778878,0.580954495452748,0.810652616778478,0.624147568243067,1,0.9028541485117,0.827026473506916,"DoubleBoth",4
"FYN",NA,NA,2.89117864130613,NA,NA,0.00383799888082496,NA,NA,0.0481502506650865,"MissingData",5
"ELOVL2",-0.460858434656097,-0.50983448108383,-0.971768410488583,1,0.610167426553177,0.331165774585878,1,0.784076917227439,0.614507959206801,"Herbivore",2
"HNRNPA2B1",NA,NA,-2.65446432101263,NA,NA,0.00794344394740907,NA,NA,0.0752075250838514,"MissingData",5
"BMF",-1.09727284818568,0.711237120040953,-0.140278348994686,0.817566409165947,0.476937309613438,0.888440070166254,1,0.684712077257427,0.956795236019189,"DoubleBoth",4
"ACAP3",0.487682803628556,-1.32075705286379,0.89806475125866,1,0.186582383930902,0.369151029745958,1,0.397005703575629,0.648539044615929,"Unclear",0
"SND1",2.52269037556426,-1.64544581077107,2.69142661364608,0.0349382677564289,0.0998779089636173,0.00711471494751887,0.215891718806413,0.272964567855065,0.0704474126965995,"Herbivore",2
"GPSM1",1.18406959448134,-2.63969136281768,0.707748286350236,0.709156544885926,0.00829815600640758,0.479101585716074,1,0.0560554231214514,0.734536693466795,"Carnivore",1
"CRYBA4",2.21247930136548,-2.6460905599377,2.60221107219535,0.0808006945221433,0.008142801389693,0.00926248256750328,0.370798046434695,0.0555298433092126,0.0825111037668827,"Unclear",0
"PGAP1",1.24241277226693,-0.593628531353521,2.34650874601558,0.642252916769863,0.552760593733842,0.0189502214566577,1,0.742199576789147,0.127190119913443,"Herbivore",2
"SLC22A17",-2.52612294524985,1.11098621415116,-0.166521427374683,0.0345987339499702,0.266574283303235,0.867746621972645,0.214401049401945,0.491114616274289,0.948966705958938,"DoubleBoth",4
"ALDH9A1",-1.2279036783854,1.58838942925799,-0.985707894910219,0.658449385560717,0.112198306306853,0.324276474195332,1,0.292738411151867,0.606672610732963,"Carnivore",1
"FN1",0.723841591988355,-0.894168086309338,0.79554966096947,1,0.371231964618776,0.426293835325887,1,0.597411713610074,0.69552433387694,"Unclear",0
"FAR1",0.46871893263696,-0.74651115970535,0.145691694164055,1,0.455358692782167,0.884164778501944,1,0.66874005781926,0.955088319179021,"Carnivore",1
"NKX2-1",0.0899969830846574,-0.244678473540641,1.14156950965646,1,0.806705397114075,0.253633003845375,1,0.900752139036485,0.539448544722435,"Herbivore",2
"GABPA",NA,-0.408838159707299,-0.319227527413415,NA,0.682658433807686,0.749553984258229,NA,0.829639931234638,0.893855506852681,"MissingData",5
"NRDC",0.151764749454583,-0.281451029544366,-0.339776267292074,1,0.778364483271508,0.734025021692747,1,0.885741350363628,0.885183469148453,"Unclear",0
"SLC25A26",-2.10375610370606,3.20032366406436,-1.82171761891909,0.106199183115083,0.00137273338743928,0.0684978431824763,0.438613350228802,0.0165134335575395,0.265554063655766,"Carnivore",1
"SLC38A6",-2.58898956146819,2.71612302089022,-2.94736959377029,0.0288774036978633,0.00660513694950599,0.00320489897208508,0.193509572500829,0.0486720122763243,0.0429679135140836,"Unclear",0
"EGFLAM",5.11939817864962,-4.53017249772132,4.21601187003591,9.19536604802771e-07,5.89355474722862e-06,2.48660677258408e-05,0.000170250499533669,0.000386992937703392,0.00170556705368829,"Both",3
"TMEM207",-3.18244056424702,2.93216769052273,-2.87132352450965,0.00438118459111161,0.00336604940764204,0.00408756944643745,0.0559664610842426,0.0308509957501097,0.05025441495257,"Both",3
