"","main_Rho","Insectivore_Rho","Vertivore_Rho","main_P","Insectivore_P","Vertivore_P","main_p.adj","Insectivore_p.adj","Vertivore_p.adj","Driver","DriverNumeric"
"TXNDC5",1.47462604323276,-1.31369359254374,0.174041526516873,0.841878655265478,0.188949338085651,0.861832826777405,1,0.504976062824454,0.946317417994541,"Both",3
"ADPRM",0.826562160109322,0.885750081666994,1.34643225907986,1,0.375752214471772,0.178163153190473,1,0.689354654671928,0.465001433701753,"Vertivore",2
"DSP",1.02612524701528,-1.27167568386011,-0.0759988712989735,1,0.203488373648987,0.939419996175545,1,0.524401414928443,0.977069248191394,"Insectivore",1
"SIN3B",-0.96743943833616,2.20421816675728,-0.910569973464976,1,0.027509004759597,0.362521997366799,1,0.194626133884638,0.645947034680414,"Insectivore",1
"PDHA1",2.40794309013948,-0.822395610343564,1.55758957007623,0.0962560894795611,0.410851776864149,0.11933057270175,0.877400105913875,0.714902980547465,0.388274228799491,"DoubleBoth",4
"APTX",1.29428268404581,1.3887142986208,2.82387064507054,1,0.164919644457577,0.00474475300083003,1,0.469933652174087,0.0820212739323857,"Vertivore",2
"SMAD9",1.72532770136313,-1.55599821259512,1.08874625898054,0.506810594728634,0.119708517398565,0.276265796295959,1,0.403316432864963,0.570177520103681,"Both",3
"OR10A4",-1.57054403195568,0.843470592572347,-0.274687253817471,0.697731593852082,0.39896530583484,0.783556524594726,1,0.707104366635075,0.912616187325015,"DoubleBoth",4
"RIOK1",-1.16424005628732,1.88942852536565,-1.02443255082178,1,0.0588344316313328,0.305631013827212,1,0.284273065666424,0.595198873059981,"Insectivore",1
"NDUFB6",0.514801584817131,3.2642230350981,2.35186904041696,1,0.001097647215137,0.0186793501005976,1,0.0360067352436856,0.157436824181747,"Unclear",0
"NRBP1",1.80236197982947,0.0957402514930782,1.69430976023052,0.428930837473524,0.923726871648914,0.0902064368710557,1,0.974713539422955,0.339823882813156,"DoubleBoth",4
"ADGRG2",-1.9938356743386,0.318185306023074,-2.9067291022856,0.277020093315592,0.750344378122152,0.00365229339080269,1,0.906691071387539,0.0733567012961221,"Vertivore",2
"SOHLH2",1.10401264854925,-0.819618657686184,0.13780350788472,1,0.412433534008283,0.890395711921577,1,0.716443591548629,0.957643323547189,"DoubleBoth",4
"DDX58",1.49866355558998,0.405218013456202,2.51825215364517,0.803765614763033,0.685317265162621,0.0117938854745378,1,0.877933340764465,0.127200351683013,"Vertivore",2
"ARIH1",NA,-1.09996078752012,NA,NA,0.271349207309455,NA,NA,0.596865151483098,NA,"MissingData",5
"RBM17",NA,-0.887280722626916,NA,NA,0.374927781616278,NA,NA,0.688401043522684,NA,"MissingData",5
"ADAM32",-0.0719116633746845,3.47760441870509,2.18927677001477,1,0.000505915955197714,0.0285767297186736,1,0.0230996949797176,0.194687832959335,"Insectivore",1
"MAB21L1",NA,-2.82638346991354,NA,NA,0.00470768693537105,NA,NA,0.0777055983049178,NA,"MissingData",5
"CNGA4",-0.574076756335887,0.185617838256119,-0.215819245592373,1,0.85274446376279,0.829128646013658,1,0.949909629106663,0.932258034380632,"DoubleBoth",4
"RREB1",0.506444696755211,0.142968393449264,0.330982848702182,1,0.886315143096667,0.740657440850234,1,0.962371526959665,0.890534149546405,"DoubleBoth",4
"PHKA2",0.147502844023752,0.0154174374641262,-0.013501869621734,1,0.98769915199538,0.989227393996386,1,0.995710773982209,0.995754119221687,"DoubleBoth",4
"LY86",1.62251549284343,-1.29118626411929,0.928953110222583,0.62815811137735,0.196639096945099,0.352913387139495,1,0.515081306138189,0.638280062754991,"Both",3
"LETM2",0.607367628621127,1.12169559224478,1.90567020949807,1,0.261991891301886,0.0566930067003771,1,0.58793113195518,0.270635642605087,"Vertivore",2
"IL2RA",-0.131281199278184,1.47368087835595,-0.105116129875541,1,0.140567533642543,0.916283660421137,1,0.432862558040037,0.967868270998032,"Insectivore",1
"IL15RA",-1.4925357186478,2.18099442968922,-0.301533583481103,0.813352564179898,0.0291838284892848,0.763007645025152,1,0.201293904673539,0.902727034289897,"Insectivore",1
"RHOBTB3",-1.2712912432419,3.73279975388549,0.910977122390989,1,0.000189363136430679,0.362307427919743,1,0.014276218969325,0.645774296825561,"Insectivore",1
"RS1",3.15149009840365,-2.15114078516809,2.419125719634,0.00974638021133621,0.0314650891702453,0.0155578621355987,0.295008670765575,0.209023619000208,0.144697095477205,"Both",3
"LINGO2",2.33879492411232,-1.25823932876728,2.37873498151212,0.116076297314237,0.208305215593178,0.0173721606554229,0.967456945692362,0.5306021717704,0.153550693481495,"Vertivore",2
"FBH1",-1.56336166473233,1.51828736763841,-1.64703341668455,0.707805309854991,0.128941970814849,0.0995511774286404,1,0.417253025541601,0.355046277185876,"Unclear",0
"GPR150",-0.378287609415033,1.4466594578036,0.905757111211605,1,0.147992324617078,0.365064426405787,1,0.444141379322019,0.648287846265194,"Insectivore",1
"ARSK",-1.7088592229083,1.53294166716221,0.128781395163545,0.524862176473947,0.125290228234893,0.897530627438039,1,0.412351128824239,0.961179753461536,"DoubleBoth",4
"SKOR1",-0.264337643353391,1.50606410383303,-0.212393779531477,1,0.132050718385387,0.831799838295187,1,0.421141250847096,0.933047284542806,"Insectivore",1
"TEK",1.8068928293877,0.396892462561481,2.38995213647706,0.424673944801225,0.691446762701493,0.0168505686493899,1,0.88089763236882,0.15064802369155,"Vertivore",2
"CDK14",1.05983813488203,0.948842157692394,2.33921267197878,1,0.342700896814198,0.0193244295838455,1,0.663328109177693,0.159932155854467,"Vertivore",2
"RPP40",-0.430613524132453,0.63861326612975,0.488908267093126,1,0.523074548985095,0.624906642567626,1,0.791932722875502,0.830496254231537,"Unclear",0
"LRRC19",-1.86495568586639,2.61507861119449,-0.662173722490953,0.373125695695482,0.00892069212697343,0.507859892856575,1,0.108149213676973,0.760284876727035,"Insectivore",1
"SLC4A11",1.11886149723844,0.402288233980877,2.2370744437419,1,0.687471912822633,0.0252814749525005,1,0.879081116672614,0.181143926794387,"Vertivore",2
"EXOC3L4",-1.40645854770558,-0.284740648382739,-2.43195665117941,0.957528032096941,0.775842846233069,0.0150175045125878,1,0.917407189524607,0.142754863910161,"Vertivore",2
"RFC3",1.75881072637092,-2.1504895841229,0.926765594738022,0.471657973738399,0.0315165090134164,0.354048251966298,1,0.209108102578169,0.63889600504483,"Insectivore",1
"STEAP4",0.775883011681875,-1.47190488140066,-0.22234889887499,1,0.141046565247656,0.824042288864445,1,0.433653978774518,0.930630038893292,"Insectivore",1
"RBBP7",1.59595301266688,-0.0589477227004202,1.87886118473412,0.662995705940798,0.952993746892519,0.0602634500198885,1,0.983541732126991,0.2793818658583,"Vertivore",2
"ANKRD16",-1.56362699350749,1.43252397055107,-0.73762210882367,0.707431150952475,0.151993923035139,0.460744116565542,1,0.450314293269341,0.724277038127049,"Both",3
"KL",0.597944452105479,-0.232433020765606,-1.3197281433247,1,0.816201704233482,0.186925800171786,1,0.933821286874326,0.473394917135254,"Vertivore",2
"ELAVL2",NA,0.85663419113181,NA,NA,0.391647083520348,NA,NA,0.701072995051148,NA,"MissingData",5
"ITPA",-0.141155835749019,1.7232735264467,1.84362223523614,1,0.0848390728237094,0.065238213237252,1,0.340941689580342,0.291526027436525,"Unclear",0
"ECI2",-1.86099581175711,3.32514020564312,0.847729283336279,0.376468608903059,0.000883740815411157,0.396588754102524,1,0.0322917926748613,0.673951006071615,"Insectivore",1
"N4BP2L1",2.40124075742993,-2.24131763021815,1.66849808571575,0.098037492982952,0.025005507755833,0.0952168916226943,0.88526705276646,0.184150056889731,0.347800708843815,"Both",3
"BRCA2",-1.0394344715735,1.94822870827376,0.221664915341786,1,0.0513876031771999,0.824574744158105,1,0.268171815807867,0.930630038893292,"Insectivore",1
"SYAP1",-0.64567685705773,1.24265340820853,0.119208793860963,1,0.213995579890306,0.905109939838506,1,0.538369658968899,0.964292906208704,"Insectivore",1
"ATRAID",-0.208712362061736,1.34897328784244,0.42531098722699,1,0.177345546185759,0.670609985093439,1,0.489366552965982,0.855383365457812,"Insectivore",1
"ALOX15B",-1.77247109856117,0.729371370614782,-1.03391064350634,0.457898332423635,0.465774525498399,0.301177938763319,1,0.757245665376484,0.590565518624308,"DoubleBoth",4
"UBQLNL",-1.09596695183462,1.34084307055678,-1.62200386920751,1,0.179971408963388,0.104802519674124,1,0.493598980534492,0.363853525595224,"Unclear",0
"GDI2",1.75968962400899,-0.436635814860917,1.29918490978648,0.470762676267513,0.662375484551224,0.193880478925373,1,0.868433570257282,0.480770112245746,"DoubleBoth",4
"OR51I1",-2.61790436752546,1.01156259435191,-3.00353524395881,0.0530829575034882,0.311747238412844,0.00266862637853576,0.654502032761376,0.636046783640974,0.0650111819700066,"Vertivore",2
"OR51B6",-2.10345766869848,2.89260946940365,-1.03858287356489,0.212554691569246,0.00382056017328884,0.298998774302458,1,0.0695033219403354,0.588644666385257,"Insectivore",1
"OR51B4",0.969396206811031,-1.03341422714766,0.294957452812247,1,0.301410091299785,0.768026382180202,1,0.626835536294356,0.903995244731974,"Insectivore",1
"CCDC85C",0.0749513481604804,-0.86472449599131,-1.24318437875368,1,0.387190021148418,0.213799897768514,1,0.698178118149338,0.503667116994611,"Unclear",0
"FOCAD",-0.555248129033859,-0.205894129086753,-0.229262046516318,1,0.836873611512016,0.818665250376887,1,0.942899307035889,0.928525500161624,"DoubleBoth",4
"CNTROB",-4.24113386728543,1.93760571549245,-3.2669677792756,0.000133436063458922,0.0526713446387848,0.00108706051877165,0.0438134413583382,0.270516421181896,0.0440197721087774,"Both",3
"FASTKD5",-2.42237305208678,2.8214666572661,0.0922426541451731,0.0925170732813589,0.0047804606665068,0.92650524937688,0.858431867187437,0.0781901987319967,0.971598645184226,"Insectivore",1
"PXDC1",2.23877460208095,-0.0394882827251514,2.42472641237136,0.151023513712122,0.968501095262481,0.015319927107702,1,0.989987892361926,0.143900608852445,"Vertivore",2
"GRPR",1.27034912681865,-1.35813798905667,0.187211847547288,1,0.174419902832662,0.851494536065432,1,0.484869579989474,0.941739516297426,"Insectivore",1
"AP1S2",1.89616872779111,-1.23363089489061,1.13112660063217,0.347626421559362,0.217340475198536,0.258001809671902,1,0.542350301973486,0.550800852839073,"Both",3
"AVP",1.41747060319655,0.434279728934891,1.98870409153368,0.93807229909765,0.664085322263034,0.0467338741222163,1,0.869186278343771,0.246301148871696,"Vertivore",2
"BCL7C",1.71386913094356,-2.11614729745067,0.403080245373706,0.519316580917066,0.0343322819179941,0.686889192643697,1,0.218910761898026,0.863844659924263,"Insectivore",1
"EMILIN1",-1.33564716935817,0.945383457320313,-1.32558390106961,1,0.34446314463392,0.184977561637363,1,0.66454597180637,0.47122636042684,"Both",3
"USP3",1.71210186603758,-0.499636711864583,3.26176677409253,0.521267385335686,0.61733090299245,0.00110720196840463,1,0.847698178934671,0.044170383290163,"Vertivore",2
"MRPS26",0.485220974607217,0.366452642814702,0.696469211419807,1,0.714027344103571,0.486135032239179,1,0.89137771330354,0.743628066329812,"Vertivore",2
"CALML5",1.37255935268928,-0.364629627920586,1.24332000223865,1,0.715387895467628,0.213749936244138,1,0.892184534710686,0.503667116994611,"Both",3
"MLLT3",0.836592778043083,-0.700721703358484,-0.151980365237674,1,0.483476708888744,0.87920242201286,1,0.769357350714475,0.953510392715759,"Both",3
"LHFPL2",1.13629153211325,1.39390963144025,2.12284937861792,1,0.163344895455905,0.0337664755237476,1,0.467949347904696,0.209976316520067,"Vertivore",2
"CHD3",-2.375992199427,2.05686656347168,-1.07947360551845,0.105010996822154,0.0396990630696913,0.280376653956357,0.915532259133113,0.234859956988042,0.573589188860464,"Both",3
"BPHL",1.35977431144979,-1.52865566799072,1.23704640156625,1,0.126349827832842,0.216069856476099,1,0.413348554699104,0.505893522277942,"Unclear",0
"PTPRA",1.12328153957134,0.343110384018715,0.91569791623482,1,0.731515419477602,0.359825358255935,1,0.898738351095923,0.64416287911552,"Both",3
"RPS6",NA,-0.898600192164985,NA,NA,0.368865656327845,NA,NA,0.684089636546686,NA,"MissingData",5
"ZNF768",0.760059643383954,-0.644747702974345,0.313967072963348,1,0.519090697413302,0.753546047119101,1,0.789974143731039,0.897028297508606,"Both",3
"TUBAL3",-0.185120447065129,0.0103180550070812,-1.71578271528284,1,0.991767529287166,0.0862018188953996,1,0.997062606750959,0.332820110581829,"Vertivore",2
"PIR",-1.74102256942625,0.955859464134292,-2.16765050738154,0.490077734866122,0.339143240925945,0.03018528778099,1,0.66016245852872,0.200555562232255,"Vertivore",2
"UCN3",-2.87242778761956,3.23116494168673,0.15624679476667,0.0244398695774221,0.00123286773250511,0.875838492761662,0.454046482284604,0.038142578036398,0.952730615388703,"Insectivore",1
"VPS16",-0.430622814680633,-0.26802947552403,0.180147535227934,1,0.788676630352866,0.857036745292875,1,0.923407938557469,0.944040475561813,"Both",3
"SHBG",-1.50452364653803,0.505276262888684,-0.762724800922779,0.79467953665129,0.613364812477534,0.445627536542404,1,0.845051444576996,0.712072637868397,"DoubleBoth",4
"NQO2",0.883820623369534,-0.518408744075367,0.947132803699613,1,0.604173115159888,0.343571110936853,1,0.840027622544744,0.631301467103434,"Vertivore",2
"TEX26",0.507578610157026,-0.274713402457438,0.170289908159957,1,0.783536433519608,0.864782147469333,1,0.920781704554436,0.947802739668878,"DoubleBoth",4
"MEDAG",1.00383279506097,-2.35664365864262,-0.707265278382174,1,0.0184409332107165,0.479401638639192,1,0.158572459635281,0.738227162770753,"Insectivore",1
"C2CD2",0.578460198717487,0.0674225152150611,-0.34672095933187,1,0.946245345419624,0.728800962609786,1,0.980670767513215,0.884801040049691,"DoubleBoth",4
"ASB9",1.17796533411098,-1.48320609655167,1.00340198263579,1,0.138019661936102,0.315666947895906,1,0.428656964997562,0.603446852426244,"Unclear",0
"MOSPD2",-0.367298722843004,0.792072330816366,-0.85683474442012,1,0.428318502471202,0.391536220913187,1,0.729869549044625,0.669938871344785,"Unclear",0
"TLCD3B",1.63678880878447,-0.651677082664479,1.9606130048448,0.610047629476018,0.514609509669781,0.0499241841625273,1,0.78728697897475,0.25483436214627,"Vertivore",2
"HAUS6",-0.804273304479177,3.26090683902756,1.09536687899511,1,0.00111056521562498,0.273355938398491,1,0.0360067352436856,0.566452152495329,"Insectivore",1
"SLTM",1.57626666202174,-0.511335981087316,1.69593156454112,0.689786167682057,0.609115814211848,0.089898841126538,1,0.843097703725491,0.339034231304677,"Vertivore",2
"COL2A1",3.33366043954496,0.170870683088818,3.76100001165443,0.00514267342922362,0.864325449117603,0.000169235422099583,0.229807513239626,0.953239163369264,0.0236678871795565,"Vertivore",2
"GEMIN8",-0.135855082644919,-0.663136098172568,-0.528135999120484,1,0.507243393205591,0.597404946509295,1,0.782840858045954,0.812535282492247,"Unclear",0
"CARS1",0.702520195922586,-1.59845027947468,-0.736130407484157,1,0.109942802428072,0.461651339198859,1,0.388889255898862,0.724679610909258,"Insectivore",1
"RRAGA",-2.54697614962216,0.825037201764963,-2.94566173837443,0.065196515660868,0.409350470345009,0.00322264614096847,0.73031250149342,0.713918848054901,0.0696349746969782,"Vertivore",2
"SAXO1",-0.925471746858951,0.330243566463119,-0.842255511246626,1,0.741215930367472,0.399644947608343,1,0.903174382907929,0.675984015828999,"Both",3
"ADAMTSL1",-1.84610038326808,1.65118217317257,-2.20317752642985,0.389265787329721,0.0987013820854212,0.027582238644615,1,0.369532743073221,0.190055717376033,"Unclear",0
"OFD1",-1.60317037499492,-1.11370265840698,-3.43255784340363,0.653382264677073,0.265406768471793,0.000597916323243759,1,0.591517122791588,0.034798256387738,"Vertivore",2
"ADRA1A",2.00856553144923,-0.779376826635267,1.6098695174635,0.267499378954153,0.435757770421186,0.107426344869899,1,0.734831221468685,0.368497907071799,"Both",3
"IGSF5",-0.144836006953185,0.961362280192754,0.529782724963485,1,0.336370043070439,0.596262583946315,1,0.658162968146879,0.812204370561914,"Insectivore",1
"C20orf141",-1.70284289901365,0.34052304240078,-1.04785165277823,0.531584833721076,0.733462673165191,0.294706960192319,1,0.89956843744965,0.585783585128841,"DoubleBoth",4
"BTF3",NA,1.98497111391805,NA,NA,0.047147685396851,NA,NA,0.256965982716058,NA,"MissingData",5
"CPXM1",0.237180531717004,-0.874105882938336,-0.361382240530973,1,0.382060594027781,0.71781372224318,1,0.693873408246084,0.878879576909938,"Insectivore",1
"SH3GL2",2.84434681296203,-2.35227988605324,1.92387628421743,0.0267015475283932,0.018658729324787,0.0543700925614093,0.472890388977243,0.159430334014482,0.265474724554341,"Both",3
"KATNAL1",0.687150938131199,0.885507977439759,1.70172942383193,1,0.37588271895525,0.0888061019754626,1,0.689354654671928,0.337355976920872,"Vertivore",2
"B3GALT5",1.4527638975469,1.10471724008118,1.66230686973888,0.877735913827573,0.269282130727933,0.0964512610852931,1,0.594739618063643,0.349373153607458,"Vertivore",2
"BNIP3L",0.59679922612124,0.793522093064043,2.00383006952644,1,0.427473702600378,0.0450882665874147,1,0.729475399646698,0.242181073448191,"Vertivore",2
"PTCD2",-1.3263374133322,1.48952193136541,-0.430945637216439,1,0.136349982574932,0.666507898895888,1,0.426605639217009,0.853419405300398,"Insectivore",1
"CNTLN",-0.885689528734696,1.99618609766243,0.629816313928408,1,0.0459136701293839,0.528814770727542,1,0.253565478407899,0.773462176521964,"Insectivore",1
"TLR7",2.6811913278096,0.0588717517861931,3.3998627634152,0.044016335372335,0.953054257823619,0.000674196821371183,0.600562537907632,0.983541732126991,0.0364984544444098,"Vertivore",2
"PRPS2",NA,0.0876867442828589,NA,NA,0.930125655567711,NA,NA,0.975549863482734,NA,"MissingData",5
"BNC2",0.89223342782549,-2.44370384468914,-0.463522319849007,1,0.0145373545147658,0.642990020047458,1,0.139306853589337,0.841497380018786,"Insectivore",1
"UBL3",NA,-0.764552851542608,NA,NA,0.444537853764031,NA,NA,0.740812211948543,NA,"MissingData",5
"CCDC171",-0.123722339216492,-0.763138397217612,-1.02277596533883,1,0.445380862771823,0.306413784397366,1,0.741493262599474,0.595667613345412,"Unclear",0
"PDE4A",-0.118735492262155,2.39098916921466,1.65517246472474,1,0.0168030485548369,0.0978895189682225,1,0.150892306939253,0.35215812035917,"Unclear",0
"SMN1",-0.215650649282557,2.46236380780824,0.685348526102218,1,0.0138024581720022,0.493124017237015,1,0.13590315091589,0.749385768824617,"Insectivore",1
"GPS2",-1.16029800365528,0.667574457012592,-1.22838453727999,1,0.504405267008374,0.219302649679319,1,0.780590507250213,0.508901445140859,"Vertivore",2
"PSIP1",0.528085724005307,-0.231850668698887,0.692487796543447,1,0.816654001171393,0.488631046993987,1,0.934100960058366,0.746161493660618,"Vertivore",2
"SERPINB1",-0.863903406915967,-0.325429961262568,-1.13846593054694,1,0.744855682701057,0.254925977292235,1,0.904973667022015,0.548412186443801,"Vertivore",2
"SMN2",-0.779383817711637,2.84575378533379,0.340135633380877,1,0.00443064381442687,0.733754388266808,1,0.0754941718989884,0.887604219156004,"Insectivore",1
"HMGN1",-0.717178025340482,0.546641838140521,0.160407938110039,1,0.584624819604608,0.872559736882976,1,0.829271482509693,0.95154573615527,"DoubleBoth",4
"SLC7A1",1.60830233546299,-1.20274945175874,-0.0298107655988427,0.646613876529221,0.229073291004819,0.97621797287736,1,0.553278047071541,0.990025788767516,"DoubleBoth",4
"ICAM4",1.74211227492339,2.78752512669075,2.98404145436362,0.48893280068936,0.00531123352759126,0.00284468228467917,1,0.0830982473443308,0.067053537909698,"Unclear",0
"WRNIP1",1.90850926636619,-1.73795900730355,0.483691243719935,0.337952559972933,0.082218037106289,0.628605008416652,1,0.335516657466223,0.832409686741584,"Both",3
"MID1",1.24811421288354,-2.47622478039041,0.528811886885545,1,0.0132779952467204,0.596935950943568,1,0.132444938433287,0.812204370561914,"Insectivore",1
"ADAM7",2.02231306188052,-0.138413316825253,1.09109884668491,0.258864120411103,0.88991377301256,0.275229390275978,1,0.964197549649157,0.568915383978153,"DoubleBoth",4
"GMDS",1.14968671267533,1.33662680718325,2.25990053742682,1,0.181344484162431,0.0238274245625971,1,0.495517994569932,0.176056762871385,"Vertivore",2
"SBF1",0.680365251517127,-3.67560086514683,-2.15935033766005,1,0.000237290264522549,0.030822997641481,1,0.0160259912401916,0.20311978899517,"Insectivore",1
"AK6",2.68321750463732,-0.417222507025455,2.69166502365005,0.0437505298635991,0.676515664038782,0.00710963149270225,0.598081604230357,0.87404954187302,0.100626238687433,"Vertivore",2
"CENPO",-1.062529470399,2.01317731709259,-0.46306511997601,1,0.0440959786241386,0.643317690622463,1,0.247718524493564,0.84164862235183,"Insectivore",1
"NOXRED1",1.53242561078772,0.314533925970517,1.3445863439952,0.752504649133751,0.753115553728639,0.178758855782891,1,0.907617194727095,0.465086099031006,"Both",3
"POMP",2.55608953932719,-0.805872404910305,2.6705936156528,0.0635135256408128,0.420316424001532,0.00757172545150838,0.721848387431591,0.722686295820607,0.103543183782364,"Vertivore",2
"WWC3",0.321659802789363,-2.27792083331293,-0.972786916077242,1,0.0227312947843973,0.330659216782399,1,0.175369613117704,0.618409709049202,"Insectivore",1
"NKX3-1",1.65047221456929,0.0649305374320646,1.49621085166969,0.593078350275704,0.948229306533832,0.134598717585342,1,0.981432746679979,0.412452633477176,"DoubleBoth",4
"ESRRB",-1.9956008206506,-0.353626005319109,-1.92467035614066,0.27586434082004,0.723619182658026,0.0542706113443035,1,0.894705403448028,0.265362030995261,"Both",3
"CER1",0.532776033313649,0.0633772900312988,0.512112570623058,1,0.949466070818797,0.608572227246113,1,0.981993168921466,0.820213334452462,"Both",3
"SHROOM2",-0.118864625162567,-2.18047178227377,-2.07839958058765,1,0.029222508282681,0.037672571320966,1,0.201474962464473,0.220716259593433,"Unclear",0
"ZDHHC21",1.21907725809886,-0.00963202229741187,1.75295839589698,1,0.992314876952078,0.0796091486993088,1,0.997062606750959,0.320740960233397,"Vertivore",2
"CEP152",-0.151932385949564,0.697562337276582,-0.85529187255592,1,0.485450942055464,0.392389585806446,1,0.77030585607215,0.670435780997802,"Unclear",0
"IRF4",1.65746028912212,1.01757778912402,2.21985485894072,0.58455870651522,0.308878647079689,0.0264286215985761,1,0.633748606394263,0.185781950684025,"Vertivore",2
"PAN3",-0.286177834490908,1.97290358657138,0.233778291441057,1,0.0485065479317165,0.815157103550243,1,0.260561760117051,0.926281439363743,"Insectivore",1
"NLN",0.811964221419477,-0.315795527582065,0.196072023894764,1,0.75215771301146,0.844553792928906,1,0.906987380613209,0.938987154096298,"DoubleBoth",4
"FKBP1B",NA,-0.950585327248911,NA,NA,0.341814919931976,NA,NA,0.662868255734023,NA,"MissingData",5
"DNM1L",0.297498539710778,1.32726239730616,0.260673537925165,1,0.184421898009443,0.794344274371891,1,0.49976806298142,0.916910654957053,"Insectivore",1
"RUFY3",-2.98490355286984,1.99908562284221,-1.93845367850434,0.0170200649556941,0.0455990904327914,0.0525678969364566,0.380839515337488,0.252602753528748,0.260939456857339,"Both",3
"SGTB",0.915490049540474,-0.468036899352205,0.918318348726429,1,0.639758202428619,0.358452223839774,1,0.858524618499997,0.642847588325332,"Vertivore",2
"CDX2",0.508454759985893,-1.0502058228803,0.254655774713697,1,0.293623492968508,0.798988976913447,1,0.619961276505186,0.919176426040948,"Insectivore",1
"TTC38",0.506265898003619,1.08400104938062,1.37007311033544,1,0.278364333562018,0.170664080709064,1,0.60490330623107,0.457771315047009,"Unclear",0
"PDX1",-1.46297626409553,0.844838228883142,-2.02412934905104,0.860843243603539,0.398201166996269,0.042956844559115,1,0.706677815298331,0.236192275289725,"Vertivore",2
"PNPLA4",0.344356998884626,-2.92159459563635,-1.42959699076434,1,0.00348244505188325,0.152832719724927,1,0.0670391352089971,0.435051903265226,"Insectivore",1
"ADAMTS6",2.31830552304088,-1.92163531318398,1.5889884811023,0.122596334810158,0.0546516619263159,0.11206299331978,0.989208594838679,0.274180955590839,0.37679141533466,"Both",3
"CWC27",1.32054991935265,-0.0845959979041636,1.25070995726727,1,0.932582580873782,0.211040316308284,1,0.976500714042838,0.501193702256785,"Both",3
"PUDP",-0.139054104445996,-1.78324064343422,-1.26252100463584,1,0.0745471390133147,0.206761372989697,1,0.320727166924075,0.496727179519068,"Unclear",0
"IGFBP3",2.15122421627144,-2.57785409621131,1.38948262326086,0.188751039146964,0.00994159651147486,0.164686041302926,1,0.114448393362568,0.450048483415848,"Insectivore",1
"LDAH",0.628764771677578,0.0632922067607333,1.9322727774875,1,0.949533821426705,0.0533258465732159,1,0.981993168921466,0.262758765233179,"Vertivore",2
"CCM2",0.0146046367345647,-0.477193441705106,-1.12380978422661,1,0.633224380762642,0.261093729822563,1,0.855898431269318,0.553171510063122,"Vertivore",2
"MTIF3",-1.27952235025292,1.46165926243388,-1.31515987643493,1,0.143834605851791,0.188456176733764,1,0.437737733901696,0.475357731026515,"Unclear",0
"PFKP",1.23143379982453,1.05141804122336,2.14285819006229,1,0.293066633394467,0.0321244870939708,1,0.619579634888603,0.206292442135862,"Vertivore",2
"ARSH",NA,-1.328223734246,NA,NA,0.184104205865306,NA,NA,0.499472775551019,NA,"MissingData",5
"ARSL",3.17396519125716,-1.60722372839156,2.52237836493839,0.00902230338463293,0.108005298632462,0.0116564254913417,0.288103319918596,0.38588156550881,0.127118159293303,"Both",3
"GTF3A",-1.3936978197925,1.75138766807414,-0.408140783526288,0.980453249329497,0.0798791557481559,0.683170319726776,1,0.331056311818425,0.862375465357991,"Insectivore",1
"SDC1",1.23793227097237,-1.34991883537169,0.444914073110107,1,0.177042019207482,0.65638185201959,1,0.489204583930118,0.848702939566281,"Insectivore",1
"SLC5A3",3.27126718464584,-2.12694032519883,2.08385329355364,0.00642400224597841,0.0334250417635852,0.0371735139376075,0.250194660262832,0.216201957921127,0.219651526544637,"Both",3
"ARSD",0.57613312227332,-1.64626869375467,-0.218515319829336,1,0.0997084518875888,0.827027623215152,1,0.371442024279291,0.931338049568667,"Insectivore",1
"NPC1L1",0.521729862697286,-1.65375975284358,0.265665662592362,1,0.0981763364884147,0.790496710583445,1,0.368988262329913,0.914986974661473,"Insectivore",1
"GYG2",2.65859394039446,-0.885018052305893,2.23739675720161,0.0470804830859363,0.376146895057263,0.0252604202980847,0.615674126865785,0.689545919699522,0.181143926794387,"Both",3
"SHISAL1",-0.466178318464157,0.405054085624592,0.127899668565187,1,0.68543775522949,0.898228373339319,1,0.87799849506051,0.961641717530272,"Both",3
"TH",2.47198851444787,-0.923083207620637,1.01508627978126,0.080618299853477,0.355963844911837,0.310064701212048,0.801618697160577,0.672804011803185,0.598342000919649,"DoubleBoth",4
"PTPRD",0.480222298990749,-1.94875470568914,-0.592197395341261,1,0.0513247252607321,0.55371841340256,1,0.268099786514171,0.788039508165869,"Insectivore",1
"TECRL",-0.319295623052152,1.24009287497432,0.978032915554622,1,0.214941044036787,0.328058044759385,1,0.539402567921524,0.615935294864682,"Unclear",0
"MTHFSD",-1.66367578294322,2.07609029373218,-1.01759749176527,0.577063430012042,0.0378856007146566,0.308869279834549,1,0.22982324176043,0.597255358164259,"Insectivore",1
"ZBED1",NA,-0.139519586362241,NA,NA,0.889039579626467,NA,NA,0.963780266597472,NA,"MissingData",5
"MIER3",2.20149312786575,-1.58610928968229,1.57178595947605,0.166206795981749,0.112714519915158,0.116000198825945,1,0.392816524038872,0.382881775145777,"Both",3
"POLR2B",NA,-1.24800726115428,NA,NA,0.212028398085708,NA,NA,0.535615691266664,NA,"MissingData",5
"ASMT",NA,2.05740205740309,NA,NA,0.0396475674135348,NA,NA,0.234799934309823,NA,"MissingData",5
"RDH14",1.15651472554714,-0.389066831018523,0.241534097185938,1,0.697226709220491,0.809141192864033,1,0.88374630354668,0.923755275343396,"DoubleBoth",4
"KLHL42",0.371894890500688,-0.1934705162894,0.0280089919840265,1,0.846590494408441,0.977654979395457,1,0.946817349327981,0.990603629291148,"DoubleBoth",4
