,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj,Insectivore...Omnivore.Rho,Insectivore...Omnivore.P,Insectivore...Omnivore.p.adj,Herbivore...Vertivore.Rho,Herbivore...Vertivore.P,Herbivore...Vertivore.p.adj,Insectivore...Vertivore.Rho,Insectivore...Vertivore.P,Insectivore...Vertivore.p.adj,Omnivore...Vertivore.Rho,Omnivore...Vertivore.P,Omnivore...Vertivore.p.adj
FIP1L1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIRT6,2.40785068302579,0.0962804554711767,0.37016477362346,1.30214730173132,1,1,-1.07821536496272,1,1,2.12139113620411,0.203333403384946,0.943012125806324,0.263692875530741,1,1,1.13564197825213,1,1
NRIP2,-0.519790902687121,1,1,0.688322622711306,1,1,1.01237997000615,1,1,1.12317489428256,1,1,1.35636255417092,1,1,0.558425845588144,1,1
RTN4,1.8116292680302,0.42026099664379,1,1.050015704998,1,1,-0.785004482851919,1,1,2.16660785632452,0.18158860706443,0.885785564373222,0.454056560866488,1,1,1.20720170676718,1,1
PPP2R5E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TSPO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LZTS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AP1S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBX3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAT,0.869729762457594,1,1,1.06652524592378,1,1,0.0814713405930063,1,1,1.18003304409494,1,1,0.407145490157336,1,1,0.358180989580147,1,1
PRPF4B,1.82650309830948,0.406647089930371,1,3.62580177605569,0.00172839761460477,0.0438960562035204,1.33776244720128,1,1,4.08264493635331,0.000267156151730012,0.0126710026548517,2.44600376145761,0.0866696960855964,0.773688801660949,1.47978822968185,0.833578624783305,1
SINHCAF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTC33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AKAP1,2.6064307993281,0.0548947855184902,0.2522592609566,3.70624514224096,0.00126212822175354,0.0352583715603007,0.560729703286604,1,1,-0.0257986170767977,1,1,-2.01182450087292,0.265430641535546,1,-2.68492868300253,0.0435271704483289,0.511628210250253
PTPA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TASP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MGAT4B,3.56312202284567,0.00219882134759221,0.0261512865054979,1.74150162814357,0.489574128743045,1,-1.86189375487174,0.375708405085529,1,0.945907908602216,1,1,-1.65697490869586,0.585147288375062,1,-0.232253010102439,1,1
SUPT7L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GALNT16,-0.660743208914686,1,1,1.30450563867697,1,1,1.65764470184027,0.584335208114006,1,-0.138960487579921,1,1,0.342922115158377,1,1,-1.01806772517268,1,1
SGCD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUV39H1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZC3H15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZBTB49,-0.898942313572925,1,1,-0.543394274900912,1,1,0.369157270552072,1,1,-2.60915942990744,0.0544589663617425,0.410896992440559,-1.59054320030863,0.670274495915897,1,-2.01116145325265,0.265850435062134,1
HEY1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL21R,-2.07332721951585,0.228851023019369,0.684281970582891,-0.151204042829187,1,1,1.68196116818875,0.555458220571612,1,-2.94312979050393,0.0194947301484085,0.212202703805048,-0.995098564594444,1,1,-2.53563016856632,0.0673471226203848,0.640101568178533
NR1I2,1.34352318365763,1,1,2.82166852245391,0.0286647175960638,0.273601248522514,0.920267414727398,1,1,1.06495271577923,1,1,-0.0501046356570685,1,1,-0.850224304873265,1,1
KLHL25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STX3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCDC183,-2.9829220682638,0.0171306409728856,0.10966279302685,-0.0495733342659758,1,1,2.59357964173741,0.0569895226502556,0.317197226130333,-2.39684732254116,0.0992208758154457,0.610107140473342,0.0132970519654703,1,1,-2.16849986035678,0.18072405140657,1
ZNF385A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAPK15,-0.489631362207159,1,1,0.910334609369997,1,1,1.1058763965825,1,1,-0.242781524930133,1,1,0.141976986337235,1,1,-0.801010603221227,1,1
ELAC2,-0.564903216252383,1,1,0.127427925892432,1,1,0.598549642869179,1,1,-0.533981697210772,1,1,-0.0316034994782677,1,1,-0.57387928936827,1,1
PLCB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBXO40,0.751650250977437,1,1,0.47988397339627,1,1,-0.270005385401441,1,1,0.223492445714965,1,1,-0.362534257689108,1,1,-0.140179244056208,1,1
LIMS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RUNDC3B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMTR2,0.618244233990958,1,1,-1.06754639455608,1,1,-1.40395582977728,0.961992017976743,1,1.14906739704321,1,1,0.559090013819757,1,1,1.78577118057122,0.444817888791747,1
TTC8,1.43742529383795,0.903583115915773,1,2.31100738438727,0.124994682109074,0.687660944360268,0.60221788704642,1,1,3.2639332311499,0.00659262335720819,0.105005242769817,1.84324829945626,0.391756595208828,1,1.41070203907957,0.949994936937163,1
GZF1,2.42140878670164,0.0927628828303202,0.360793329562506,2.39240124350895,0.100431192295178,0.601588831780062,-0.220895758483483,1,1,0.212501605503211,1,1,-1.55390779987045,0.721238465637448,1,-1.44129957022453,0.897000412016103,1
ISYNA1,-0.795392828533988,1,1,0.935514379447363,1,1,1.46817647586778,0.852337754669162,1,1.79444417797177,0.436453805614921,1,2.14844821116318,0.190068998096279,1,1.05970746766625,1,1
KPTN,1.37279847654739,1,1,-0.474330550273473,1,1,-1.60650704806591,0.64897528565167,1,0.403381820582779,1,1,-0.640635513298898,1,1,0.696250830001039,1,1
ENOX2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPRYD4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MRPL30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,-1.2984717794753,1,1,-1.35876864635335,1,1,0.0296423233697004,1,1,-2.3200241193381,0.122037435656569,0.699490412745549,-1.0505912136974,1,1,-1.11795042852203,1,1
PRIM1,0.221747711122642,1,1,-0.526802726609241,1,1,-0.624576948740879,1,1,0.524656381826568,1,1,0.312113991898026,1,1,0.836057045073406,1,1
UBQLN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PEAR1,-0.364906744779136,1,1,-1.48003965703561,0.83317598208023,1,-0.814882570219064,1,1,-1.53961379396939,0.741927126609358,1,-1.00798985176509,1,1,-0.332319697451136,1,1
LRFN2,-1.14392049098499,1,1,2.65464909008171,0.0476345688013932,0.384436488746244,3.18136157737704,0.00879507323941929,0.0868837890831814,0.85321368778158,1,1,1.54125297712925,0.73953137068492,1,-0.926203078279019,1,1
MFSD2B,1.70841446489181,0.525356790914617,1,0.79682637966043,1,1,-0.866949614724076,1,1,1.2418022816121,1,1,-0.196272865292179,1,1,0.562373590309171,1,1
ADCY2,-0.988956341059768,1,1,0.393231891822223,1,1,1.18115716646158,1,1,-1.61146123135476,0.642475383722056,1,-0.699801472137742,1,1,-1.73522453583118,0.496206253302884,1
AURKAIP1,0.576478665374555,1,1,0.698128472208614,1,1,0.0395754940755785,1,1,0.441874253258625,1,1,-0.0651109450663818,1,1,-0.10581314880847,1,1
OTUD6A,-0.648881288156221,1,1,3.93498634029554,0.000499208568292557,0.0184274621336907,3.5278874363249,0.00251334148040932,0.0379901231461871,1.78224830428277,0.448252492836037,1,1.96924303476384,0.293551135327317,1,-1.04613590349776,1,1
TAF13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VSTM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H1-6,1.179489433409,1,1,4.66372885935291,1.86318286954424e-05,0.00212557119264269,2.53570763449921,0.0673322280313791,0.352935752948559,-1.20729281729558,1,1,-1.90361246405857,0.341764045968437,1,-4.51528382812044,3.79392115809909e-05,0.00694258662211708
QPCT,-0.571733505193891,1,1,-0.713093782766934,1,1,-0.065101384380636,1,1,-0.664635253398716,1,1,-0.215326465449136,1,1,-0.173603063557767,1,1
ACACB,1.95142695952873,0.306037662251341,0.842092672477891,2.88461675878313,0.0235134244678451,0.241160852431153,0.591661963146758,1,1,-1.13983120706024,1,1,-2.44543058440542,0.0868075778585707,0.773688801660949,-3.11819266004617,0.0109178287839234,0.228970427790912
CA7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PALM,-0.124898862475479,1,1,1.25032867657992,1,1,1.1497921966127,1,1,-1.06216549563867,1,1,-0.854766559620809,1,1,-1.84876633550619,0.38694936214449,1
ARHGEF3,2.83957549953335,0.0271041622667084,0.15160552149058,0.716569648766585,1,1,-1.84314280540151,0.391848977729791,1,-0.306796216261803,1,1,-2.15137988566976,0.188677364968336,1,-0.742259864042366,1,1
CHST4,-3.00404488267567,0.0159849611917185,0.105005860619145,-1.56344207624142,0.707691899497108,1,1.38666615480348,0.993261513197979,1,-1.14374110475057,1,1,1.03342918604284,1,1,-0.0404696351484056,1,1
DUPD1,-1.57144763628784,0.696472250405466,1,-1.07648575706817,1,1,0.537669027905448,1,1,0.430211860894644,1,1,1.39605834314759,0.976181560497117,1,1.05191382271591,1,1
DPYSL4,-2.54888766809889,0.0648402617655336,0.280830357850751,-0.252546599859796,1,1,2.00631546512409,0.268935606293293,0.907055576598908,-1.07278721381254,1,1,0.83589129966675,1,1,-0.805968164810432,1,1
GJB5,1.02081480140533,1,1,1.28878763296518,1,1,0.162365026657265,1,1,-0.209613674377163,1,1,-0.908144600419821,1,1,-1.07286276945216,1,1
SNX10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRPV2,-1.53099668408107,0.754621273033513,1,3.03697333116119,0.0143379958267961,0.177390147217407,3.79980911657624,0.00086884550363647,0.0182215649822971,-0.918278998503372,1,1,0.317439840789248,1,1,-2.96900211255907,0.0179261125469506,0.299541455256488
KLHL17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GSTO2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPP1R32,-0.521320258728355,1,1,2.33011537339133,0.118800324668233,0.66811520007318,2.34304500552217,0.114762454241913,0.512610078120364,-0.415782054805414,1,1,0.0440295788398923,1,1,-2.10582078271761,0.21131953711274,1
OR13H1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC25A15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZFP92,4.32610067867066,9.10632446791005e-05,0.0026638209341566,0.659781365386027,1,1,-3.47134752794458,0.00310711994435329,0.0429061960593807,0.15921121153547,1,1,-3.16850320837288,0.00919356346997484,0.237648755693883,-0.291944522389377,1,1
ANKRD34B,2.46771564981647,0.081586972857451,0.328931600204505,4.44213871450605,5.34414639705004e-05,0.00447275363730882,1.47608080940178,0.839533199983394,1,0.650227288218477,1,1,-1.20789132254037,1,1,-2.51154488043862,0.0721224000675965,0.659165191315475
TEKT1,0.613111052164771,1,1,-2.66857750866547,0.0457039204613117,0.373497057914122,-2.70557148638337,0.0409121822577613,0.251739425070051,-4.05386229359997,0.000302273276074265,0.01333396108001,-3.96302449072451,0.000444037118746194,0.0348276794552705,-1.69528301269637,0.54013047446478,1
TRIM2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAOA,-0.108300036199994,1,1,-1.41009167203893,0.951075696064654,1,-1.05757418976294,1,1,-1.42433428532539,0.92609836307004,1,-1.19558634480758,1,1,-0.378802205151919,1,1
DCBLD1,-0.0254583577423943,1,1,-0.34618281699461,1,1,-0.270095191843954,1,1,-0.235109341986431,1,1,-0.18601319155286,1,1,0.0575380892791157,1,1
PARVB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MTSS2,-1.42662005900291,0.922136634990387,1,1.43639591251338,0.905338293586807,1,2.41179174406566,0.0952460756158492,0.448868236439865,0.455386774966376,1,1,1.35342276522719,1,1,-0.495345601377612,1,1
TNFSF13,0.618203946097479,1,1,0.0170757271075733,1,1,-0.549629259305793,1,1,0.264412890788726,1,1,-0.151735819931794,1,1,0.242054747052733,1,1
IMPDH1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRTC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNAJB12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATP9A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EIF4EBP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OLFM3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEAD3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HELT,0.366383430644738,1,1,-0.830768108159284,1,1,-0.968736850561372,1,1,0.763815846924262,1,1,0.416663935260099,1,1,1.23406438924832,1,1
METTL24,2.90715029590733,0.0218842744619581,0.13017254614339,-0.151417553323684,1,1,-2.70076579288245,0.0415080212472091,0.254539351461006,-0.232158055083356,1,1,-2.3813234004799,0.103503359528553,0.851289232737575,-0.105629823736734,1,1
MAP3K15,-2.97443309294974,0.0176118276363938,0.111871616307353,3.5421303034442,0.00238145613655674,0.055141721485977,5.50276308011766,2.24330825542036e-07,6.33664478773269e-05,-2.22167784214269,0.157830510220022,0.820363625242954,0.332892197265064,1,1,-4.61520188668326,2.35628026050816e-05,0.0049531202964496
FAM184A,2.58458680998195,0.0584974546080521,0.26285077907709,0.207807669870178,1,1,-2.12370551275651,0.202168656790977,0.748628631189528,1.2360070594674,1,1,-0.822279123550991,1,1,0.985646290924848,1,1
DFFB,-0.923971770545749,1,1,0.472647204631732,1,1,1.19100299577005,1,1,-0.993986006133337,1,1,-0.189588147906419,1,1,-1.23330123472034,1,1
CLEC12B,3.55001713618142,0.00231123645698416,0.0269217349673709,1.88739761102682,0.354641197271686,1,-1.66855594751306,0.571232492571867,1,-0.784031743409001,1,1,-3.20820425388168,0.00801399614232508,0.21837962308369,-1.99281287473421,0.277691648552178,1
KRTDAP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSPC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZC3H12B,0.472054604824797,1,1,-0.110134852040767,1,1,-0.514719584473866,1,1,-2.33004628484129,0.118822229753154,0.688684228834356,-2.38691193942457,0.101943363050761,0.84152151471765,-2.09191884443825,0.218674656347362,1
PTGES2,1.4575365906227,0.869809911468161,1,0.377148940082833,1,1,-0.964695461190432,1,1,0.260370680886959,1,1,-0.841869999383379,1,1,-0.0318122391788911,1,1
TRIM9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RPL14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LRRC25,3.05958741496773,0.013298525724293,0.0919001330442545,-0.312428685960705,1,1,-2.89259020245075,0.0229247671012623,0.170689431489547,0.915958566143685,1,1,-1.50777305210208,0.789675728134688,1,1.04263329060757,1,1
CFAP36,4.70087410535835,1.55430117353033e-05,0.000760489581654949,4.26850026288397,0.000118074957532931,0.00741166348014004,-0.732400787997672,1,1,2.23177157249512,0.153780384458733,0.806259523176601,-1.25613386382605,1,1,-0.715242928186231,1,1
OSTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KLHL7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOSIP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CERKL,4.4911658006889,4.25006285743491e-05,0.0014947983723095,0.932781730970365,1,1,-3.29431644725187,0.00591968147097787,0.0664695662312658,1.83209198703467,0.401626301943114,1,-1.80631934996191,0.425210826315892,1,1.02231363229851,1,1
NANOS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FOXR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ABHD12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRN1L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHF10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBXL14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DLGAP4,-0.582575182174038,1,1,1.70832456955432,0.525456808996692,1,1.89723651542828,0.346780377040735,1,1.08280328153075,1,1,1.36125661633753,1,1,-0.129887287738412,1,1
SFN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMTN,1.92014969146824,0.329033964766884,0.890286033447287,0.571585363861297,1,1,-1.2800344790761,1,1,-1.03911904348435,1,1,-2.24660348785774,0.147992274461991,1,-1.33607966089511,1,1
RAP1GDS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEO1,0.541741989552854,1,1,-0.677434293211074,1,1,-1.02274087067326,1,1,0.304281212940127,1,1,-0.120198255399374,1,1,0.740354611744453,1,1
RPGR,-0.521070611475061,1,1,1.47022291764114,0.849008338350317,1,1.62877165615418,0.620168202241729,1,-2.0867617455747,0.221458060231183,0.993897742935505,-1.31929623575492,1,1,-3.0063608865478,0.0158637000721642,0.284507906651374
PIK3AP1,0.54540434166615,1,1,-0.0751244470584946,1,1,-0.539068461198796,1,1,-0.406562336243464,1,1,-0.75581036386494,1,1,-0.314481687617204,1,1
TAS1R3,-2.98099743020025,0.0172386722266272,0.11012039452755,0.385670311159719,1,1,2.96379550783478,0.0182322086802419,0.145071244947805,-1.40490562875436,0.960296055527027,1,0.859187437721167,1,1,-1.53912557130678,0.742641860432392,1
SDC3,2.59961959938827,0.0559962905929959,0.255502509172181,0.791604567957149,1,1,-1.68770179263977,0.548810925097261,1,1.30510909356793,1,1,-0.670693473961761,1,1,0.688362594835281,1,1
SRFBP1,3.43990755837864,0.00349147744360817,0.0356111901655125,-2.82456953950553,0.0284065041143942,0.272924534473186,-5.26939454415119,8.21246873709949e-07,0.000132558044490433,1.28609157786696,1,1,-1.43124867254395,0.914153751324377,1,3.13367526462779,0.0103579073137098,0.22305456347938
ANP32B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIF1B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LRRC17,0.0511570187405266,1,1,-0.656788691610199,1,1,-0.581182369390963,1,1,-1.84640994934436,0.388996222041026,1,-1.67513237408952,0.563449573835829,1,-1.28362446683339,1,1
ERMP1,2.97930565785712,0.0173341457938252,0.110496011163883,2.48042674056005,0.078735135847719,0.524069876971673,-0.636152296423432,1,1,-1.84414800866121,0.390969437704176,1,-3.81735079672764,0.000809353871240901,0.0518847492350816,-3.44592127232874,0.003414696810584,0.112647607557915
SAXO2,-4.0916331509137,0.000257007532047617,0.00556700327223749,-0.833195946184319,1,1,3.05728909516873,0.0134009251688166,0.116025826246104,-2.66710694794801,0.0459043928726003,0.371468045815071,0.927675907744578,1,1,-1.85147339799231,0.384608870084608,1
RPS16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GJB4,-1.55413678695828,0.720910751697878,1,3.27911601458182,0.0062479690090231,0.103245688980914,3.97629622572974,0.00041998154777606,0.0109086586504247,-0.552367855186109,1,1,0.614852756656728,1,1,-2.76051058877342,0.034626652287502,0.445222252780679
VMAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIOK3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTCHD4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZCCHC13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLIC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRM8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALDH3A2,0.289578537690336,1,1,0.474937853979901,1,1,0.136374691671653,1,1,-1.467168497015,0.853981346670981,1,-1.4890269750022,0.818881593494471,1,-1.65485252675249,0.587726496283156,1
ZNF189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SERINC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GALNT15,2.10180434629918,0.213422509596866,0.65085224839611,1.6530771045095,0.589891034008508,1,-0.538097484867785,1,1,3.32388898432496,0.00532629158509887,0.0926609108959483,1.46056512103503,0.864808944249445,1,1.97515380020433,0.289504181878535,1
DUSP15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKRD6,0.770068088749965,1,1,-1.10691130410206,1,1,-1.57487889950745,0.691706400023781,1,-0.88305345119184,1,1,-1.30221243409816,1,1,-0.134782800503594,1,1
SLC35F4,1.36181697559437,1,1,-0.948717304033565,1,1,-1.97003096610332,0.293008930311574,0.968122690160548,-1.02781165340622,1,1,-1.85630774797497,0.380458232151721,1,-0.333169600724099,1,1
DNAJB13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BORCS7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ELSPBP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCCRP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USP54,2.6387021519202,0.0499344389576676,0.234730482374715,0.480703965907426,1,1,-1.90587307442562,0.340000051153108,1,4.29739120335183,0.000103692021950832,0.00612596200270307,1.72780023073844,0.504144276121885,1,3.50758807095818,0.00271313188644212,0.0999568188828372
NFASC,0.405475967278291,1,1,3.19504010854789,0.00838868454829595,0.124712696763235,2.29892229633434,0.12905611241753,0.553648884737566,2.26377417803688,0.141528044840169,0.771575390416337,1.76436259982252,0.466025704281874,1,-0.0286340809824606,1,1
ZNF292,5.9917300616783,1.24572207293633e-08,5.63004090863573e-06,1.33541870509391,1,1,-4.1627723184683,0.000188644099338067,0.00606816375059355,4.45580547915351,5.01472742111801e-05,0.00383249843310535,-0.628464439901536,1,1,3.05945551002545,0.0133043831714027,0.253236723076202
TSSK4,0.705355515021116,1,1,1.51966095520508,0.771577256873506,1,0.622201426239373,1,1,0.314266921998098,1,1,-0.187405633447146,1,1,-0.674536064823382,1,1
ZNF648,0.771525757226236,1,1,-0.719590203823694,1,1,-1.18668939425585,1,1,1.71849275421893,0.514240649736511,1,0.616112821109269,1,1,2.06149180483748,0.235536867059565,1
CLEC18B,1.77374807519636,0.456628982702224,1,-0.971333174407638,1,1,-2.34094537353728,0.115409887407823,0.513942278044608,0.905054953892522,1,1,-0.467685654857995,1,1,1.47901282266643,0.834821326709257,1
HMX2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KCNJ11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYMK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ABCA9,1.58708801574001,0.674956270549203,1,2.38726488772727,0.101845536679175,0.607243935384608,0.326906620693538,1,1,3.42536758962734,0.00368380873161409,0.0723868415762169,1.53627015376776,0.746832818244867,1,1.39366598233547,0.980510959705656,1
SLC26A3,2.29170772798429,0.131535085103818,0.461200684666353,1.47461701477821,0.841893227165183,1,-0.863696222626871,1,1,3.35716571173569,0.00472475410004753,0.0857571331532723,1.31128448259684,1,1,2.10961109856302,0.209351205501303,1
AIDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FPR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
