"","main_Rho","Herbivore_Rho","Insectivore_Rho","main_P","Herbivore_P","Insectivore_P","main_p.adj","Herbivore_p.adj","Insectivore_p.adj","directionality","directionNumeric"
"ANKRD6",0.508942725251963,1.38889101216082,-0.212942842268764,1,0.164865893996547,0.831371545338068,1,0.4315051309204,0.939990986140839,"Herbivore",1
"SLC35F4",0.710014996848693,-0.624770412241194,1.16458503750977,1,0.532121752390152,0.244187003253914,1,0.771464127672623,0.569582261583349,"Insectivore",2
"DNAJB13",1.23282773570147,-0.0835258027494391,-0.0103180550070812,1,0.933433461446299,0.991767529287166,1,0.972743419110332,0.997062606750959,"DoubleBoth",4
"KSR2",-1.03837854307448,1.44154953465076,-1.44243205953222,1,0.149429493745677,0.149180525107949,1,0.409208086521993,0.446220175581241,"Unclear",0
"BORCS7",NA,1.73329467688536,0.330508072709794,NA,0.0830433064200553,0.741016093889574,NA,0.296932114537795,0.903174382907929,"MissingData",5
"ELSPBP1",1.05888795942594,-0.767021926079749,-1.22258632859275,1,0.443068479294961,0.221485979386067,1,0.708040760689108,0.54643285500988,"Insectivore",2
"NCCRP1",1.0748930106402,-1.3281589554992,-1.55165102669602,1,0.184125600498201,0.120745746677137,1,0.457603780814986,0.405374922423482,"Unclear",0
"USP54",3.4826585799847,-1.59314143694138,-0.190770654512036,0.00297876650588876,0.111128465397263,0.848705280721354,0.0921952649691472,0.347536425935604,0.948104132825221,"DoubleBoth",4
"NFASC",1.51763599364897,-0.532415152600948,-0.828266098594391,0.774637126964293,0.594438492774083,0.407519817636735,1,0.80941309890584,0.712643081678049,"DoubleBoth",4
"ZNF292",4.07229462324573,-4.06663334761533,2.68815194897672,0.00027931345415203,4.76971974158978e-05,0.00718486938040315,0.0213068202601629,0.00262967303712343,0.0969688158092879,"Both",3
"TSSK4",1.18084733375331,-0.71525899164993,-0.695170118929801,1,0.474449023189732,0.486948696091541,1,0.730957366069829,0.771304288510233,"Both",3
"ZNF648",0.127559357487325,-1.7419254654265,1.56896607975941,1,0.0815214873011232,0.116655842997883,1,0.294032440512663,0.398015988684031,"Unclear",0
"CLEC18B",1.03538033547495,-1.01974913467559,0.471389993463311,1,0.307847452335658,0.637362260468748,1,0.591921631661765,0.85759850583831,"Both",3
"HMX2",0.357770265720048,0.494717885394054,-0.655455661854854,1,0.620799274699351,0.512174424170641,1,0.825494779192079,0.785652209595548,"Unclear",0
"KCNJ11",0.905087528806593,0.0978252872007529,-1.51303619963167,1,0.9220710274036,0.13027046398602,1,0.96843447697693,0.418959117212183,"Insectivore",2
"MYMK",-0.352569287957998,-1.15270172970246,0.15525603820735,1,0.249032831247399,0.876619471720515,1,0.534716275227061,0.959284304019716,"Herbivore",1
"ABCA9",1.52608391786878,-1.72017036772453,1.09193460516653,0.761933800006904,0.0854014777041319,0.274861845943049,1,0.301781676936183,0.600759932698339,"Herbivore",1
"SLC26A3",4.3067514614711,-3.92161230349483,2.76520537641778,9.94017449453421e-05,8.79584363906764e-05,0.00568869673713506,0.0110946171083254,0.00390818071678456,0.0857806658521469,"Both",3
"AIDA",1.48208141456428,-0.469533928033974,-0.584063870042053,0.829911800263652,0.638688039445866,0.559177341599333,1,0.83468018148092,0.814476268769411,"DoubleBoth",4
"FPR2",-0.78373056222172,1.20809615283566,-0.201117327129487,1,0.22701027937703,0.840606833711877,1,0.507182580071988,0.944371788718867,"Herbivore",1
"TRAF3IP2",-1.07860711569427,0.0991765650293999,0.917411251883471,1,0.920998081506498,0.3589271787926,1,0.967826525431974,0.67472286626974,"DoubleBoth",4
"GLI4",-2.20129008191871,1.62985625741275,0.396683662721918,0.166292967345697,0.103131880486555,0.69160074911124,0.987299126882631,0.332471092045858,0.880922416629069,"DoubleBoth",4
"PLCH1",-1.34932364928438,0.504037052688695,1.27241233127169,1,0.614235339628426,0.203226655004663,1,0.821818333478905,0.524130234932643,"Both",3
"KCTD21",NA,1.69507868353017,-1.01179753736158,NA,0.0900604953990317,0.311634867699923,NA,0.310519712346535,0.635942285099843,"MissingData",5
"MIOS",1.8589975568437,-0.541975992388502,-0.527097432291697,0.378164908124208,0.587835044599607,0.598125929761238,1,0.805496511785867,0.836788297058378,"DoubleBoth",4
"DOK7",-0.799585264645706,-0.0528980365381395,-1.49563654465592,1,0.957813148823435,0.134748394479149,1,0.983727875382021,0.424351413660876,"Insectivore",2
"PLAUR",3.25900233021765,-3.94635447403935,0.461999668812907,0.00670828497414541,7.93501129041289e-05,0.64408155794922,0.152363813909011,0.00366434752154708,0.859803281095682,"Herbivore",1
"DOK4",-0.777497969282967,1.34351659872968,-0.655441125465288,1,0.179104754959834,0.512183780541438,1,0.451162540863115,0.785652209595548,"Herbivore",1
"FGFR3",0.890020852024784,0.746978411316895,-1.63618147754635,1,0.455076592490671,0.101801611785343,1,0.716149173561289,0.37495725272884,"Insectivore",2
"RNF133",-0.967720712447314,0.533330897598963,-1.54985934313025,1,0.593804542999521,0.1211752798652,1,0.808961882962699,0.406063698849499,"Insectivore",2
"ENOSF1",2.01517343479222,-2.7773685066396,0.645987900908398,0.263318879769668,0.00548010087420789,0.518287191069653,1,0.0599776874206858,0.789514938001606,"Herbivore",1
"GPT2",1.2317335649736,-0.525510869270472,-1.44432609214647,1,0.599228099356564,0.148647269579708,1,0.813066152893902,0.445364804550366,"Insectivore",2
"IFITM10",-0.998956223320339,1.73584388378341,-2.72277302813065,1,0.082591442322038,0.00647365167361465,1,0.296047034187951,0.0924505902886518,"Insectivore",2
"C3orf33",1.74846314719901,-2.53550852014632,2.582082549289,0.482303169815068,0.0112284197005917,0.0098206091498835,1,0.0935259275061106,0.113458484469324,"Unclear",0
"HRH3",-1.39986974610317,2.31654279816158,-3.82074211723737,0.969313963174651,0.020528650473221,0.000133050717152211,1,0.13299419052214,0.0120481512531855,"Insectivore",2
"ETV7",0.361943756344891,-0.230615824363412,-1.09807592915803,1,0.817613272896645,0.272171335193556,1,0.926405770689909,0.597839757253263,"Insectivore",2
"MEF2C",NA,1.65487339738652,0.524966935793004,NA,0.0979501815438954,0.599606176266883,NA,0.323281596825094,0.837176918271113,"MissingData",5
"NAALADL1",2.42828134814696,-3.34005355761288,1.01688553756609,0.0910234174707163,0.000837622346034095,0.309207884104713,0.692847723514288,0.0177709693807155,0.633862475458872,"Herbivore",1
"FBXO38",0.190203480868126,-0.0893533218838096,1.2237715061741,1,0.928801118762545,0.221038436107712,1,0.971130714936102,0.546160367510656,"Insectivore",2
"RASSF4",2.20736126457476,-0.811219260908555,-1.58065452189337,0.163732981757709,0.41723976651138,0.113957052167057,0.977479429434163,0.688911009003052,0.394074787292077,"Both",3
"ZNF326",2.8777347852352,-0.325819868108366,0.098085860948277,0.0240325036055732,0.744560645721526,0.921864114713292,0.322082461808854,0.890808712727641,0.974150559709744,"DoubleBoth",4
"UBE2V1",1.11517046560433,-0.9364283274132,-0.518793680417515,1,0.349052698658817,0.603904625336982,1,0.631098180988373,0.839928318453747,"Both",3
"KCNK7",-1.73786246521471,-0.496129599821,1.27847667301871,0.493410305036767,0.619802976716189,0.201081404626068,1,0.824982909621975,0.521350567059663,"Both",3
"KRTAP24-1",0.500999206331851,-0.839970974166466,-0.150727567471973,1,0.400924661144869,0.880190625972853,1,0.676161464207386,0.96041803139643,"Herbivore",1
"SOX18",0.489874234292043,0.209437638921965,-2.42917212090507,1,0.834106612615866,0.0151333460373169,1,0.933173743027463,0.142134526624636,"Insectivore",2
"XRRA1",0.871597197069252,0.0566135497325994,-2.29231928457845,1,0.95485304073145,0.0218872258206809,1,0.982323228875322,0.172553802407683,"Insectivore",2
"INSIG1",2.06816934731782,-1.03382732493403,-0.288489956717713,0.231744609311562,0.301216894949772,0.772971717259837,1,0.586229652468961,0.915997366890178,"DoubleBoth",4
"XIRP1",-1.76157204399466,-0.470457553772644,2.92457041686188,0.468849784454487,0.638028153133438,0.00344932029039254,1,0.83448075113146,0.0667184159749077,"Insectivore",2
"TMEM201",-0.942629633610519,-0.123237164723814,-2.36643719055315,1,0.901919296667074,0.0179602214755492,1,0.961453210253476,0.156262603272774,"Insectivore",2
"TUBB4B",0.164262619643075,0.836835003149319,0.238102583992997,1,0.402685319140599,0.811801530630777,1,0.677228298189456,0.932448832190131,"Herbivore",1
"PRDX6",1.78046413028712,0.522244799172328,0.301297430861885,0.450000207414035,0.601499897813502,0.763187699830531,1,0.813968262118805,0.912683298402913,"DoubleBoth",4
"NUP43",0.261281452427839,0.862493712585318,-2.42338966615687,1,0.388415891495411,0.0153764233463585,1,0.666155241270671,0.143404169172109,"Insectivore",2
"LIN54",-0.0532526962588344,0.250119664945025,3.01414616554118,1,0.802494808780722,0.00257703617469817,1,0.920055641227354,0.0567636463456124,"Insectivore",2
"RTL4",2.65544322151094,-3.08201949573991,2.65260910707895,0.0475225594674756,0.00205601371250794,0.00798723091650333,0.480908514692918,0.0317692338093815,0.10245151084919,"Unclear",0
"PTAR1",-0.712020658784639,0.797522399551975,0.783050907846886,1,0.425147699096395,0.433597217942969,1,0.695137523105746,0.733477072180921,"Unclear",0
"CPSF7",-0.153561166143975,-0.0332528873159222,-3.11423584315891,1,0.97347292343769,0.0018442201158004,1,0.989342442535678,0.0462588167572016,"Insectivore",2
"GSPT2",0.626349761595194,-0.247690665591539,-0.391616567891086,1,0.804373754646622,0.695341544384556,1,0.920757264907338,0.882875692693817,"Both",3
"UPK3BL1",1.27365351031011,-1.69305514778157,1.90014782332149,1,0.0904449705807216,0.0574137232607119,1,0.310885569429118,0.281068873552667,"Unclear",0
"GFRAL",3.09298658718811,-4.34999224798826,2.80224283497208,0.0118891854535746,1.36142344734863e-05,0.00507486584227225,0.212012109906483,0.00114933920094135,0.0808040279345687,"Herbivore",1
"GTF2F2",-0.342685999194491,2.18477052175809,-1.35082823130278,1,0.0289056764571466,0.176750462389388,1,0.163479452091378,0.488648856365272,"Herbivore",1
"UTS2B",0.61713611400348,-0.240834842711987,1.88960637300417,1,0.809683123699886,0.0588106241999311,1,0.922909298465681,0.284273065666424,"Insectivore",2
"CYB5A",3.19632951311136,-2.90793989424216,1.04135517054826,0.00835128330819072,0.00363818256776538,0.297710740202454,0.174464430272355,0.0465440420212384,0.623864691395161,"Both",3
"VAPA",2.23155125298018,-2.00451302447467,2.08595588484371,0.153867819018698,0.0450151331408925,0.0369826193264921,0.941345483029658,0.209079301465968,0.227132486955003,"Both",3
"FOXN2",1.68264045196855,-1.28864424930742,2.52282486972231,0.554668294688612,0.197521792556247,0.0116416362593688,1,0.473964579651251,0.123996029547427,"Insectivore",2
"RANBP3",0.356610598756551,-1.27893141571243,2.03841710197529,1,0.200921208574575,0.0415082374072887,1,0.47668792005054,0.240754168698905,"Insectivore",2
"SOCS2",0.244419939209733,-0.762767033906633,2.39797021875623,1,0.445602344718245,0.016486205579418,1,0.709659735717728,0.149287657115523,"Insectivore",2
"PTGES",2.68645005114558,-1.43706676735172,1.23305356152392,0.0433294468018991,0.150699022947161,0.217555781567747,0.458939666546903,0.411001614980429,0.542350301973486,"DoubleBoth",4
"BRAT1",-0.631497152023393,-0.942643578939007,-0.399260697038473,1,0.345863241445188,0.689701123662408,1,0.628511356390211,0.880087126689357,"Herbivore",1
"IFT27",-0.618802984891592,0.555318657379841,0.592741686626428,1,0.578676719488038,0.553354038563624,1,0.800017812482599,0.810862191230726,"Both",3
"PAQR9",0.916809709484718,0.0937023191149958,1.37619277102772,1,0.925345627997939,0.168761959583691,1,0.969988183678367,0.475791826662732,"Insectivore",2
"PDE4D",1.68957005407987,-0.726706334981577,-0.823300491746779,0.546661434178219,0.467405871841131,0.410337134064179,1,0.725030524668127,0.714610669508655,"DoubleBoth",4
"RRP1B",-2.78376278940157,0.0843695790668996,0.911188132518313,0.0322393891804426,0.932762593414801,0.362196255869984,0.386770241605564,0.972626150313946,0.676749455740005,"DoubleBoth",4
"NHLRC1",2.05076763771849,-2.12667384684411,-1.21016045404439,0.241737483245414,0.0334471919848751,0.226217329389108,1,0.176425472119734,0.550894935707339,"Herbivore",1
"VWC2",2.14669332497776,-0.305581268231635,-3.22538778030584,0.190906227206021,0.759923484444413,0.00125802144119902,1,0.898124148698458,0.0383516350752969,"Insectivore",2
"MOCS1",0.690760895362839,-2.61575921426899,1.78274931467938,1,0.00890293157183382,0.0746271198118166,1,0.0806187809205891,0.320727166924075,"Unclear",0
"ADGRL1",0.583746894566799,0.0354182684273419,0.193250294734305,1,0.971746217752044,0.846762951529226,1,0.988873815015801,0.946817349327981,"DoubleBoth",4
"DNMT1",3.57574381805938,-2.84132092340428,4.00982042721518,0.00209540110216973,0.00449270760859166,6.07649420693647e-05,0.0757151632707456,0.0533106131974101,0.00820782455001944,"Unclear",0
"OR1J4",-0.321497503731384,-1.46746137276137,3.56780790038892,1,0.142250589696575,0.000359980256254691,1,0.398296736637032,0.0200512713870525,"Insectivore",2
"PPP1CC",NA,3.15056584805131,-3.00571747583528,NA,0.00162954519102632,0.00264955051422047,NA,0.0276598922477231,0.0571262169315859,"MissingData",5
"ACSL4",0.78645300366835,1.00924279362409,-0.558160814048421,1,0.312858208003176,0.576734576487682,1,0.596532019000528,0.825009594185109,"Herbivore",1
"LRRIQ4",1.00922813047942,0.812744426029869,-0.585554770446197,1,0.416364604244765,0.558174750396537,1,0.688318939358962,0.81398601252159,"Both",3
"GPR18",0.286349558160999,0.783686325267649,0.483825273306464,1,0.433224188413266,0.628509877102537,1,0.701648932878944,0.853225845724876,"Herbivore",1
"TERB2",0.215128660799055,0.987293985135959,0.597281256632473,1,0.32349853848856,0.550319616258083,1,0.60638075892346,0.80856876902894,"Herbivore",1
"IDS",0.0763042186531022,-0.579506835979853,0.775019748505726,1,0.562247235384754,0.438327990230017,1,0.790818805039782,0.736178467893311,"Unclear",0
"H1-0",-0.853218928869464,0.682126724110455,0.337921564906987,1,0.495158823628095,0.735422296076683,1,0.745954343148056,0.900998329056618,"Both",3
"HNRNPA1",NA,2.03813864706047,-1.89295780854703,NA,0.0415360691298986,0.0583634805384916,NA,0.200076714569547,0.28311232234707,"MissingData",5
"BROX",1.37699407239989,-1.67394335715456,-0.808653446267101,1,0.0941417320193522,0.418714513042575,1,0.316910975344328,0.721551927990389,"Herbivore",1
"KLRG2",2.86506387855619,-2.23564946089741,1.16628784916973,0.0250155077655856,0.0253747419805873,0.243498084241556,0.329698280358993,0.150972878983028,0.56922421533684,"Both",3
"MCCC2",0.706772553450943,-2.02016205128919,1.05092834123381,1,0.0433665811673187,0.293291502627515,1,0.205655036319798,0.619731712435065,"Herbivore",1
"EXD3",-1.63234822369139,0.986031740093267,1.2227300556516,0.615636898527053,0.324117537724128,0.221431671024866,1,0.606609526280344,0.54643285500988,"Both",3
"ACER2",1.59946920304431,-0.546269739705859,-0.621759009269735,0.658298317756678,0.584880533726021,0.534100343518486,1,0.803845136542848,0.798350727555552,"DoubleBoth",4
"ADIPOR1",2.33823743764306,-1.01588511656698,0.288929149184698,0.116249606542061,0.309684097123073,0.772635596743449,0.798106389641497,0.593622224487687,0.915997366890178,"DoubleBoth",4
"IL1F10",1.51695592105302,-0.759457932060344,-0.511236157857332,0.775666879897527,0.447578669910104,0.609185702832844,1,0.710902639895524,0.843097703725491,"DoubleBoth",4
"ANKRD55",-1.18552399006981,2.08255760395262,-0.251641017366156,1,0.0372915670647256,0.801318551297056,1,0.187534860597204,0.928577139281225,"Herbivore",1
"CAV1",-0.196720867995925,2.32304045502072,-1.62357303627122,1,0.0201769792665244,0.104466964009304,1,0.131723771948497,0.379239646053038,"Unclear",0
"ANAPC1",3.93680417410667,-2.94166859798666,0.767202771813025,0.000495443615842996,0.00326449082203528,0.442960965159203,0.0301741144100508,0.0434669793483152,0.739939638016763,"DoubleBoth",4
"BSDC1",1.03306063579818,-1.46954177270257,1.75148281800082,1,0.141685900291203,0.0798627783902409,1,0.39776570137227,0.331056311818425,"Unclear",0
"BEND7",NA,2.01869405865646,-1.11346227815735,NA,0.043519027905882,0.265509940496115,NA,0.206076518646346,0.591517122791588,"MissingData",5
"RNF19A",1.65512538976401,0.646719985559835,1.7933092317134,0.587394393743396,0.517813185972227,0.0729234920818879,1,0.762051678334144,0.316758505914976,"Insectivore",2
"ESR2",1.55631299737241,-1.7387096861253,-1.05320000463681,0.717802093498573,0.0820858414014282,0.292249336358144,1,0.295017606047838,0.618271773073622,"Herbivore",1
"GATA2",2.53197433595636,-3.11527446381997,1.79487449787404,0.0680533754963904,0.00183773825240672,0.0726736979207153,0.579679737570794,0.0297581411920685,0.316318625733367,"Herbivore",1
"IL4I1",2.49059521186346,-2.22509649416811,0.505854625930741,0.0765175926809308,0.0260747610568529,0.612958707293659,0.627427643785439,0.153354790265068,0.844938849894284,"Both",3
"SLC25A40",0.347080828491049,0.176588329306249,0.852268325609508,1,0.85983176187945,0.394065181840315,1,0.945266754497016,0.702529974972466,"Insectivore",2
"TMEM221",3.29007789338625,-3.77527649756705,2.95877314241429,0.00600957912068911,0.000159830276891574,0.00308866384491702,0.142516990527453,0.00569382188601212,0.0622688460973382,"Unclear",0
"B4GALNT1",1.66324831083965,-0.0836384826584178,-0.222043151569484,0.577576444543264,0.933343869377808,0.824280291576461,1,0.972743419110332,0.936819265165029,"DoubleBoth",4
"FCF1",NA,0.478920744346159,2.13846153383287,NA,0.631995012679189,0.0324793028982537,NA,0.830973487825358,0.212795885480111,"MissingData",5
"ZNF606",2.09755409948323,-1.39149714712668,-0.623399648849255,0.215667320569355,0.164074724150014,0.53302192867924,1,0.430546738505356,0.798203292864172,"DoubleBoth",4
"NBR1",-2.68416994587554,0.673343141908424,3.18489496718143,0.0436260815150835,0.500729012207786,0.00144806555159013,0.459183508852837,0.750342379825446,0.0417645810066272,"Insectivore",2
"TSTD2",1.03321082428812,-1.63933392664398,2.07798117131173,1,0.101143734038102,0.0377110933836813,1,0.329048540054998,0.229107613439314,"Unclear",0
"MGAT3",1.09068510737622,0.607282465020525,-1.34394833519764,1,0.54366347320234,0.178965094309153,1,0.778604102945461,0.492336254863725,"Insectivore",2
"TOX2",1.02549817916174,-1.92023634364458,0.954686397116085,1,0.0548280528765226,0.339736310926844,1,0.234673332209019,0.660682167224142,"Herbivore",1
"LCN6",-0.22079900918082,-1.534524313645,1.39515739219648,1,0.124900716474093,0.162968382416574,1,0.371017525505806,0.467343151089989,"Unclear",0
"SERPINA12",0.52464295237764,0.64543145396789,-1.1636866893818,1,0.518647625468412,0.244551005547454,1,0.762241305759134,0.569857281328159,"Insectivore",2
"LIMA1",1.19781428256549,-0.984752716933938,2.71073219812108,1,0.324745551204726,0.00671348242353252,1,0.607268186372566,0.0938093418991711,"Insectivore",2
"RTL6",-0.655083792349831,0.981632635528739,-0.35715447135587,1,0.326280863495996,0.720976167662248,1,0.608944906897709,0.89353502581674,"Herbivore",1
"SH2B3",1.48042189886324,-1.07292844579253,1.33529741477344,0.832564136451073,0.2833032219676,0.181779024425743,1,0.569920926220428,0.49620347034639,"Both",3
"DLK1",1.30452381469965,0.330255112994448,-0.712617764499113,1,0.741207206510895,0.476082316055386,1,0.889407876405351,0.765177814669485,"DoubleBoth",4
"FBXL5",1.85200341837572,-1.63205573746026,-1.17692658418563,0.384151992245843,0.102667744994402,0.239224810331743,1,0.331700513975337,0.564937535393918,"Both",3
"C2orf80",2.48503698325363,-2.65459848886974,3.03632052177429,0.077722785766253,0.00794028565393138,0.00239484636815373,0.631481956005102,0.0752075250838514,0.0549053250090577,"Unclear",0
"KAT5",NA,1.23906676226163,0.634977668920726,NA,0.215320774799965,0.52544297943374,NA,0.493231973343198,0.792786489215442,"MissingData",5
"KLHL6",0.557270430767604,-0.747058455292772,1.51067936160547,1,0.455028276307516,0.130870163158794,1,0.716142667314159,0.419878673332955,"Insectivore",2
"RHBDD1",-1.00107128718256,1.16253713209019,-0.0846798744611319,1,0.245017350775122,0.932515896342246,1,0.529443510913332,0.976500714042838,"Herbivore",1
"NOXA1",1.08652827616943,-1.00655250399105,1.19691509432672,1,0.31414986860013,0.231339650201418,1,0.597939786301023,0.556485462696663,"Unclear",0
"CORO1B",0.897191509474244,-0.354787990285993,-1.3598883613801,1,0.722748426222886,0.173865254570594,1,0.882057540955883,0.483974224855704,"Insectivore",2
"PTMA",NA,1.74079729530673,0.883452537459717,NA,0.0817191162471749,0.376991815625445,NA,0.294400189907238,0.690227696530844,"MissingData",5
"NFYA",NA,2.24979846835913,-0.946733162032855,NA,0.0244617412991601,0.343774767675348,NA,0.147288396997803,0.663994901006877,"MissingData",5
"CAPRIN1",1.3405272332771,-0.729231217079079,2.07342551336447,1,0.465860238709047,0.0381326965763939,1,0.723981649974587,0.230334380375962,"Insectivore",2
"FLRT3",-0.311880203161343,1.70599596476222,-1.90591298008662,1,0.0880088308992553,0.0566614967062372,1,0.30636295323179,0.27873329290179,"Unclear",0
"SGK2",-0.238439849975037,-0.342211594958424,1.39003992145657,1,0.732191659928617,0.16451675507827,1,0.884622437073864,0.469398359983045,"Insectivore",2
"SLC24A5",-0.877793948697844,0.227247021523297,1.54655171515313,1,0.820231666083025,0.1219713805706,1,0.927007047520552,0.406881671666881,"Insectivore",2
"SYDE2",2.62918559747419,-2.75109940996687,4.44325268097989,0.0513537807110159,0.00593956156356862,8.86089992906413e-06,0.499766946867842,0.0631721478896875,0.00261815387312133,"Insectivore",2
"LCTL",1.52405059596827,-2.65506935781975,0.427305194257664,0.764976435674505,0.00792921035906061,0.669157050003267,1,0.0751605676666745,0.870923553367681,"Herbivore",1
"ATP7A",-0.404813141135279,0.569301326693156,1.34472652143917,1,0.569151666636016,0.178713566643101,1,0.794655059313926,0.492185482249323,"Insectivore",2
"DCAF5",1.54422368048958,-0.123571703342431,0.842121182267416,0.735204923927271,0.901654398191838,0.399720125703548,1,0.961429739872553,0.707321344708386,"DoubleBoth",4
"CDH5",0.271323977173112,-1.30020867027109,0.442409980746382,1,0.193529459810282,0.658192557938106,1,0.469247421700055,0.866584309862583,"Herbivore",1
"NAPEPLD",1.81840920172602,-3.32286659870259,1.03042588951548,0.414009678016273,0.000890975120543524,0.302810125163962,1,0.0184206833276658,0.6282961237561,"Herbivore",1
"ING4",NA,2.93530463499845,-1.24649054772063,NA,0.003332203694852,0.212584357248857,NA,0.0438972773643123,0.536122235132543,"MissingData",5
"CFAP65",0.0842662416189159,0.827475434236538,0.381378529697166,1,0.407967640243778,0.70292239016066,1,0.681946759525192,0.886459894352613,"Herbivore",1
"TMEM248",1.27080111484319,-1.38335717577514,-0.565964297345598,1,0.166555374583427,0.571418051118062,1,0.434314039031978,0.822175725571826,"Herbivore",1
"SERPINA6",1.16707791295289,-0.911297363521807,3.18520333221379,1,0.362138715205161,0.00144652333011734,1,0.642104877121951,0.0417645810066272,"Insectivore",2
"CLUAP1",-0.259764402967988,-0.614695297113827,-1.01788266857935,1,0.538755966213853,0.308733718986817,1,0.775550218149231,0.633611654983201,"Insectivore",2
"TMEM202",0.774454639857238,-1.77256186105747,3.3194441068744,1,0.0763013361863041,0.000901968588490752,1,0.281788188253316,0.0327069549235942,"Insectivore",2
"PPA2",2.46683523438831,-1.51792724053509,2.23408534347548,0.0817878388738734,0.129032741900502,0.0254774581859937,0.653585379457758,0.378330715080269,0.185872951239933,"Both",3
"GNA14",0.0837262380816671,1.95860738920113,-0.297235398018822,1,0.0501587835694152,0.766286798683325,1,0.223112986519388,0.91408790968241,"Herbivore",1
"MESP2",1.21272036151252,-0.268564852937232,-0.439511647780121,1,0.788264562142194,0.660290844057797,1,0.913947087822806,0.867459098035565,"DoubleBoth",4
"PMEPA1",1.62107461915407,-1.16258397679118,0.508717289947928,0.630009819113839,0.244998334921689,0.610950401379266,1,0.529443510913332,0.843878531041176,"Both",3
"PRR19",0.838785557988799,-1.30433900783948,2.51454208617631,1,0.19211802087512,0.0119187076107995,1,0.467222955793671,0.125616646565503,"Insectivore",2
"RAD1",1.36645962193319,-0.880522244464933,-0.677210181344235,1,0.378576460146495,0.498272608840879,1,0.658184324768388,0.777218752439069,"Both",3
"DNER",-1.11456826231979,1.29706476307107,-2.79378086169875,1,0.194608904385583,0.00520957681526298,1,0.470457230601925,0.0822097257235708,"Insectivore",2
"JARID2",0.192701306597667,-0.611870354777465,0.425638289710823,1,0.540623536885245,0.670371435058115,1,0.7771343481175,0.871262815580261,"Unclear",0
"FAM163A",1.51876727533335,0.129277154775583,-1.2031939523384,0.77292651478059,0.897138347576924,0.228901274651092,1,0.959919529292313,0.553083009537917,"DoubleBoth",4
"TRIM29",-0.731810165484141,1.71774701003483,-3.63558458516258,1,0.0858427706676389,0.000277350968427834,1,0.302366155708963,0.0179106846503855,"Insectivore",2
"DPP8",3.3783457709671,-1.54158433594387,0.25194713183235,0.00437539949856213,0.123174634404646,0.801081928424139,0.118078048739541,0.369182257593364,0.928577139281225,"DoubleBoth",4
"TAF9B",-0.269298903623564,1.52322108033187,-0.101359721247636,1,0.127703403822121,0.91926490953925,1,0.375875153904622,0.973316967106375,"Herbivore",1
"TMEM220",-0.371282574334657,1.25096442145684,0.7621465458001,1,0.210947458263314,0.445972545273254,1,0.488688536831854,0.741803791705495,"Herbivore",1
"CEP97",0.0339057685277159,1.07394761117351,-0.145221817911228,1,0.282846162562906,0.884535740331712,1,0.569592924460449,0.961796641624449,"Herbivore",1
"MYB",1.41603872543702,-0.117416391601456,-0.620863773405569,0.940584999455517,0.906530095299367,0.534689258555259,1,0.961897007496553,0.798350727555552,"DoubleBoth",4
"EPB41L3",1.42570864248912,-4.12570874936595,2.59679937679572,0.923714764819539,3.69594764430585e-05,0.00940968661053368,1,0.00222704889838489,0.111234460492741,"Herbivore",1
"DALRD3",0.763028468684082,-1.26677702380166,1.93165088063237,1,0.205235029818528,0.053402611257024,1,0.48184452467099,0.271945625468144,"Insectivore",2
"OR2S2",-1.6855116398278,-0.651211469071166,1.57615151553305,0.551339406018923,0.514909987781301,0.114990889159798,1,0.759848506186008,0.395394001355786,"Both",3
"ZNF70",2.29634970304262,-3.39443653280223,2.50881462791966,0.129935366078526,0.000687699778483915,0.0121137035911168,0.849218420272635,0.0155466188416259,0.126790585113551,"Unclear",0
"NADK",-1.60076511336324,1.58166577606854,-0.83773318939894,0.656573719440886,0.113725889511349,0.402180568886762,1,0.351992160223306,0.709429191542663,"Both",3
"SLC24A2",0.369837599989105,1.10410051419236,-2.13145442146007,1,0.269549538258809,0.033051723539976,1,0.556435107697024,0.215310157663868,"Insectivore",2
"IKZF2",0.78350450410881,0.378672949313968,1.24170877875745,1,0.704930743302356,0.214344029792908,1,0.872230718945641,0.538484559657974,"Insectivore",2
"CIR1",2.97892702671475,-3.06574065231288,0.407220640808765,0.0173555794748671,0.00217131564324194,0.683845942992966,0.264519346506956,0.0331089889570166,0.877352818151112,"Herbivore",1
"PPP1R17",2.82057282784061,-0.550172802818764,1.68120009259632,0.0287627944430188,0.582200855879774,0.0927240555445256,0.360824956202123,0.80186174116668,0.357848622933623,"DoubleBoth",4
"KCNQ5",1.00063400346948,-2.41749711864036,0.555542212506978,1,0.0156276577210679,0.578523845312739,1,0.114103019820175,0.825800422229539,"Herbivore",1
"PEAK3",-1.49424659970718,0.97363915443314,0.29640016598414,0.810667060859725,0.33023573813735,0.76692449858242,1,0.61357073354749,0.914179546909062,"DoubleBoth",4
"RASSF6",-0.924179081655601,0.103038874262503,0.903244317997157,1,0.91793211793732,0.366396241570141,1,0.966592717445983,0.681537374295434,"Both",3
"PDPK1",1.24839302747375,-0.170547896664646,-2.17738395281198,1,0.864579269964595,0.0294519319784215,1,0.94774489171945,0.202253095802293,"Insectivore",2
"CLDN14",-1.22019814498788,0.723984838684758,-0.11302762400119,1,0.46907504306335,0.910008654755583,1,0.726747774852872,0.971162468097235,"DoubleBoth",4
