,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj,Insectivore...Omnivore.Rho,Insectivore...Omnivore.P,Insectivore...Omnivore.p.adj,Herbivore...Vertivore.Rho,Herbivore...Vertivore.P,Herbivore...Vertivore.p.adj,Insectivore...Vertivore.Rho,Insectivore...Vertivore.P,Insectivore...Vertivore.p.adj,Omnivore...Vertivore.Rho,Omnivore...Vertivore.P,Omnivore...Vertivore.p.adj,Herbivore...5.Rho,Herbivore...5.P,Herbivore...5.p.adj,Insectivore...5.Rho,Insectivore...5.P,Insectivore...5.p.adj,Omnivore...5.Rho,Omnivore...5.P,Omnivore...5.p.adj,Vertivore...5.Rho,Vertivore...5.P,Vertivore...5.p.adj
VCP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PELI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDC4,-0.162681817191482,1,1,0.0497553750028798,1,1,0.207315478778471,1,1,0.113498760854299,1,1,0.229907133605281,1,1,0.0775680104006114,1,1,-2.02507846980471,0.428593073143919,1,-1.98342696284558,0.473197578449232,1,-2.03425871916497,0.419255169659699,1,-2.02173207175096,0.432040386873783,1
MARCHF5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RAB3GAP2,-1.71958230380322,0.855083951520715,1,0.670588182581396,1,1,2.30783138842573,0.210085163887409,1,-1.38222122460614,1,1,0.060595782768871,1,1,-1.88033301725647,0.600627061608675,1,2.22081624068299,0.263634101277537,1,2.55866931336049,0.105073639194813,1,2.09868649865764,0.358445456206586,1,2.52196889883962,0.116700025687099,1
GGPS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TGFBR2,-1.93374926889994,0.531439629639383,1,-0.539563317169837,1,1,1.41506521386736,1,1,1.01389384398449,1,1,2.38588521541296,0.170380680377393,1,1.38373703642769,1,1,-1.2021633251953,1,1,-0.782515529040485,1,1,-1.09566461113882,1,1,-1.4512431718969,1,1
MAP3K5,-2.0325813392901,0.420948383795006,1,0.527358411856863,1,1,2.51637403407978,0.118569275992733,0.868482660710924,0.246320003001446,1,1,1.79721129665982,0.723020818174923,1,-0.140902475372605,1,1,1.56113695960794,1,1,1.97816766303032,0.479097954080605,1,1.46215464464553,1,1,1.47595449836946,1,1
AP2A1,0.376840247534978,1,1,-0.233881181075697,1,1,-0.567246042729555,1,1,1.54816407351759,1,1,1.20381656504559,1,1,1.66199904483077,0.965129659991463,1,-1.42964036623841,1,1,-1.51016431780964,1,1,-1.37285506266498,1,1,-1.8785506156618,0.603058796550083,1
ZNF511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KLHL9,-0.772974628155161,1,1,-1.30988309156625,1,1,-0.416806102398872,1,1,0.590013156482656,1,1,1.16000190835761,1,1,1.57151776516876,0.696374587297475,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C17orf80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PDE3A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SFTA2,1.78349383867759,0.745059500557986,1,-0.410993510787804,1,1,-2.10285237419207,0.354786761077129,1,2.21073555634371,0.270541547755009,1,0.702158135801653,1,1,2.47060681400762,0.134884030458835,1,0.353744632159827,1,1,-0.053958561614366,1,1,0.434281332378587,1,1,-0.265380025931395,1,1
CACNA1G,-1.03156824042019,1,1,-0.44848142589285,1,1,0.626462537999874,1,1,-2.72249104492653,0.0647917894113848,0.704344500480799,-1.75441354145805,0.793596726767337,1,-2.38500614655075,0.170788359980361,1,-2.06076055046256,0.393258897754762,1,-1.84624834833216,0.648561537415534,1,-1.9792184730275,0.477914139359814,1,-1.38552875704281,1,1
NOL12,-0.150234095841067,1,1,-0.0146353145077763,1,1,0.135282832143647,1,1,-0.524912057339986,1,1,-0.370363566882619,1,1,-0.508987318497204,1,1,-0.638226258337548,1,1,-0.601237949656187,1,1,-0.634837964581202,1,1,-0.491710196757572,1,1
KCNQ2,-3.56003308695742,0.0037080807050902,0.084872569974239,-0.862536660037951,1,1,2.75887390769896,0.0580009099051923,0.553547949183075,-0.66376934447692,1,1,2.19524306927527,0.281461662945955,1,0.00255024278230307,1,1,-0.0135449930528591,1,1,0.796159408680884,1,1,0.16931241316074,1,1,0.166109258191113,1,1
WWP2,1.17387180787807,1,1,1.50414896183848,1,1,0.178329568811004,1,1,1.0163330231943,1,1,0.0810844126453609,1,1,-0.0551834682350797,1,1,0.680127179859742,1,1,0.422651894780777,1,1,0.385964268025211,1,1,0.393812685329929,1,1
CD163,0.604175208711253,1,1,0.887243180221904,1,1,0.192262145855569,1,1,2.40481178712172,0.0970847813366756,0.8705860516976,1.75163448782729,0.479020070272283,1,1.7100553954364,0.523533779430822,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NUP98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA10AC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIRREL1,-1.15915697193278,1,1,-0.863349024941032,1,1,0.366724167677675,1,1,-2.65037271709476,0.0804030167590703,0.794395447660931,-1.59225670570902,1,1,-1.98140004442065,0.475464287936184,1,-2.22403486669309,0.261460984731807,1,-1.94423618787633,0.518669757539054,1,-2.03989671400803,0.413606141189063,1,-1.44520530874222,1,1
B4GALT4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ELAVL3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LYPD2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC25A29,1.46743495745724,1,1,1.69775377136153,0.895542443493613,1,0.0554435364367189,1,1,0.673133988747312,1,1,-0.43693522100076,1,1,-0.504620950921138,1,1,-0.0259867544768738,1,1,-0.363054876568471,1,1,-0.377558818136108,1,1,-0.222564191829274,1,1
VSIG10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLAC1,-0.0706776501566816,1,1,1.13206715093859,1,1,1.08873313676617,1,1,0.171297594949699,1,1,0.21754065058466,1,1,-0.699808284340001,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNX11,0.253434050657097,1,1,0.695516760455558,1,1,0.370313161185227,1,1,-0.0146858588530829,1,1,-0.212547665007291,1,1,-0.537223052019129,1,1,0.420346424398159,1,1,0.360831370190972,1,1,0.277868231571057,1,1,0.41763396499749,1,1
PHF2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC2A10,3.41632787254314,0.00380830654005284,0.0861213398875541,-0.578169447649676,1,1,-3.89803678457949,0.000581854129283017,0.0306278809182478,-1.40121985343191,0.966890035056369,1,-4.06726733954718,0.000285405969247879,0.0782096298671319,-0.937935430975745,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CTPS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANXA10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD2AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TPGS1,-1.85063773520669,0.385330123098915,1,-0.736941223937341,1,1,1.1399468418448,1,1,-0.547368164064502,1,1,0.964122397417961,1,1,0.0371850771914723,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AADACL3,-0.639507835081383,1,1,1.40424505001659,0.961475346325414,1,1.8834033688258,0.357874344980352,1,0.905274658558534,1,1,1.36687561017029,1,1,-0.205902276062567,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMTM5,0.466172561854454,1,1,-1.36794799698664,1,1,-1.67470292892007,0.939925324942052,1,-0.719379724948211,1,1,-1.02091774424184,1,1,0.236958762504941,1,1,0.703869719359083,1,1,0.587593298596887,1,1,0.994807883973969,1,1,0.901717522197875,1,1
XRCC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYOZ1,-0.926943066257892,1,1,-1.27559019515796,1,1,-0.238041260267757,1,1,-0.627810950750154,1,1,0.087216780882465,1,1,0.276631986057761,1,1,-1.6340108397871,1,1,-1.42575723552151,1,1,-1.37904262387346,1,1,-1.42935040574519,1,1
C1orf112,1.93271919712063,0.532707990048553,1,-0.970014052643397,1,1,-2.79977990002954,0.051137461160446,0.509025347897303,-1.58052522159703,1,1,-2.98504908993215,0.0283532817686494,0.625989398669448,-0.85686999906696,1,1,1.75771437982401,0.7879611986957,1,1.36199558612949,1,1,1.93455938780666,0.530443877502889,1,2.11705310703954,0.342553408579016,1
KLHDC1,1.50886722242735,1,1,0.372547939238517,1,1,-1.1307919966063,1,1,0.585167154345331,1,1,-0.596726386004311,1,1,0.299549096571654,1,1,-0.384422613656624,1,1,-0.721698008510371,1,1,-0.462310039295878,1,1,-0.538492778071605,1,1
CGB2,-0.362505709191189,1,1,-1.80409738674327,0.712160413371891,1,-1.29822922557085,1,1,1.08449287518349,1,1,1.31631629838601,1,1,2.43466399283257,0.149056238174785,1,-0.104504096340945,1,1,-0.0226020113192138,1,1,0.267776663313537,1,1,-0.399912775556202,1,1
SLFNL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KLHL14,-2.77114737590497,0.0558591381684483,0.496602662514726,-1.8340141823741,0.666518889357827,1,1.00919968870627,1,1,0.812583203542755,1,1,2.79113421129039,0.0525236881689868,0.840490585612402,2.08104915251793,0.374294072827951,1,0.55411836165517,1,1,1.32956621269992,1,1,1.03152285911025,1,1,0.256972626142659,1,1
TRPV6,0.115233983327703,1,1,3.55901673437421,0.00372245815565857,0.316699767036183,3.00686783228194,0.026395449790534,0.334784020402125,1.0084938020515,1,1,0.845306156411696,1,1,-1.60978746108944,1,1,1.14569928599073,1,1,1.11455819939909,1,1,0.455065638629839,1,1,0.868710608013384,1,1
ARCN1,-0.871761819974998,1,1,2.03670738166518,0.416793743655357,1,2.74337425641863,0.0608113333360292,0.571724715127935,-0.742056098741931,1,1,-0.0743664648642703,1,1,-2.17059526089298,0.299617806458519,1,0.151589860183155,1,1,0.352244601336343,1,1,-0.283874930920197,1,1,0.3687371465302,1,1
RPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BABAM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FGF17,-1.00576665664197,1,1,-1.04729798255641,1,1,0.0488730750891434,1,1,0.263329498285919,1,1,1.01931225691062,1,1,1.03329163888988,1,1,-0.145036477477794,1,1,0.136042780304048,1,1,0.122826432138486,1,1,-0.2281099047534,1,1
LDLRAD4,1.94012924277624,0.523639849316217,1,3.03303831040252,0.0242104862184878,0.780515917292909,0.845776328783829,1,1,1.36113864223739,1,1,-0.0946466078063629,1,1,-0.7433828773298,1,1,1.77912030067607,0.752200411326976,1,1.31624259502597,1,1,1.11700084357346,1,1,1.32004320994909,1,1
WASF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCBP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF33B,0.658326647940968,1,1,-0.687249440896427,1,1,-1.20203199459489,1,1,-0.110633114947792,1,1,-0.656015459096801,1,1,0.461333781227769,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MFAP5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLGLB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCF20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TECPR2,-2.49776834819347,0.124977833588574,0.809748592172981,1.68760122032723,0.914878048311515,1,4.01119271715169,0.000604127700536935,0.0316216729545091,-0.187331305450718,1,1,1.76590002634193,0.77412622793602,1,-1.44034771104936,1,1,1.85220029637772,0.639970662502829,1,2.3616717606009,0.181927421749896,1,1.53746104590825,1,1,1.87292757621753,0.610783866086762,1
MPZL1,0.460426783424854,1,1,0.113659165665184,1,1,-0.361788668741773,1,1,0.843590810021696,1,1,0.412539334718529,1,1,0.759220045731158,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATP6V1H,0.327741534631492,1,1,0.973114127022482,1,1,0.516128522894343,1,1,0.393855806271818,1,1,0.105618193569267,1,1,-0.330511529027746,1,1,0.435989096219133,1,1,0.338925885221014,1,1,0.188079018240373,1,1,0.295715202757198,1,1
KCNK5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CPLX2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAND2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNT,0.0133868382663264,1,1,0.847223102617086,1,1,0.693537093211319,1,1,-0.538232713598383,1,1,-0.489886486551157,1,1,-1.18741504913727,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLASP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LRP10,0.165124799161782,1,1,-0.112022830995198,1,1,-0.266218410111718,1,1,-0.257431224686781,1,1,-0.369618801694591,1,1,-0.175806273207785,1,1,-1.54134701144157,1,1,-1.56938770358678,1,1,-1.52059140339307,1,1,-1.4536912095234,1,1
RYR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZSWIM5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR6K2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CELA2A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TYW1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PGLYRP4,-2.84735400862223,0.026450585471424,0.308426290002599,0.839057881450951,1,1,3.5253374795643,0.00253766162937477,0.0806941754296406,0.820273115941876,1,1,2.68463738936806,0.0435651204661877,0.768764250697995,0.31487425722358,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ELF3,-0.492219869844486,1,1,1.33563245494742,1,1,1.71951500208374,0.855206383516761,1,-0.379571814522091,1,1,0.0153255853390384,1,1,-1.36298512818107,1,1,0.682443242920927,1,1,0.786273748235376,1,1,0.418726059303783,1,1,0.772141290351117,1,1
ZRANB1,-3.49727541980674,0.00470036286124691,0.0981912125072589,0.531621119993164,1,1,3.90166588939314,0.00095532957699763,0.0415514132985231,-2.60120057798762,0.092898120782308,0.853581648253218,0.243472802869009,1,1,-2.9619246145549,0.0305722626192242,0.78468807389342,-1.19701005646306,1,1,-0.321978488692135,1,1,-1.32050937071016,1,1,-0.39380374763057,1,1
SUPV3L1,2.73967433486969,0.061500089025226,0.524764638275533,-2.15848209608042,0.308903689434277,1,-4.60176530083638,4.18925108984516e-05,0.00611630519916596,2.45207474710197,0.14203515397181,1,0.266920391105398,1,1,3.94093589143436,0.000811643178671207,0.170106034769116,1.01796521824772,1,1,0.442726847257613,1,1,1.42002091361291,1,1,0.362893542658135,1,1
SLC6A12,4.14251930511469,0.000343511442891049,0.0175851434803072,3.86271930050081,0.00112131826582494,0.173304865131239,-0.688854229648675,1,1,3.2090846151005,0.0133158298419362,0.269118409191583,-0.228031894733952,1,1,0.332104456437768,1,1,0.980310071693951,1,1,0.114201631025094,1,1,0.259607411192913,1,1,0.173581424014497,1,1
HIBCH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3BP2,-0.188779552375137,1,1,-1.19623732421611,1,1,-0.898442042470179,1,1,0.453478601541414,1,1,0.569403044431387,1,1,1.31558560888455,1,1,-1.11756454981041,1,1,-1.06200839057372,1,1,-0.827357387557211,1,1,-1.23301044743355,1,1
SLC39A14,0.832975382903983,1,1,1.84303646419234,0.653236867160961,1,0.797412109100978,1,1,2.39317474754116,0.167032835676253,1,1.57528082746672,1,1,1.01885151432637,1,1,2.34686857812259,0.189319311288216,1,2.15883103203703,0.308632780405303,1,1.99878637497685,0.456314726139021,1,1.714998503014,0.86345501389185,1
GRIP1,-0.52078321398063,1,1,-0.678160049247024,1,1,-0.096155497431465,1,1,-1.50567629682102,1,1,-1.02914990493114,1,1,-1.00611733719314,1,1,-0.638330342989522,1,1,-0.524453618193795,1,1,-0.505730920265564,1,1,-0.231122129643973,1,1
DSG4,1.50224188021456,1,1,0.468333694819606,1,1,-1.09946944405409,1,1,1.05668347325325,1,1,-0.133876828172939,1,1,0.737137873896456,1,1,0.893648576808199,1,1,0.566059754339206,1,1,0.808360901791409,1,1,0.597560837089352,1,1
COL18A1,0.135922598223023,1,1,1.47989295189229,0.833410901540037,1,1.17952501095279,1,1,-0.317671182421167,1,1,-0.40669335299115,1,1,-1.54084226901906,0.740131075168168,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WDSUB1,3.89640516962285,0.000976310093516563,0.0356716907501718,0.778043743641945,1,1,-3.23863871257307,0.0120101603383061,0.205318649306418,1.72061905629705,0.853199731639921,1,-1.45647362451725,1,1,1.14760495354973,1,1,1.59742181135991,1,1,0.757462920056585,1,1,1.44910235951622,1,1,1.14098632085668,1,1
ZDHHC14,-4.95822334062332,7.11407536278496e-06,0.00135269061540954,-1.73132695476708,0.833934665123382,1,3.26914871033493,0.0107871591248746,0.194409995844067,-0.381149926840217,1,1,3.37893313486275,0.00727677043347751,0.32615800627462,0.888198888979675,1,1,0.473612063705024,1,1,1.65669584298587,0.975809838899702,1,0.85921215877644,1,1,0.576026218735528,1,1
PTPN22,0.55004931219394,1,1,-2.93615092975093,0.0332312593205073,0.907963762724829,-3.13497789642937,0.0171867060833149,0.25827183964233,-3.11822300402029,0.0181945078565397,0.334502350712792,-3.32509103826418,0.00883896681518388,0.358055016595949,-0.889437070323222,1,1,1.43922367053029,1,1,1.31823941046121,1,1,1.97855228269066,0.478664366148456,1,2.16739491474416,0.302047546933588,1
MB,-0.446600563122836,1,1,1.14357653128739,1,1,1.50668126065095,1,1,-0.723409138958527,1,1,-0.340059556164922,1,1,-1.59779871237433,1,1,1.03365531316618,1,1,1.13154971982988,1,1,0.78874608110731,1,1,1.21491788698349,1,1
SIRPB2,0.925812570787151,1,1,-0.117003383069047,1,1,-1.0099192041051,1,1,-2.24906990111865,0.147048294919837,1,-2.97714060333575,0.0174570326383867,0.505115444384623,-2.1028888900755,0.212852899362495,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLXNA4,-2.71682038607292,0.06591236673072,0.546693978487323,-0.320232399751923,1,1,2.48751302578911,0.128639742668476,0.913253699535731,-0.800425872226451,1,1,1.28185540131714,1,1,-0.580961004997509,1,1,-0.202507605563399,1,1,0.385910819185871,1,1,-0.139489180930067,1,1,0.0186724884475064,1,1
RXRG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEAD4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSNK1E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPINK5,-0.0389929394188218,1,1,-0.633448970955793,1,1,-0.540835858650012,1,1,0.849296837220862,1,1,0.834281368248806,1,1,1.35054888159717,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KCTD18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RBM23,-0.215146180463563,1,1,0.781442367620955,1,1,0.955950676160784,1,1,2.05052991787415,0.4031274736607,1,2.15964146987642,0.308004354650074,1,1.40116204795483,1,1,2.29405824309306,0.217871534642311,1,2.33923971297826,0.193230308418318,1,2.10973910000858,0.348808346396756,1,1.67629761841314,0.936799111871587,1
PLPPR3,-0.54606916434905,1,1,1.45283714030803,1,1,1.76287655356058,0.779213122935449,1,-0.593534945537593,1,1,-0.101341731667944,1,1,-1.67240320224206,0.944448410858385,1,-0.179353923729763,1,1,-0.0473399869036049,1,1,-0.483375958812608,1,1,-0.0167102699985786,1,1
ART5,2.93369902014089,0.0200969302976385,0.256590979280341,2.22947071163537,0.15469561159659,1,-0.79781923699086,1,1,2.80404196880267,0.0302798012841419,0.441497509490376,0.394004239514973,1,1,1.06439678446032,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SULF2,0.53389615820114,1,1,0.277416160201623,1,1,-0.280480735351519,1,1,-0.395612776408989,1,1,-0.793324467058353,1,1,-0.604992716726896,1,1,-0.879499767441469,1,1,-0.989159382908926,1,1,-0.933182359299888,1,1,-0.767625418799796,1,1
ATG2B,-1.0903343633615,1,1,-0.346526782191767,1,1,0.778414807283881,1,1,-2.71461547409464,0.0663527634528118,0.707751819440143,-1.66662608835686,0.955887780469451,1,-2.44593921303018,0.14447535667933,1,2.20967126190172,0.271279856234882,1,2.42294795923567,0.153951319167296,1,2.27288368345818,0.230331903176432,1,2.83089324842693,0.0464182106428017,1
FAM3C,1.08724637971121,1,1,0.698193916274673,1,1,-0.414823342882958,1,1,2.23188607146662,0.256224936867632,1,1.34829464272584,1,1,1.70463800519139,0.882619586540401,1,0.850691113509432,1,1,0.562858199858028,1,1,0.678011289087478,1,1,0.0625891896899117,1,1
PTPRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCT8L2,-0.732231835691661,1,1,-0.61451002982054,1,1,0.243976629729009,1,1,-2.21434931211744,0.160828553174157,1,-1.36519949631693,1,1,-1.78458161082439,0.445975238374127,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATP2A3,-1.34431648952673,1,1,1.73152770330216,0.50014612930752,1,2.93107907236941,0.0202672074116993,0.286105411295155,1.00111413075934,1,1,1.9886966382321,0.280408183722255,1,-0.285032358951172,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NRAP,-0.796118677236288,1,1,-2.60486662938241,0.0919100291374269,1,-1.53545238404802,1,1,-2.67803133750908,0.0740562892654261,0.758222469325247,-1.87857196824209,0.603029616943344,1,-0.710744817340665,1,1,0.469327513269539,1,1,0.626835666187596,1,1,0.938994492251176,1,1,1.09585104886439,1,1
SDF4,-0.983536508209514,1,1,-0.0568110775229151,1,1,0.940085954167554,1,1,0.375642026498269,1,1,1.13190355954927,1,1,0.420990826958488,1,1,0.105898405963675,1,1,0.32423080467485,1,1,0.11748599669657,1,1,0.00463055221593348,1,1
