"","main_Rho","Herbivore_Rho","Vertivore_Rho","main_P","Herbivore_P","Vertivore_P","main_p.adj","Herbivore_p.adj","Vertivore_p.adj","Driver","DriverNumeric"
"PODXL2",0.581248694238799,-3.52992714671821,-1.43291701805706,1,0.000415674111473278,0.151881553244848,1,0.0111921290247016,0.433913162284198,"Herbivore",1
"ZNF79",1.46153427111469,-1.90646937882604,0.606615755918854,0.863213265401523,0.0565893348593723,0.544105941512162,1,0.239692609759933,0.782683441961876,"Herbivore",1
"C2orf66",-0.413591117344158,2.3734141637142,-0.369612561410821,1,0.0176244890096217,0.71167119027458,1,0.122083479639726,0.875483110944395,"Herbivore",1
"AGMO",2.52590671691555,-2.25650106656635,1.56651383492145,0.069240071025317,0.0240392685847819,0.117228372273244,0.553580081531838,0.14582595911252,0.384472702511292,"Both",3
"ZBTB42",-0.947410092170383,-1.51633827603934,-0.979987913556932,1,0.129433837861807,0.327092084788431,1,0.379079885153712,0.615423856642983,"Herbivore",1
"ZNF207",-1.82177031325651,-0.202098101236712,-1.56959516164245,0.410939063915374,0.839840032233708,0.116509324854535,1,0.935856392305525,0.383652978613664,"DoubleBoth",4
"TMTC4",0.199437254589113,-0.893929241911392,0.673035641490184,1,0.371359750929997,0.500924616385147,1,0.651094667693275,0.755011017451478,"Unclear",0
"FOXM1",0.516510940168527,-2.07053063469881,-0.696598182737358,1,0.0384026803083161,0.486054293452606,1,0.191005847431927,0.743579869169265,"Herbivore",1
"THEG",-0.131332398421848,-0.486268594822142,0.323159308837782,1,0.626776742663654,0.746574595765788,1,0.828362372364611,0.893948207899672,"Herbivore",1
"TCAIM",1.36180767671814,-1.20151290652888,1.40997357340732,1,0.229552303007559,0.158547486217386,1,0.509727925328922,0.442153107796788,"Unclear",0
"SOX12",2.81772629505315,0.452859756300423,3.02455210825876,0.0290190115871308,0.650649731118753,0.00249001573772997,0.325150705498534,0.840148290584232,0.0636241624507616,"Vertivore",2
"SNRPD2",NA,-0.565933583271227,NA,NA,0.571438930883809,NA,NA,0.796153827634146,NA,"MissingData",5
"MAP2K3",-0.672362109466388,0.909505784588955,0.527150267451037,1,0.363083205779022,0.598089241540732,1,0.642701286717501,0.812892091637268,"Herbivore",1
"C15orf61",1.13860320758147,-0.43984568830005,1.80778208569238,1,0.660048874413667,0.0706404229803224,1,0.846418687133792,0.302871871842475,"Vertivore",2
"NPR2",1.10898038548382,-0.997337217532077,1.31453491964666,1,0.318600854338645,0.18866625482565,1,0.602318670854883,0.475490642841408,"Unclear",0
"ATP13A4",0.611868319947257,-1.43790497093128,-0.584013312327578,1,0.150461019091787,0.55921135564863,1,0.410893416649227,0.791744311559515,"Herbivore",1
"TP53INP1",-0.668284463001222,0.510952308021268,0.923576288503265,1,0.609384452353051,0.355706963908214,1,0.818311254047386,0.640677810494128,"Vertivore",2
"CBFA2T2",-0.760778865575004,-0.214264726588888,0.0522364529266791,1,0.83034062336286,0.958340287334784,1,0.931420721056911,0.983540918659005,"DoubleBoth",4
"CDC42BPG",0.0622034830312532,-1.07673061644028,-0.193245276023687,1,0.281600630288754,0.846766881804021,1,0.568993345344106,0.940166755657821,"Herbivore",1
"CARMIL3",-1.41893367151441,1.77804215168594,-1.56983968854061,0.935510127001931,0.0753969322018773,0.116452411639207,1,0.280043280032133,0.383619896488242,"Unclear",0
"PKLR",-1.45402867234891,-0.858114210846542,-1.01861060834988,0.875630142356887,0.390829401076846,0.308387865979038,1,0.668173585281574,0.596782873510235,"Both",3
"TMEM215",-0.788391055956774,0.23454665774783,-0.31812687369927,1,0.814560615520868,0.750388699459863,1,0.925042335314794,0.89559183756175,"DoubleBoth",4
"SUSD6",1.09086211962038,-0.359662503346733,1.43579456097572,1,0.719099536048084,0.151060807967379,1,0.880486809170825,0.433109803253471,"Vertivore",2
"AUTS2",0.372587579158295,-2.23120888972531,-1.40462280638434,1,0.0256672953978315,0.160133471175167,1,0.151839850767683,0.444197603054128,"Herbivore",1
"PROZ",-0.20910293468213,-3.07575325673794,-0.87541459372144,1,0.00209971525833076,0.381348362035711,1,0.0322599854239653,0.661123967989231,"Herbivore",1
"SYDE1",4.14049655100131,-2.08010346524954,3.24915168604298,0.000207932892053295,0.0375160438355847,0.0011574973738808,0.0144728958597832,0.188209745712431,0.0450584582660463,"Both",3
"ERBB4",0.112675260474301,0.305694493020525,0.558776364066273,1,0.759837266656321,0.57631435527894,1,0.898124148698458,0.801902535433728,"Vertivore",2
"ZDHHC3",2.18765507481584,-1.85446153926496,1.58833693247555,0.172168420928935,0.0636731576714674,0.112210170343944,0.935070776594981,0.254915042454224,0.376811780960589,"Both",3
"FOXD4L3",0.10962839727434,-0.0886022407626745,1.33147102866981,1,0.929398027220378,0.183034071601626,1,0.971130714936102,0.469071239949285,"Vertivore",2
"PRSS3",1.64641597373914,-5.03633345011444,-0.221090123387826,0.598068879539048,4.74533623283275e-07,0.82502226038011,1,0.000153603139776129,0.930630038893292,"Herbivore",1
"SCGB1C1",1.27122562790438,0.429913382091638,1.09860976667523,1,0.667258650586858,0.27193831580524,1,0.850936819000103,0.564674147619617,"Both",3
"ST3GAL2",3.17346730516442,-0.0953394835562788,3.56980580893604,0.00903779195133528,0.924045182128114,0.000357245955869927,0.161355566942043,0.969357069893749,0.0303325278638526,"Vertivore",2
"NLRP13",3.2199501555397,-2.01498894690923,2.10646677097035,0.00769277324176834,0.0439058072177596,0.0351638265877424,0.145687081302476,0.206160993547974,0.214591691628793,"Both",3
"PPCDC",-0.661372760840824,0.464185286599615,-0.0551032959166238,1,0.64251500176313,0.956056170374526,1,0.836844167422947,0.983191572086211,"DoubleBoth",4
"GSDME",-0.528876665689435,0.295309735445806,-0.312384558761333,1,0.767757280173953,0.754748283961338,1,0.903220914090551,0.897403611820204,"Both",3
"MAGEH1",0.0904602493206129,0,-0.100342329563804,1,1,0.920072552918208,1,1,0.968534896921365,"Vertivore",2
"FAM122B",0.598139987268293,0.965476753856118,1.35611102803567,1,0.334306073854164,0.175063844563525,1,0.616860164487841,0.462185685769531,"Unclear",0
"C3orf62",1.01030488241562,-0.822654986031832,1.88492074892675,1,0.410704220201153,0.0594405383308236,1,0.683761781557158,0.276924704179136,"Vertivore",2
"SNX18",1.18019399168029,0.76389147428649,1.2106501681955,1,0.444931918537361,0.22602950827311,1,0.709453721379233,0.517218822927768,"Vertivore",2
"TM7SF3",1.6633465536626,-1.39109785831558,1.49894113279032,0.577458509836076,0.164195754250068,0.133888904294671,1,0.430655174860738,0.411195203429587,"Both",3
"BSX",0.466547236683321,-0.175628081902968,0.041566866124154,1,0.860586139090712,0.966843987403918,1,0.945538053791068,0.987036943950576,"DoubleBoth",4
"CFAP77",0.0284620099174097,-0.0722697207813726,-0.470560814665529,1,0.942387260984143,0.63795439598436,1,0.975985886735159,0.838321141199563,"Vertivore",2
"NELFB",-0.864301467467033,1.48430243389212,0.2293804019983,1,0.137728704915632,0.818573267062998,1,0.392000803859084,0.928525500161624,"Herbivore",1
"ESPNL",-1.17549007315414,-2.02058408713268,-2.02929235352949,1,0.0433228375702909,0.0424285216781371,1,0.205565653915693,0.234568225265953,"Unclear",0
"EPB41",1.32227347600935,-1.70344448299936,-0.443544108475456,1,0.0884849191302998,0.657372222451114,1,0.307581396994002,0.848702939566281,"Herbivore",1
"UBE2D3",NA,4.03876840220318,NA,NA,5.37325854038086e-05,NA,NA,0.00285760724125431,NA,"MissingData",5
"PRELP",0.953333076319004,1.33246036343279,1.76364547645558,1,0.182708957848121,0.0777916861233967,1,0.456429780183946,0.3182111150551,"Unclear",0
"SLC6A13",0.972307865229766,-1.01185984235841,0.878866273327482,1,0.311605072371198,0.379473787315681,1,0.595101625582684,0.660272554398286,"Unclear",0
"RTP5",NA,-1.25249125923043,NA,NA,0.210390911348673,NA,NA,0.488411510268967,NA,"MissingData",5
"DPYSL3",0.888265316335182,-0.468839174619117,1.03834153424341,1,0.6391845961107,0.299111078438267,1,0.835085851254815,0.588776340875354,"Vertivore",2
"SLC12A2",0.0872669979751901,0.302258358692664,1.2533558118322,1,0.762455119521633,0.210076245234431,1,0.899653201619525,0.500018998187,"Vertivore",2
"MAFK",0.964563901298802,1.57425752560959,2.35995988420755,1,0.115427924989294,0.0182769113604693,1,0.35522052063498,0.156316233968589,"Unclear",0
"CCDC18",-1.03729051893475,0.357431612716841,-1.35761166701414,1,0.720768714168082,0.174586938924247,1,0.881091068112787,0.461926251614897,"Vertivore",2
"CLCN1",-0.493303477655416,0.704854988802394,0.28789839567077,1,0.480900483873319,0.773424515018753,1,0.735300060664337,0.90704277310686,"Herbivore",1
"RPS2",1.19929015879204,-1.46884072270234,1.44018957536874,1,0.141875995761537,0.149813771738991,1,0.397898947351625,0.431994503311516,"Unclear",0
"APOD",3.61721025865514,-1.51028337246361,3.74288364996471,0.00178677234559752,0.130971132656365,0.000181920476568473,0.0568724407854616,0.380870895264326,0.0237425980855619,"Vertivore",2
"FERMT2",1.81078704017965,-1.41016503169479,1.68178673719958,0.421042939199146,0.158490958511098,0.0926102014436377,1,0.422668632199142,0.342923383820717,"Both",3
"B3GLCT",3.78085320688734,-1.32876343732068,3.38088514964987,0.000937750871976579,0.18392602837687,0.000722527362509239,0.0381183643097963,0.457371348426871,0.0375227409474035,"Both",3
"E2F1",2.32580479847853,-1.36633841749325,2.73429672819654,0.120173799281211,0.171832768093557,0.00625136806434906,0.762361631905849,0.442171350695106,0.0947047775766582,"Vertivore",2
"HHIPL2",-0.76920805603867,0.223125007289596,-1.04653869914814,1,0.823438215914717,0.29531238740391,1,0.928437874235079,0.586241325788168,"Vertivore",2
"MBTPS1",-1.89940575417466,0.712139853824153,-1.76953050233714,0.34506688509896,0.476378177337023,0.076805385141716,1,0.732253568179782,0.316182298618591,"Both",3
"FYB2",-1.17940750297829,-1.12096867011282,-2.60363914023622,1,0.262301198558831,0.00922398183091617,1,0.549532170479463,0.112862040635274,"Vertivore",2
"LYAR",0.304490437532472,-0.550153268097926,1.41618020202734,1,0.582214253303144,0.156722750881324,1,0.80186174116668,0.439907160251164,"Vertivore",2
"HOXA9",1.41283274387262,-0.584743940037152,0.98937287084703,0.946229448686231,0.558719904037106,0.322480742804127,1,0.788257544132426,0.610675669422459,"Both",3
"TCEA2",0.151631003267695,1.52957721434674,0.39993390068533,1,0.126121413042912,0.689205202230704,1,0.373252142416024,0.864533317915683,"Herbivore",1
"CASKIN1",0.682514502823248,-0.371606622898658,-0.0365291413119681,1,0.710185757326894,0.970860442803346,1,0.875989974960052,0.989082134485824,"DoubleBoth",4
"TP53BP2",-3.7999391955435,1.05490860638833,-2.99122744769305,0.000868389571802883,0.291467125731968,0.00277858451969157,0.0361326614118753,0.577553868091621,0.0660909300557819,"Both",3
"P4HTM",-0.067069784965825,0.369972921937429,-0.0244824368128027,1,0.711402666273378,0.98046779290972,1,0.876225366080941,0.991199377278553,"Herbivore",1
"FAM111B",-0.279825261173107,0.652540288444679,0.922518645779149,1,0.514052691427728,0.356258109051649,1,0.759363976201551,0.640967537714844,"Unclear",0
"SLC35E4",0.623001442948273,0.731136671732591,1.38059410797366,1,0.464695676856828,0.167403795997679,1,0.723278368455494,0.453618036374048,"Vertivore",2
"RASAL3",1.69412443641914,-0.316659551439961,1.14261693035722,0.541449838420006,0.751501943696736,0.253197673070005,1,0.894681968812368,0.546780511246686,"DoubleBoth",4
"MEAK7",-1.01849210460622,-0.0948607412492805,-0.94067884241682,1,0.92442543979498,0.346869464591217,1,0.96940538799642,0.633968585816281,"Both",3
"TMEM203",NA,1.76863654673825,NA,NA,0.0769545476793715,NA,NA,0.283232575689131,NA,"MissingData",5
"H1-2",-0.910324659938206,2.53734716277593,0.211220875529284,1,0.0111696128007476,0.832714921894388,1,0.0931797498133394,0.933058723966539,"Herbivore",1
"NKAPL",-1.84183625847485,-0.241794379069736,-2.45014185593601,0.392994627742299,0.808939494556304,0.0142799943555115,1,0.922542761363761,0.139601964236664,"Vertivore",2
"RBPJL",-0.85685121592651,-1.16364206392497,-0.88303699332642,1,0.244569097292034,0.377216284446081,1,0.529268424299944,0.658498254959982,"Unclear",0
"NTN4",1.20709925513431,0.655298713401367,2.08787133796015,1,0.512275449012687,0.0368094422841243,1,0.758108767479831,0.21888575443284,"Vertivore",2
"MED22",-0.0186357419937197,0.701742600418374,0.514061597798396,1,0.48283970080227,0.60720892522135,1,0.736681035709235,0.819652446938879,"Unclear",0
"TSPOAP1",-3.16136229296014,1.67146632044034,-2.93878395980525,0.00942198297495352,0.0946296057479839,0.00329502665269266,0.16603466216294,0.317805307063625,0.0701947567874046,"Both",3
"WNT8B",-1.0496204321501,1.61841545885366,0.349376696289592,1,0.105573092699282,0.726806526047528,1,0.336520544856592,0.883346135252117,"Herbivore",1
"ACOT11",2.13368662267037,-2.32455772569044,1.93778982979285,0.197210651015616,0.0200956214958165,0.0526488690655655,1,0.131492638620585,0.26116596499463,"Unclear",0
"ICMT",-1.78709547820651,4.00418084467114,0.344859408436369,0.443532349273414,6.2232745291142e-05,0.730200068033992,1,0.00314389815038357,0.8855031575741,"Herbivore",1
"PYCR2",0.155748482128084,-1.06972319416378,0.477667465078311,1,0.284743922970816,0.632886904440156,1,0.57121463458341,0.835053812616434,"Herbivore",1
"TGIF1",1.75405426670333,-0.808771407792819,2.05407845610763,0.476527254062765,0.418646645407146,0.0399680988419527,1,0.690155239333,0.227631283902282,"Vertivore",2
"ASH2L",3.2613261520707,-0.670209167252173,2.70075847530006,0.00665354450340246,0.502724460791498,0.00691815573974446,0.133571162402796,0.751236358898257,0.099667420772639,"Both",3
"SNTN",2.2124539342646,-1.10536198170503,1.72803783724763,0.161611894733525,0.269002770515317,0.0839814409809721,0.90522518968163,0.555943632192117,0.328986998947123,"Both",3
"CAV3",1.18085499161977,1.38663526689542,2.49114263565013,1,0.165553008719797,0.0127332989929351,1,0.432535254406704,0.132089462476263,"Vertivore",2
"ZBED6CL",-0.143078865633043,0.611204660458939,0.214114894402692,1,0.541064098433029,0.830457461077563,1,0.777629157233394,0.932606491139769,"Herbivore",1
"FOXO3",-0.870098583767309,1.09255642709224,0.025615498161101,1,0.274588602733683,0.979564024381412,1,0.562752138286795,0.990818145224074,"Herbivore",1
"CYP1A2",-0.60440141925767,-2.77020527526043,-0.749245609901866,1,0.00560209740017748,0.45370918346284,1,0.0607387269294159,0.718567344999815,"Herbivore",1
"ZC3H6",2.85859269058551,-2.96502787858396,1.51893212495805,0.0255314862561601,0.00302655501028269,0.128779581783158,0.305810918646346,0.0412941331327207,0.402959768645706,"Herbivore",1
"CPTP",2.7773649800591,-1.90045393688648,2.02799424103501,0.0328809620429945,0.0573735744386867,0.0425608357744247,0.352294836563863,0.241496831542721,0.235127601878899,"Both",3
"P2RX2",-1.38624388210841,-0.091764696960166,-1.2332198299001,0.994034676795952,0.926884993420795,0.217493758969925,1,0.970522542614329,0.507504106272151,"DoubleBoth",4
"FGD6",1.9470491963278,-2.81094649964055,0.172929152602369,0.309173021370536,0.00493959987305008,0.862707116392515,1,0.0567843789661481,0.946765115599255,"Herbivore",1
"FAM25A",0.997252689937036,-1.05680886440066,1.23073153110679,1,0.290598827898451,0.218423291015469,1,0.576777258971251,0.507939243648599,"Unclear",0
"SEPTIN6",1.36965546961252,0.356428453859266,1.62821923964203,1,0.721519723625124,0.10347840663211,1,0.881452607796174,0.36165070017642,"Vertivore",2
"DIPK1C",-0.94724073505561,0.75001046817438,-0.493200017955466,1,0.453248400060182,0.621871265199292,1,0.714798921636066,0.829096647247988,"Both",3
"PPM1G",1.34311518332938,2.50118827494032,2.21530169307909,1,0.0123777355944469,0.0267393637241744,1,0.0996764895975993,0.18680450956981,"Unclear",0
"SPINT1",0.252846361803754,-1.36332300376462,-0.0476744671484753,1,0.172780735256169,0.961975683221636,1,0.44297677393009,0.985274603604879,"Herbivore",1
"DYRK2",1.25439073803302,2.16674580418944,2.65688520644296,1,0.0302542419299287,0.00788662927936739,1,0.167712382846174,0.105222802247971,"Unclear",0
"COX19",-1.52680282878884,2.32901881697121,-0.460924304963631,0.760860287878708,0.0198580688716051,0.644852913462881,1,0.130632888936626,0.842402560538259,"Herbivore",1
"SPRY4",1.44594046769866,-0.407888931278062,1.9988780910295,0.88916340127585,0.68335521936508,0.0456215457866004,1,0.860377874063118,0.243611743588082,"Vertivore",2
"GRAP2",0.557831425846518,-0.636207778264537,1.10593078288153,1,0.524641004063912,0.268756479793078,1,0.766601102936261,0.561228097654673,"Vertivore",2
"TRIO",-1.53012488546549,1.55573586562572,-1.12849630842077,0.755914917203851,0.119770914290665,0.259110375033874,1,0.363234736374689,0.551884257369889,"Unclear",0
"ILDR1",0.6326127199737,-2.52631973200601,-0.59048553078442,1,0.0115264525898051,0.554865183483567,1,0.0951769078085336,0.788696003325409,"Herbivore",1
"RNF13",1.05997010664999,0.380621798538983,1.54812813957244,1,0.703483903827458,0.121591448337803,1,0.871485953594907,0.39214416441517,"Vertivore",2
"POU1F1",1.64797664530988,-0.0120261423230214,1.98178596037704,0.596144782721217,0.990404758005269,0.0475032014664702,1,0.996638337500921,0.248435195093857,"Vertivore",2
"CCDC38",1.81908358253551,0.543999339092188,2.06306683445344,0.413392076229702,0.586441927646551,0.0391062786926379,1,0.804754151151054,0.224500658826911,"Vertivore",2
"TAF3",-0.543174900854778,0.425647831808201,-0.384427739810279,1,0.670364480926554,0.70066144375494,1,0.853167232360122,0.870586089822484,"Both",3
"ZMAT5",1.22820319698392,1.77054958096896,2.75588534734924,1,0.0766356325454375,0.00585335106408187,1,0.282507838964975,0.0919012624447948,"Vertivore",2
"C15orf62",-0.321806466197723,-0.226317282139747,-0.741700303109009,1,0.820954657864709,0.458268936128985,1,0.927255228864992,0.722113332555785,"Vertivore",2
"TRPC6",-2.42163520521956,2.08405650110007,-1.08052905374809,0.092705112872801,0.0371550281444612,0.279906656145486,0.653696556877118,0.187382032107521,0.573482112645337,"Both",3
"KPNA1",NA,0.935147385041201,NA,NA,0.349712349388226,NA,NA,0.631788476927046,NA,"MissingData",5
"XBP1",0.93856026186568,-0.884581392002335,-0.237534057278567,1,0.376382446405022,0.812242501210689,1,0.655927650121385,0.924848152151244,"Both",3
"CA12",2.0462543943158,-2.93313982491127,1.23100579615925,0.244388088975141,0.00335552734801658,0.218320696466846,1,0.0441455816299435,0.507939243648599,"Herbivore",1
"EVC2",-0.121545245658661,-0.276503448902287,-0.4761016199666,1,0.782161411028449,0.634001982956527,1,0.910385552765424,0.83571428086991,"Vertivore",2
"C7orf26",0.422190008213396,0.203317355244167,0.402818225104375,1,0.838886991297508,0.68708195275448,1,0.93524446261375,0.863943207992313,"Both",3
"IYD",1.37695386797328,-3.57674893528049,0.0551686879005228,1,0.000347894012859873,0.956004074365743,1,0.0097995417303599,0.983191572086211,"Herbivore",1
"SLC35F6",1.6694697493291,-0.967859719156014,1.80751429651388,0.570145923955718,0.333114433831529,0.0706821276325291,1,0.615953896643311,0.302871871842475,"Vertivore",2
"ZNF395",2.86931612584888,-1.06177944245652,2.95962649295148,0.0246816259117858,0.288335824510672,0.00308012225202605,0.299582419643062,0.574499452474383,0.0685157091231244,"Vertivore",2
"TMEM198",0.0974511922559601,-0.238239494538703,-0.100945913937403,1,0.811695346604461,0.919593395179966,1,0.923282096358717,0.968534896921365,"Herbivore",1
"ABCB10",1.47817884078205,-2.06189845523474,0.931769219394669,0.836159495005753,0.0392174046475055,0.351455805194732,1,0.19344139858486,0.637261522408311,"Herbivore",1
"DTNBP1",-2.27415114973247,-0.120124995026075,-1.77930148552077,0.137741401235922,0.904384132588876,0.0751903475574472,0.821151586256708,0.961617997257362,0.313231804082926,"DoubleBoth",4
"TPD52L3",-2.66046411802319,1.31691212381917,-2.98630873883021,0.0468198247825968,0.187868082129384,0.00282367407523277,0.429653515788003,0.462044661957059,0.0668564454315622,"Vertivore",2
"FZD9",1.50248332370333,-2.17638354820257,-0.00500061353883571,0.797833989375637,0.0295265929269625,0.996010104291474,1,0.165318322885366,0.998570395734968,"Herbivore",1
"LIPI",-0.895877494123171,1.36922144442036,-0.721120649231387,1,0.170930064713452,0.470835287434974,1,0.440968553070244,0.731409665886851,"Herbivore",1
"NKX2-3",0.0991443514765941,0.751640442569321,0.3941570605893,1,0.452267315403753,0.693465085491006,1,0.714197181995338,0.867276364267298,"Herbivore",1
"SRR",3.06399034425062,-3.34179301589426,1.21065760207302,0.0131043575514462,0.000832391072595856,0.226026657999967,0.206605653921758,0.0176831283036779,0.517218822927768,"Herbivore",1
"ECM2",-3.596962967312,2.62579310688483,-1.62636930361581,0.00193172579544132,0.00864473445134194,0.103871116816756,0.0587058076747399,0.0788534050207099,0.362233871279594,"Both",3
"PLEKHG7",-2.76269005371479,-1.25057592772098,-3.54080821230868,0.0343963054996017,0.21108923771341,0.000398903424926514,0.360706301415464,0.488722390243774,0.0312178100004666,"Vertivore",2
"MRRF",-2.35459963514193,1.58622433239356,-2.42075759877003,0.111256031741814,0.11268842998209,0.0154882013290527,0.73211238997489,0.350000542704786,0.144697095477205,"Vertivore",2
"LDLRAD2",-0.141970762510299,-0.735637954961446,-0.578511964145329,1,0.461951057768754,0.562918522271475,1,0.721086738768657,0.794238333525302,"Unclear",0
"ZFAND4",0.759259814254503,-2.54217959108889,-1.17987153784986,1,0.0110163553300795,0.238051311550715,1,0.0920908218387096,0.529902214306368,"Herbivore",1
"UNC119B",0.248884397454361,0.645947169883113,0.2072134652449,1,0.518313569897502,0.835843151782536,1,0.762234136678336,0.93432319157219,"Herbivore",1
"MCPH1",-2.21276308051009,0.143520235048266,-2.46254896670801,0.161483903166397,0.885879331420382,0.0137953334030409,0.905028895519578,0.955497609994209,0.13808132254442,"Vertivore",2
"MAP3K14",-1.16761471424197,1.32699915233715,-0.908090063676987,1,0.184508963068337,0.363830639742449,1,0.457999859771166,0.647069429777399,"Unclear",0
"POMGNT2",-0.532127090906417,-0.640071861390188,-0.781839261716642,1,0.522125881607688,0.43430904402911,1,0.764193271808964,0.703375740872941,"Unclear",0
"RGS12",0.714167797287336,-0.880952907233156,0.877433567189506,1,0.378343309533979,0.380251187554523,1,0.658184324768388,0.660909888890824,"Unclear",0
"SIGLEC1",-0.469784569665972,-0.770120567145468,-0.32123953905847,1,0.441228376839231,0.748028870842758,1,0.707545583714591,0.894549764574353,"Herbivore",1
"FRMD6",0.240454176799791,0.719571710854835,0.876131612040493,1,0.471788734919133,0.380958489143592,1,0.728852874942415,0.661020108293404,"Unclear",0
"BABAM2",1.22371343240245,-1.08107151752833,0.388950591049274,1,0.279665301999724,0.697312696684042,1,0.567417058469587,0.869386836903132,"Both",3
"FAM166A",-1.16465260115322,1.40806421069881,-0.808523373578256,1,0.159112057404905,0.418789356184164,1,0.423344729319813,0.69235928588065,"Herbivore",1
"LYSMD4",1.56511934553562,-1.11659888748555,1.01296558733285,0.705329569861588,0.264165867529216,0.311076598445408,1,0.551547352841772,0.599171431395626,"Both",3
"BSPH1",2.08780962017943,-0.875481147037609,1.47335180803474,0.220890068582873,0.381312163903042,0.140656197728683,1,0.66110694883992,0.421438446834759,"Both",3
"MRPL20",1.89071519492825,1.0148176083363,2.51861896223229,0.351974237863228,0.310192778534339,0.0117816077083631,1,0.594245922144322,0.127200351683013,"Vertivore",2
"SYNGR4",-1.5797255422887,-1.01600343741681,-2.24870054637039,0.685018401332993,0.309627749657598,0.0245315544045941,1,0.593622224487687,0.178740075116431,"Vertivore",2
"PUS7L",2.24012199805601,-1.50823156045118,1.45109810124461,0.150498022652389,0.13149527244015,0.146752545181449,0.868930479411959,0.381835698850303,0.42928882194356,"Both",3
"PCDH18",-0.786000023764275,1.56426105202679,-0.357698535409299,1,0.117756274770825,0.72056892925989,1,0.359253050585413,0.879899487412442,"Herbivore",1
"MIA3",-0.740056065219384,-0.167943590521449,-1.82764447468584,1,0.866627656845309,0.0676029264101599,1,0.948551529632891,0.296393207692033,"Vertivore",2
"CPSF4L",0.701455613719963,-1.07650807339606,1.94936598663135,1,0.281700092181252,0.0512517334513098,1,0.569052441944905,0.258638884747271,"Vertivore",2
"ARHGAP12",3.01990254834721,-2.18602734085469,2.20628460484002,0.0151713617491191,0.0288136050967515,0.0273640786289879,0.226805857808534,0.1631864867272,0.189151370919799,"Both",3
"SLC15A5",1.74710094836247,-1.4633005683049,0.441936521507223,0.483718973603101,0.143385152311226,0.658535141591927,1,0.400160112571051,0.849621147911887,"Both",3
"FAM221A",0.0701774029561188,-0.205360024204227,-0.482983043543514,1,0.837290850686607,0.629107776010329,1,0.934429041502287,0.8326361592061,"Vertivore",2
"GYG1",2.96721105751362,-2.40509884762631,2.2948710473833,0.0180308755773654,0.0161680918765037,0.021740515489588,0.249192504109581,0.116199888483587,0.168307916942459,"Both",3
"RSC1A1",-2.38743824012996,1.31829229385075,-2.78533721607899,0.101797518920739,0.187405819635984,0.00534720812165737,0.692298816450181,0.461580448333029,0.0879784656530641,"Vertivore",2
"HSPD1",1.79841465664237,0.0904013540542237,1.84405462612393,0.432667931079302,0.927968280720964,0.0651751795943101,1,0.970845359912797,0.291416788807714,"Vertivore",2
"OR52B6",-0.869021082011928,0.119647968757931,-0.804262605460663,1,0.904762019061145,0.421245329166041,1,0.961617997257362,0.69388203542579,"Both",3
"TRADD",0.902664470111726,-0.193222377935082,1.20873077903381,1,0.846784813904533,0.226766292787219,1,0.938402300595838,0.517530612724353,"Vertivore",2
"ADRB3",-0.782566371011539,0.481497236733967,-1.58401231107495,1,0.630163143176503,0.113190917554996,1,0.830042987859037,0.378723937200212,"Vertivore",2
"CORO6",1.17628828417291,-0.269939873171606,1.51493623203878,1,0.787206511071021,0.1297885537173,1,0.913046893592141,0.405026098212005,"Vertivore",2
"RNF41",NA,3.48461141426277,NA,NA,0.000492852227348295,NA,NA,0.0125607574734096,NA,"MissingData",5
"THUMPD3",0.852331111118696,-0.150336830607178,0.841275192606277,1,0.880498876552668,0.400193784800381,1,0.953628644263143,0.676399062034206,"Both",3
"FOXN3",-0.515439662819111,1.59785693092748,0.942609038512024,1,0.110074821077069,0.345880914955094,1,0.345711091269239,0.633234586603847,"Herbivore",1
"ARHGAP5",2.04852420463611,-1.51331959670695,1.91028857066882,0.243051977383067,0.130198497252126,0.0560960685462371,1,0.380181488373214,0.268934352618142,"Both",3
"PRICKLE1",0.387624157114583,0.511144098565541,0.913318112335164,1,0.609250158897202,0.361075259125501,1,0.818311254047386,0.645204256881376,"Vertivore",2
"IDH1",2.94826160833787,-1.53843181106254,3.00918326550943,0.0191739903514708,0.123943069222871,0.00261951052123267,0.256741090663666,0.370116656048916,0.0646488348246704,"Vertivore",2
"CCDC78",0.38164899468336,-1.05223366546377,-0.449662892915583,1,0.292692357355739,0.652953531395327,1,0.578823551937499,0.847487336787404,"Herbivore",1
"SEC24C",0.894862657273502,-0.243321731805377,0.38865912321477,1,0.807756170648662,0.69752832446628,1,0.921902972061462,0.869386836903132,"DoubleBoth",4
"RSU1",0.668662559842934,0.860978676753857,1.09395905384217,1,0.389249787214042,0.273972936845293,1,0.666996700914369,0.567172044697273,"Unclear",0
"SKAP2",0.878755408376197,-0.640043933461506,1.22659935445594,1,0.522144037566344,0.219973211961429,1,0.764193271808964,0.50958211556218,"Vertivore",2
"NPTN",2.12635043363734,0.619269160575338,2.87010640798242,0.200844549684913,0.535739057156576,0.0041033368812233,1,0.773658421440455,0.0772778058029884,"Vertivore",2
"BAX",1.76785851185062,0.122196617192281,2.1006514549131,0.462507360923938,0.902743305468738,0.0356715736517585,1,0.961617997257362,0.215887553926632,"Vertivore",2
"LTB4R",0.837937313367153,-0.163613655915812,1.80204414736491,1,0.870035293714974,0.0715384600195715,1,0.949678090846175,0.304410617101939,"Vertivore",2
