,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj,Insectivore...Omnivore.Rho,Insectivore...Omnivore.P,Insectivore...Omnivore.p.adj,Herbivore...Vertivore.Rho,Herbivore...Vertivore.P,Herbivore...Vertivore.p.adj,Insectivore...Vertivore.Rho,Insectivore...Vertivore.P,Insectivore...Vertivore.p.adj,Omnivore...Vertivore.Rho,Omnivore...Vertivore.P,Omnivore...Vertivore.p.adj,Herbivore...5.Rho,Herbivore...5.P,Herbivore...5.p.adj,Insectivore...5.Rho,Insectivore...5.P,Insectivore...5.p.adj,Omnivore...5.Rho,Omnivore...5.P,Omnivore...5.p.adj,Vertivore...5.Rho,Vertivore...5.P,Vertivore...5.p.adj
CTR9,-0.293240105330285,1,1,-0.373251176182586,1,1,0.00615861889985085,1,1,-0.50931694429333,1,1,-0.20761088377933,1,1,-0.245539925617941,1,1,0.574663257559958,1,1,0.721274832069415,1,1,0.817950519980683,1,1,0.872577961977757,1,1
KIAA0753,-2.09144492048479,0.364881989872731,1,-1.30955404910889,1,1,1.08637899944837,1,1,-4.56981010596554,4.88166336042601e-05,0.00952748096836085,-2.01783382332543,0.436085710052824,1,-3.52713000514498,0.0042009044014048,0.33598114324175,0.0404386120157065,1,1,1.62603267193801,1,1,0.913192059440819,1,1,3.47733593623969,0.00506422873650539,0.203926851534346
PHLDB1,-5.6078648043479,2.04837931368823e-07,9.07974254017507e-05,-2.46776000136297,0.135961442717502,1,3.67381988138572,0.00238951203848861,0.0566807033261995,-3.73678868919129,0.00186385431259388,0.0868801005434651,1.27916843202264,1,1,-1.94851963185472,0.513528181052347,1,-0.587686759154184,1,1,3.78822725058741,0.001517260383832,0.0604529661154918,1.08385151117592,1,1,2.45408625302466,0.141243098402857,1
KIF21A,0.769684859558473,1,1,1.36120858686708,1,1,0.282418078347573,1,1,1.88623561688241,0.592632109177593,1,0.97223257519285,1,1,0.867600384084148,1,1,0.453560994311763,1,1,-0.17145115675875,1,1,-0.432122177953007,1,1,-1.0277928542034,1,1
TOX,-0.562368618036195,1,1,0.305687583971138,1,1,0.785308000518831,1,1,1.56527873635072,1,1,1.78690197363325,0.739533334786322,1,1.30919988487882,1,1,-0.368358790269601,1,1,0.0939770391947649,1,1,-0.563229895683293,1,1,-1.50320103017962,1,1
HMGN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF318,2.8191345239525,0.0481533325970384,0.367638741423488,-0.531135450770399,1,1,-3.22002638955186,0.01281787966732,0.177348118813092,0.51373735425889,1,1,-1.88544855644685,0.593693036520251,1,0.905198910494823,1,1,-2.90845041854057,0.0363224768408898,0.619296168702617,-4.58308002143062,4.58176599605129e-05,0.00655454352635109,-2.58432121035864,0.0975708773537758,1,-2.909261698606,0.036228346023592,0.544760003838089
DENND10,1.44759943557676,1,1,-1.29650409260184,1,1,-2.42326938550201,0.153815158697245,0.875433631694178,-1.22713197468365,1,1,-2.20828173832419,0.272246395265047,1,-0.266557222136551,1,1,-2.44604426550398,0.144433266437676,1,-3.24198407881699,0.0118700653534073,0.217696906346337,-1.49919179245227,1,1,-1.04534305933004,1,1
RPL12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSMCE1,0.151185923471862,1,1,1.13903951799275,1,1,0.73255148731637,1,1,0.393413090228186,1,1,0.222427923452807,1,1,-0.408446353225046,1,1,0.681556337229345,1,1,0.480863416647955,1,1,-0.0936600607773152,1,1,0.248981430653489,1,1
APOBEC3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MTOR,-0.397798388334737,1,1,-0.429195534596009,1,1,0.0664461635411677,1,1,-1.22092994428657,1,1,-0.684092677410001,1,1,-0.878182259513156,1,1,-1.24044776500478,1,1,-0.759694294291424,1,1,-0.934604805824124,1,1,-0.129653886922972,1,1
TOGARAM1,0.24632144107898,1,1,0.56744903364293,1,1,0.19359495357181,1,1,0.419238863345781,1,1,0.15371813095487,1,1,-0.00771459481645172,1,1,2.4847316971418,0.129649108209613,1,1.99627414025526,0.459040912365831,1,2.1008221215328,0.356565838035485,1,1.82268759350171,0.68350720408259,1
OGA,1.31612360907217,1,1,0.423630459544217,1,1,-0.949888465618824,1,1,2.89616362166482,0.0377755382915226,0.530053409733004,1.43326821468056,1,1,2.5162615210155,0.11860713752081,1,-0.452190024586637,1,1,-1.40304153030725,1,1,-0.733396452079703,1,1,-2.67293086901411,0.0751917440317064,0.804975050146992
TGM2,-1.55797215352903,1,1,-1.93258761935374,0.532870187950102,1,0.0760025590594736,1,1,-2.28277998349436,0.224433316032879,1,-0.631691548410627,1,1,-0.820869803853081,1,1,-0.908898482627774,1,1,0.374642529759768,1,1,0.362073105410365,1,1,0.937495956816962,1,1
PJA1,-0.0140611193996047,1,1,-0.0164435267060764,1,1,0.00127828358178272,1,1,-0.648193143355468,1,1,-0.538145701092656,1,1,-0.635517723577455,1,1,-0.121859270220741,1,1,-0.097921224717224,1,1,-0.111332380948045,1,1,0.368120633098457,1,1
MPHOSPH8,-0.951358643241203,1,1,0.924119990834933,1,1,1.6656278351311,0.957875635108028,1,0.853749995491001,1,1,1.52418200349848,1,1,0.139480803601102,1,1,1.09214643833365,1,1,1.68256129858273,0.924600490266021,1,0.467327284626589,1,1,0.301924275848464,1,1
LRRC10,1.59321120080166,1,1,-0.339194159651595,1,1,-1.83109909723986,0.670857532595719,1,0.594462294795347,1,1,-0.770829456094782,1,1,0.830045512014034,1,1,0.336818668281548,1,1,-0.893488045847573,1,1,0.553470636542059,1,1,-0.170299798253826,1,1
FAM110B,-0.584839674284706,1,1,0.24817631901843,1,1,0.774598005318745,1,1,-0.519407794079239,1,1,0.0249173748605061,1,1,-0.697185746987629,1,1,-1.6496578785777,0.990129298627192,1,-0.973669373759415,1,1,-1.8210263356885,0.686028536859783,1,-0.95923552038743,1,1
PNP,1.27805094003122,1,1,0.557062958610127,1,1,-0.863491398884502,1,1,0.653553091111865,1,1,-0.508724395321207,1,1,0.241940196448281,1,1,-2.20425415351606,0.275064752354983,1,-2.87959449811849,0.0398186947628655,0.466415623260019,-2.56735459838104,0.102477757260564,1,-2.40630882849021,0.161146356413467,1
GAB2,-0.228699936106178,1,1,0.947902532317614,1,1,0.946203086236347,1,1,-0.957593072464052,1,1,-0.618031965156324,1,1,-1.64090569728744,1,1,0.0221773931113003,1,1,0.191031921687879,1,1,-0.607453369097965,1,1,0.746821919800674,1,1
OPA1,1.35443830474921,1,1,0.554655651541303,1,1,-0.911577612110136,1,1,0.680754953205048,1,1,-0.513098041124264,1,1,0.268626322544676,1,1,0.827944562007925,1,1,-0.320136285361912,1,1,0.441894706065942,1,1,0.161856178052666,1,1
PPEF1,-1.13519619466342,1,1,-0.286402469764682,1,1,0.909283115635766,1,1,1.52549233989477,1,1,2.2432190705641,0.248826911133901,1,1.73904351572387,0.820271088906986,1,0.157951354892051,1,1,1.00289912704035,1,1,0.351062604568423,1,1,-1.03607339966186,1,1
ZNF521,-0.76795303366424,1,1,0.349291276681564,1,1,1.05330465739669,1,1,1.58724808861876,1,1,1.99961473034642,0.455418820894266,1,1.3557330215464,1,1,1.50691173557488,1,1,1.92936262756647,0.53685859877788,1,1.27447981881214,1,1,-0.0660749087531343,1,1
SLC25A47,0.793111642870227,1,1,2.04222977452874,0.411287443218198,1,0.826797718040908,1,1,0.39430451944634,1,1,-0.3139174200589,1,1,-1.15443558610439,1,1,-0.899100473322958,1,1,-1.37559827142721,1,1,-2.19945666368207,0.278454673433355,1,-1.07525228478479,1,1
BRINP2,-3.10287666639261,0.0191649491064632,0.202294938902192,-2.02067885800283,0.433130197909576,1,1.56257201069372,1,1,-1.10628559109189,1,1,1.43887708791299,1,1,0.268668993408993,1,1,0.581597965987208,1,1,2.96394728324061,0.0303720312792866,0.398096231977455,2.00937040826045,0.444978660521395,1,1.37739681204687,1,1
SELENON,2.77452878062605,0.0552817424090796,0.402099970968744,0.660552462279358,1,1,-2.27804790374734,0.227237236433194,1,0.524767215079664,1,1,-1.81832876410148,0.690138989707668,1,0.0474801159192373,1,1,-0.531213730060368,1,1,-2.46740337362353,0.136096947450039,0.95114768424965,-0.934962680555856,1,1,-0.841330062981957,1,1
OSTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IPO9,-3.88865625729192,0.00100800763863696,0.0272965537705545,1.12032802427771,1,1,4.74891011448705,2.04515808419102e-05,0.00215542499907992,1.6803104642524,0.92896926144737,1,4.53488806372164,5.76340432291966e-05,0.0217136257865998,0.855014698834548,1,1,1.82849758814439,0.674749073167245,1,4.64045840219823,3.47637152450828e-05,0.00532842619077948,1.01205519392106,1,1,0.139270780606016,1,1
KRT19,-1.29503114715657,1,1,-0.409015595017683,1,1,0.992953110609422,1,1,-2.0009716074269,0.453954497359566,1,-0.505016971038668,1,1,-1.67924891639868,0.931035421844496,1,-1.35061605405648,1,1,-0.146814578155127,1,1,-1.07574877831103,1,1,0.317465857270962,1,1
PPT2,-0.407646300534847,1,1,-1.65630995141753,0.976590662488664,1,-0.845157647209393,1,1,0.0489007791571146,1,1,0.370236895874642,1,1,1.23640396077484,1,1,-1.780155895494,0.750504510735613,1,-1.19454194056349,1,1,-0.61223562188406,1,1,-1.50723381191297,1,1
R3HDM4,0.247417007747907,1,1,-0.187278027242897,1,1,-0.389672737249146,1,1,4.34015164501976,0.000142384422091886,0.0181841800078366,3.60705963692763,0.00309686502145929,0.174140880124595,4.40392925828095,0.000106307621567299,0.077709276799987,-0.395092665660591,1,1,-0.532613919444097,1,1,-0.265417763676575,1,1,-3.72354670161708,0.00196443502473425,0.131722384247805
KIFAP3,-0.478260778233298,1,1,-0.180657001819893,1,1,0.333314318029295,1,1,0.733421045894019,1,1,1.01633179764813,1,1,0.8610777584304,1,1,-0.0997169072950496,1,1,0.280689285901704,1,1,0.0247528588425706,1,1,-0.655898485243217,1,1
DZIP3,0.39757318664212,1,1,1.87673361841316,0.605546125448446,1,1.04111271318771,1,1,1.38878304922932,1,1,0.829834395310268,1,1,-0.0620868064071422,1,1,-1.35718517636718,1,1,-1.47989691757989,1,1,-2.61016029752964,0.0904998049391643,1,-2.23644416602463,0.253226908137039,1
C1orf174,-0.829177529575928,1,1,1.46506699294189,1,1,1.92424655753965,0.543236858575388,1,-0.576920896813232,1,1,0.199309897306967,1,1,-1.65555017226949,0.978129479758539,1,-0.781538774939173,1,1,-0.0957293311642793,1,1,-1.67369966364187,0.941896399361162,1,-0.266330260317873,1,1
PSMB5,0.552289695835088,1,1,-0.418661583783257,1,1,-0.860609263296702,1,1,0.291229695411369,1,1,-0.194860863112887,1,1,0.587271143924233,1,1,-0.425287757264437,1,1,-0.790286082307673,1,1,-0.134680244517613,1,1,-0.582429675780969,1,1
MFAP3L,-0.453994861335909,1,1,1.75377719163543,0.794686927313509,1,1.77561418914517,0.757965296767623,1,1.96514023670383,0.493980087018453,1,2.02515551155009,0.42851398272424,1,0.656234712339711,1,1,-0.542137077379321,1,1,-0.131144538185795,1,1,-1.68596053877367,0.918034002276745,1,-1.95644187592751,0.504131232115016,1
ARHGAP11A,2.62167108125893,0.0874998332180227,0.548776523690728,-1.82065780040147,0.68658890687146,1,-3.92916340483662,0.000852419027222747,0.0278069419031905,0.187415629476145,1,1,-2.05956938089703,0.394397259020332,1,1.53504505855349,1,1,0.365641429488661,1,1,-1.66596718740109,0.957199500766119,1,1.50785858195625,1,1,0.179681710684249,1,1
ULK2,-3.31502100617228,0.00916362382334728,0.122650954388692,-1.34733180324677,1,1,2.26442315544755,0.235481011319803,1,-2.33949345221964,0.1930991005457,1,0.802174438017576,1,1,-1.30019010049109,1,1,-0.819876870673119,1,1,1.74404498686022,0.811512456576537,1,0.0618556248527883,1,1,1.02785496682595,1,1
SLC26A1,1.1332452443497,1,1,1.87531682991511,0.607491493754176,1,0.303972710203413,1,1,-0.248773268166004,1,1,-1.15479344225978,1,1,-1.66660052326863,0.955938647829665,1,-2.65724297637999,0.0787826388036307,0.960547092101734,-3.17993566757665,0.0147307751323274,0.250590003695005,-3.86687352288611,0.00110239563416583,0.0907454638694449,-2.13782476769223,0.325309680291455,1
TEX45,1.01379716386841,1,1,0.421227287833799,1,1,-0.710137850922257,1,1,0.411818946410724,1,1,-0.529384721355815,1,1,0.0921971939983324,1,1,-0.132948937421402,1,1,-0.839408521362333,1,1,-0.38246244865126,1,1,-0.405078717689588,1,1
GRM3,-0.0531895435235692,1,1,2.79562616915038,0.0517992785887548,1,2.19868947245793,0.27900010030552,1,1.74933149385078,0.802337350571073,1,1.56345946490745,1,1,-0.141111226969384,1,1,1.7341025589003,0.828998875829936,1,1.55019977536712,1,1,-0.156201213250056,1,1,-0.0121905384056884,1,1
NAA35,-1.28393111971401,1,1,-1.79958234547893,0.71926610800303,1,-0.200241971687467,1,1,0.0693222419033025,1,1,1.08591951125922,1,1,1.39992667154937,1,1,-1.50118411250235,1,1,-0.361327086064271,1,1,-0.22574027904866,1,1,-1.31845174382571,1,1
ALPK2,2.6518739082161,0.0800464287604542,0.517143813122844,0.6062905512827,1,1,-2.1861333158488,0.288058531949286,1,-1.36656248032822,1,1,-3.30689697717857,0.00943355793710158,0.305125963503652,-1.79431773484089,0.727624689882457,1,1.73821632592922,0.821727034650048,1,-0.566737046670536,1,1,1.32493227888462,1,1,2.51920514542194,0.117620105983419,1
CALD1,1.05046697615086,1,1,-0.259579424899767,1,1,-1.16891083967599,1,1,-0.34262581699397,1,1,-1.00174105988831,1,1,-0.187570411357155,1,1,0.052930395125746,1,1,-0.750187256328148,1,1,0.215744357133573,1,1,0.319093537124331,1,1
RUNDC1,0.777122500250344,1,1,-1.7770436115226,0.755610646586079,1,-2.12747490547745,0.33380644204916,1,-0.370433462089844,1,1,-0.9491505402983,1,1,0.934820518595784,1,1,0.309840039949111,1,1,-0.327829276192271,1,1,1.50651670973524,1,1,0.55124165081305,1,1
COMT,4.49062426180011,7.10147301702064e-05,0.00447808785939406,3.303070489874,0.00956323452471621,0.569717474761246,-1.97296031716257,0.48500083649391,1,4.44539109177169,8.77321174176908e-05,0.0134910511171898,0.0928359107570558,1,1,2.01434481148927,0.439733442698145,1,1.09440016667766,1,1,-2.50503849503643,0.122438066780997,0.898457352768614,-1.13995796512722,1,1,-2.53821108674892,0.111420757569832,0.974688281129223
ST6GAL2,0.689726587979491,1,1,4.97127656422795,6.65134881880552e-06,0.0143203540068883,2.98539393533365,0.0283213335557553,0.302074181188101,2.06457959055482,0.389627960126883,1,1.14094514297874,1,1,-1.60877739560114,1,1,1.33302229683249,1,1,0.611470080730345,1,1,-1.96325590398634,0.496164464528696,1,-0.444839865377241,1,1
UTS2,-1.01434840096785,1,1,1.17309444686425,1,1,1.89926914961331,0.575290969330366,1,1.3109755019349,1,1,1.94501060409892,0.517737020591894,1,0.427944808638453,1,1,1.54606699586974,1,1,2.07354341098948,0.381217354351402,1,0.879063167892072,1,1,0.497793723926348,1,1
OSGIN1,2.83787681034693,0.0454147066417061,0.353535663118364,1.17021190411686,1,1,-1.97889782283398,0.478275114454269,1,-0.256093405661898,1,1,-2.56857223512447,0.102118426538911,1,-1.11902490858269,1,1,-0.422778802565457,1,1,-2.48969816452846,0.127851622582837,0.921138692395531,-1.16885001563363,1,1,-0.173888888396111,1,1
TIFA,0.596962760220982,1,1,1.52290668862157,1,1,0.544558023681273,1,1,0.780871078448118,1,1,0.146963795035401,1,1,-0.374242618885616,1,1,1.91407907503296,0.55610052753694,1,1.20797509530521,1,1,0.910724738006217,1,1,1.08217551379679,1,1
GRM1,-0.760313493467525,1,1,2.82538790453299,0.0472234080991755,1,2.93206205902309,0.0336719453567534,0.333423054186354,1.62307288878835,1,1,2.00477787794761,0.449867985399942,1,-0.400378367762855,1,1,0.273075488122643,1,1,0.824433174068703,1,1,-1.64495975800571,0.999781101222696,1,-1.0555936701131,1,1
GPATCH3,3.50382892646144,0.00458619878564604,0.0761218082582285,1.36905815514303,1,1,-2.40668658814947,0.160979782967332,0.900759936401149,3.15197875828251,0.0162168070113879,0.328036619680021,-0.175088845005008,1,1,2.10526339407874,0.352683866789609,1,0.851338144391153,1,1,-1.8865719538234,0.592179219938737,1,-0.0640606724013856,1,1,-1.6835720734644,0.922643995808436,1
TBKBP1,-0.447348313073731,1,1,0.536314157674441,1,1,0.822461138184363,1,1,0.932017746263151,1,1,1.12338646526526,1,1,0.562510798697695,1,1,-0.0593417039949002,1,1,0.304735527298328,1,1,-0.423542321978167,1,1,-0.800092724012668,1,1
DLX1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CNTNAP2,-2.8760162532532,0.0402728973987621,0.326658713100703,0.483754471705295,1,1,3.2616052457576,0.011078329941729,0.162718950420942,-0.704331563169668,1,1,1.9733440682571,0.484563753488232,1,-1.10408127124982,1,1,-1.55936244954397,1,1,0.913144754273553,1,1,-1.89768441222707,0.577376671719286,1,-0.87442341034271,1,1
E2F2,-0.0192805605261232,1,1,1.19359886394743,1,1,0.92608677592059,1,1,-0.744926489150494,1,1,-0.61167424845782,1,1,-1.63639633075224,1,1,0.285258251383406,1,1,0.263290183788763,1,1,-0.497099715302407,1,1,0.8110108513802,1,1
SFT2D1,-1.79195511513099,0.731401562004924,1,-0.213197220128424,1,1,1.5841563930078,1,1,-1.47147791645392,1,1,0.166343279047855,1,1,-1.28627086307572,1,1,-1.48185553520178,1,1,-0.230385752093442,1,1,-1.34843346580203,1,1,-0.349833305757703,1,1
EEF1AKNMT,-0.104959988177564,1,1,-2.58065477437879,0.0986131409345839,1,-1.75322520978181,0.795633573783847,1,-1.59720652307408,1,1,-1.22875762877125,1,1,0.249797559355873,1,1,-0.341901670011326,1,1,-0.209347745888548,1,1,1.33550788813324,1,1,0.936145549153991,1,1
CYB5R3,-0.751387084854915,1,1,0.253938056579696,1,1,0.930640631422049,1,1,0.998277725652254,1,1,1.44289009026506,1,1,0.802129758857019,1,1,-0.834840468238156,1,1,-0.130761265403191,1,1,-0.99744413279242,1,1,-1.47692405252912,1,1
ISLR2,-0.759641315321485,1,1,0.31330142741875,1,1,0.991957987305539,1,1,0.0130201939437442,1,1,0.640085828750084,1,1,-0.217271987405361,1,1,-2.60735851220261,0.0912437706400451,1,-1.61297341756224,1,1,-2.82658024632096,0.0470479543100688,0.724828022247737,-2.21972303555337,0.264375741647737,1
DMAP1,0.146053016559848,1,1,-1.04238891087926,1,1,-0.938666221494123,1,1,1.23614688097595,1,1,0.967510084911596,1,1,1.88043689417657,0.600485593163713,1,-1.04653539044869,1,1,-1.01737050325539,1,1,-0.328895363672879,1,1,-1.80021189798182,0.718271858477336,1
QKI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RNF121,3.40527680223264,0.00660970199032491,0.0972800963829949,0.0782803538063512,1,1,-3.1765162953617,0.0149055415331598,0.19522244076864,2.46246677965251,0.137984954954083,1,-0.468824401916771,1,1,2.31209204293436,0.207726115658141,1,0.378009543649731,1,1,-2.25252796518013,0.242889275271469,1,0.309931909240531,1,1,-1.65612718193901,0.976960657473497,1
SBNO2,2.43009004706233,0.150950719855882,0.780974355972535,2.94676064754628,0.0321121659056974,0.990592037615083,-0.169833302254914,1,1,1.41651217678803,1,1,-0.832111191836635,1,1,-0.815238871119208,1,1,-2.39591858936367,0.165787721274094,1,-3.90090983957509,0.00095831839457211,0.0459425407528001,-4.29992861351511,0.000170853135709645,0.0342184660199277,-3.13819788013546,0.0169990075093038,0.371211034158799
CD3E,-0.587495990727745,1,1,-0.426839169503252,1,1,0.266291110815413,1,1,-1.46695017492833,1,1,-0.743485919614661,1,1,-1.14791150866315,1,1,0.0119478646167097,1,1,0.443173416895059,1,1,0.282006636137069,1,1,1.09903177412084,1,1
SGMS1,-0.337699171750688,1,1,1.48156289287264,1,1,1.54429893703668,1,1,-1.8549444317429,0.636041621839095,1,-1.36224230112088,1,1,-2.93241793512259,0.0336333797556748,0.873887987789688,-1.10774028040903,1,1,-0.778517281787436,1,1,-2.02179542439642,0.431974906786877,1,0.374289529463318,1,1
CIPC,0.393035270269955,1,1,-1.34956621036783,1,1,-1.40925078362027,1,1,-0.403817961746544,1,1,-0.662348583538874,1,1,0.584424553075925,1,1,-1.13784128528491,1,1,-1.28311770693076,1,1,-0.21030183061249,1,1,-0.639216098542354,1,1
L3MBTL3,-0.0936691430761141,1,1,-1.27374515129184,1,1,-0.883585546851503,1,1,1.39332156687287,1,1,1.26304157810788,1,1,2.35623498472021,0.184612352862328,1,-0.385956497759116,1,1,-0.260165764977362,1,1,0.501292580655919,1,1,-1.43888278485981,1,1
CELF4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ABCG1,-1.08173079102567,1,1,2.09614756159231,0.360691029985691,1,2.76444581730967,0.0570195759476418,0.466364310816722,1.42712592631258,1,1,2.11867585523588,0.341178702054006,1,-0.121151583413818,1,1,2.53122244164734,0.113665738319242,1,3.06511530724799,0.0217586091735068,0.323111428782733,1.16548842842772,1,1,1.09692541023926,1,1
SMC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMG5,-0.372194001837671,1,1,-0.419179401876657,1,1,0.0543034115098463,1,1,-4.05279207069862,0.000506099806739427,0.0405003159705294,-3.08986570627148,0.0200247014861643,0.457230683934084,-3.74493641748376,0.00180439467092702,0.240639183105047,-0.569496696611655,1,1,-0.216744816998969,1,1,-0.295607695726221,1,1,2.5564945263652,0.105732734535934,0.95153125987401
GRIN3A,-1.98212899047935,0.474648056253469,1,0.121857174233657,1,1,2.06447397344635,0.389727990982568,1,-0.558378279298255,1,1,1.11689486385433,1,1,-0.641881260092628,1,1,0.207376255228421,1,1,1.73634446853896,0.825029448399781,1,0.123191996771623,1,1,0.617359939763649,1,1
ZNF277,-2.4302004819045,0.150904730203496,0.780974355972535,-0.504752616792994,1,1,2.06246489092543,0.391634968238842,1,2.12771332948483,0.333608590694135,1,3.80781695674936,0.00140198983640185,0.107795851196815,2.51567309927654,0.118805320749125,1,-1.22553964289467,1,1,0.739912948726571,1,1,-0.904980357916858,1,1,-2.6655241079197,0.0768684200826305,0.814976383849862
HORMAD1,-2.6796511460535,0.0736989225548713,0.488759363474871,0.801421145770418,1,1,3.26633880685952,0.0108947814059739,0.160822943882547,0.806806743594019,1,1,2.88828770039149,0.038734540696252,0.655875874485975,0.200113068232292,1,1,1.66009986900782,0.96894363277118,1,3.47738537306722,0.00506329497028997,0.128472557007983,1.11040737298713,1,1,0.804605139892174,1,1
ASTN1,-1.65745515339895,0.974274886193723,1,-0.426695671719964,1,1,1.32561158500791,1,1,0.560727725609757,1,1,1.82330817708192,0.682567285340936,1,0.870660094378009,1,1,1.06380441101605,1,1,2.20966945736846,0.271281109527481,1,1.35526470655628,1,1,0.448830549151399,1,1
FCRL5,2.58872210946567,0.096332799515889,0.585094543962423,-2.03938278965972,0.414118387040744,1,-3.88779019481696,0.00101161007830578,0.0314999493598067,-1.9318161750215,0.533821989194745,1,-3.71480698049371,0.00203358861332911,0.130966582918246,-0.2552088774955,1,1,0.222332826832359,1,1,-1.8335901784152,0.667148512423495,1,1.53212800766724,1,1,1.58474062255466,1,1
TEDC2,4.63343427426116,3.5964897835234e-05,0.0026700836220434,1.1670643762366,1,1,-3.73904471777863,0.00184720869233266,0.0477756409770104,1.03885342061511,1,1,-2.99834539000845,0.0271449847784143,0.541821086901594,0.148230688557102,1,1,-1.12072257310062,1,1,-4.27568577570852,0.000190549826865747,0.0171453278949316,-1.8361759980286,0.663316312814143,1,-1.7361100812939,0.825443721662437,1
SPRYD7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XAF1,1.64840239959106,0.992701239496356,1,0.616480097377698,1,1,-1.12172730822449,1,1,0.014272965101915,1,1,-1.08829252086163,1,1,-0.340613803684942,1,1,-0.873593953573284,1,1,-2.03337994074371,0.420141523370676,1,-1.28024037515303,1,1,-0.618297958229076,1,1
MOK,-1.20960859617034,1,1,1.59141141618744,1,1,2.36158806919838,0.181968491919954,0.971490998741844,-2.29685894221052,0.216268178323889,1,-0.859748710212207,1,1,-3.4848286427,0.00492452302513784,0.359097020351543,-0.234184270715035,1,1,0.738953542651771,1,1,-1.28619856279698,1,1,1.55834894449498,1,1
COL6A1,-1.99200535671528,0.463704701485503,1,-0.524674672228215,1,1,1.57196264120592,1,1,-3.05179783419447,0.0227475251722042,0.389368868740499,-0.905487089684155,1,1,-2.63007273318276,0.0853666021013608,1,-3.63793419685607,0.00274833616863582,0.137152018568368,-1.93584258098342,0.528869839735204,1,-3.31902671555425,0.00903317868416663,0.295155668455187,-1.20746906798535,1,1
MSRB1,1.57825561254666,1,1,0.518818800191386,1,1,-1.14960260008994,1,1,1.07919888944058,1,1,-0.427152135189079,1,1,0.657804557690691,1,1,-0.361663074545479,1,1,-1.50279420011805,1,1,-0.699286342048066,1,1,-1.1239620815252,1,1
DCTN1,-1.25971177075369,1,1,0.152661982862137,1,1,1.37479202835837,1,1,1.12817000452564,1,1,1.98561669246177,0.470759015383237,1,1.01501737004064,1,1,-1.11869765727504,1,1,0.00334920271108395,1,1,-1.22162889643649,1,1,-1.83132855658561,0.670515177812682,1
TSC22D2,1.55278379904794,1,1,2.18945225539937,0.285639851406476,1,0.152061101751081,1,1,0.834871060825931,1,1,-0.62988526975084,1,1,-0.90304909944567,1,1,-1.34576954333745,1,1,-2.22684037659107,0.259579438247062,1,-2.53651562290253,0.1119617469413,1,-1.77148312019302,0.764803972116021,1
ILF2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOS1AP,-4.46072058395571,8.16845337504516e-05,0.00490465182531098,-1.2204063356179,1,1,3.56327358995481,0.0036625860228953,0.0764526786025693,-1.2786450581494,1,1,2.64543357758089,0.081586302908614,1,-0.362625575710964,1,1,0.0427701234437448,1,1,3.47186170973272,0.00516862515228784,0.129927335334252,0.872236970744703,1,1,1.02869977746316,1,1
TMEM184B,-0.74975975537271,1,1,-0.409221039113742,1,1,0.39753948791846,1,1,0.159006822550643,1,1,0.7653640134267,1,1,0.475435549194564,1,1,0.41422380510121,1,1,0.915692550767269,1,1,0.674129814080277,1,1,0.249069418672541,1,1
AGL,-0.639406411317911,1,1,0.860362904198346,1,1,1.29072755644454,1,1,2.92362153319734,0.0345985132420028,0.507367935314625,2.99537762604619,0.027410526319954,0.545675867426297,2.27115927254476,0.231373379189669,1,1.32561872613621,1,1,1.6367847586897,1,1,0.748945576262654,1,1,-1.10750079370556,1,1
