"X","stat","pval","p.adj","num.genes","gene.vals","Directionality","DirectionalityNumeric"
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION",-0.0573910130606436,0.11,0.11,159,"CAMK2B:18, LIN7C:207, ADCY1:209, GRIN3B:265, CHRNB2:300, NBEA:414, GRIN2A:518, HTR3B:520, GRIK1:576, ADCY2:584, TUBB4A:589, TUBA4A:709, GNAT3:732, RPS6KA6:735, CHRNA3:768, CHRNA4:792, GRIA4:983, HTR3A:1029, GABRR3:1033, RASGRF1:1048, GRIN2B:1172, ADCY8:1225, GABBR1:1244, CHRNB4:1315, GRIP1:1502, CHRNE:1572, PRKAA2:1604, ADCY5:1637, MAPK3:6330.5, MAPT:6330.5, PRKAR2B:6330.5, GNB5:6330.5, PRKACA:6330.5, ACTN2:6330.5, PICK1:6330.5, TUBB1:6330.5, PRKAR1A:6330.5, GNB3:6330.5, TUBA1B:6330.5, PRKCG:6330.5, TUBB2A:6330.5, TUBB2B:6330.5, PDPK1:6330.5, PRKCA:6330.5, TSPAN7:6330.5, TUBAL3:6330.5, TUBA8:6330.5, PRKAR1B:6330.5, TUBB4B:6330.5, SRC:6330.5, CAMKK1:6330.5, CAMK2A:6330.5, CAMKK2:6330.5, ADCY7:6330.5, ADCY3:6330.5, GNAL:6330.5, CAMK2G:6330.5, PLCB3:6330.5, ADCY9:6330.5, ADCY6:6330.5, CACNG4:6330.5, APBA1:6330.5, GABRA3:6330.5, GABRA1:6330.5, LRRC7:6330.5, RPS6KA2:6330.5, DLG3:6330.5, EPB41L1:6330.5, PPM1F:6330.5, ARHGEF7:6330.5, NCALD:6330.5, GRIN2D:6330.5, GRIK5:6330.5, PRKAG2:6330.5, PRKAB1:6330.5, GABRR2:6330.5, RASGRF2:6330.5, GABRG2:6330.5, KIF17:6330.5, KCNJ5:6330.5, CHRNA2:6330.5, KCNJ2:6330.5, ARHGEF9:6330.5, PRKAB2:6330.5, DLG4:6330.5, CAMK1:6330.5, MDM2:6330.5, CHRND:6330.5, CHRNA1:6330.5, CACNG8:6330.5, GLRA3:6330.5, GABRA6:6330.5, GABRB2:6330.5, GLRA1:6330.5, GABRR1:6330.5, CHRNB3:6330.5, DLG2:6330.5, KCNJ16:6330.5, GRIA1:6330.5, NRG1:6330.5, KCNJ6:6330.5, AP2M1:6330.5, GRIN2C:6330.5, KCNJ9:6330.5, KCNJ3:6330.5, GRIK3:6330.5, GRIK2:6330.5, GABRB3:6330.5, KCNJ4:6330.5, CHRNA5:6330.5, CHRNA9:6330.5, PPM1E:6330.5, GRIN1:6330.5, KCNJ10:6330.5, ERBB4:6330.5, PRKAG1:6330.5, GABRG3:6330.5, AP2A2:6330.5, KCNJ12:6330.5, MYO6:6330.5, CHRNG:6330.5, GRIN3A:6330.5, NEFL:6330.5, GABRQ:11030, GRIA3:11277, PRKACB:11306, CHRNA6:11308, CAMK4:11329, AP2A1:11560, GABRB1:11776, PLCB2:12278, NSF:12289, GABBR2:12361, GLRA2:12375, GLRB:12390, KCNJ15:12477, PRKAA1:12557, ADCY4:12597, KPNA2:12632, TUBA1A:12688, PLCB1:12840, CAMK2D:12950, NPTN:13318, RPS6KA1:13344, GABRA5:13626, PRKCB:13680, GIT1:13776, GRIA2:13943, GABRA2:14043, GRIP2:14063, GABRA4:14122, HTR3C:14171, CHRNA7:14234, PRKAR2A:14293, HTR3D:14628, DLG1:14677, PRKX:14908, TUBB8B:15094, TUBB8:15096","Herbivore",1
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",-0.026761971778823,0.11,0.11,217,"SNAP25:11, CAMK2B:18, LIN7C:207, ADCY1:209, GRIN3B:265, TSPOAP1:271, CHRNB2:300, CACNB2:368, DNAJC5:371, NBEA:414, SLC18A2:420, GRIN2A:518, HTR3B:520, GRIK1:576, ADCY2:584, TUBB4A:589, TUBA4A:709, GNAT3:732, RPS6KA6:735, CHRNA3:768, CHRNA4:792, GRIA4:983, HTR3A:1029, GABRR3:1033, RASGRF1:1048, CACNA1E:1063, GRIN2B:1172, ADCY8:1225, GABBR1:1244, CHRNB4:1315, GRIP1:1502, CHRNE:1572, PRKAA2:1604, ADCY5:1637, MAPK3:6330.5, MAPT:6330.5, PRKAR2B:6330.5, GNB5:6330.5, PRKACA:6330.5, ACTN2:6330.5, PICK1:6330.5, TUBB1:6330.5, PRKAR1A:6330.5, GNB3:6330.5, TUBA1B:6330.5, PRKCG:6330.5, TUBB2A:6330.5, TUBB2B:6330.5, PDPK1:6330.5, PRKCA:6330.5, TSPAN7:6330.5, TUBAL3:6330.5, TUBA8:6330.5, PRKAR1B:6330.5, TUBB4B:6330.5, SRC:6330.5, CAMKK1:6330.5, CAMK2A:6330.5, CAMKK2:6330.5, ADCY7:6330.5, ADCY3:6330.5, GNAL:6330.5, CAMK2G:6330.5, PLCB3:6330.5, ADCY9:6330.5, ADCY6:6330.5, CACNA2D2:6330.5, CACNB1:6330.5, CACNG4:6330.5, CACNA1B:6330.5, CACNA2D3:6330.5, CACNB4:6330.5, SYN1:6330.5, SLC6A13:6330.5, SYT1:6330.5, CHAT:6330.5, RIMS1:6330.5, SLC32A1:6330.5, SLC17A7:6330.5, STX1A:6330.5, APBA1:6330.5, SLC1A2:6330.5, ALDH5A1:6330.5, SLC22A2:6330.5, GLS:6330.5, NAAA:6330.5, PPFIA2:6330.5, PPFIA4:6330.5, SLC1A7:6330.5, SYN3:6330.5, ALDH2:6330.5, BCHE:6330.5, LRTOMT:6330.5, GABRA3:6330.5, GABRA1:6330.5, LRRC7:6330.5, RPS6KA2:6330.5, DLG3:6330.5, EPB41L1:6330.5, PPM1F:6330.5, ARHGEF7:6330.5, NCALD:6330.5, GRIN2D:6330.5, GRIK5:6330.5, PRKAG2:6330.5, PRKAB1:6330.5, GABRR2:6330.5, RASGRF2:6330.5, GABRG2:6330.5, KIF17:6330.5, KCNJ5:6330.5, CHRNA2:6330.5, KCNJ2:6330.5, ARHGEF9:6330.5, PRKAB2:6330.5, DLG4:6330.5, CAMK1:6330.5, MDM2:6330.5, CHRND:6330.5, CHRNA1:6330.5, CACNG8:6330.5, GLRA3:6330.5, GABRA6:6330.5, GABRB2:6330.5, GLRA1:6330.5, GABRR1:6330.5, CHRNB3:6330.5, DLG2:6330.5, KCNJ16:6330.5, GRIA1:6330.5, NRG1:6330.5, KCNJ6:6330.5, AP2M1:6330.5, GRIN2C:6330.5, KCNJ9:6330.5, KCNJ3:6330.5, GRIK3:6330.5, GRIK2:6330.5, GABRB3:6330.5, KCNJ4:6330.5, CHRNA5:6330.5, CHRNA9:6330.5, PPM1E:6330.5, GRIN1:6330.5, KCNJ10:6330.5, ERBB4:6330.5, PRKAG1:6330.5, GABRG3:6330.5, AP2A2:6330.5, KCNJ12:6330.5, MYO6:6330.5, CHRNG:6330.5, GRIN3A:6330.5, NEFL:6330.5, SLC38A1:6330.5, GLUL:6330.5, ACHE:11008, GABRQ:11030, GRIA3:11277, CACNB3:11298, PRKACB:11306, CHRNA6:11308, CAMK4:11329, SLC6A3:11411, AP2A1:11560, SLC18A3:11576, SLC38A2:11642, SLC1A3:11694, UNC13B:11724, GABRB1:11776, SLC6A4:11910, SLC6A11:11994, GAD1:12246, PLCB2:12278, NSF:12289, GABBR2:12361, GAD2:12364, GLRA2:12375, GLRB:12390, KCNJ15:12477, ARL6IP5:12500, PRKAA1:12557, ADCY4:12597, KPNA2:12632, TUBA1A:12688, SLC6A1:12741, PLCB1:12840, MAOA:12941, CAMK2D:12950, SLC5A7:13228, NPTN:13318, RPS6KA1:13344, GABRA5:13626, SLC22A1:13651, PRKCB:13680, GIT1:13776, ABAT:13793, GRIA2:13943, GABRA2:14043, GRIP2:14063, GABRA4:14122, HTR3C:14171, CHRNA7:14234, PRKAR2A:14293, SYN2:14417, SLC1A6:14439, SLC6A12:14624, HTR3D:14628, DLG1:14677, CACNA1A:14678, SLC1A1:14711, PRKX:14908, PPFIA3:14917, COMT:15040, GLS2:15069, TUBB8B:15094, TUBB8:15096","Herbivore",1
"REACTOME_NEURONAL_SYSTEM",-0.0523515769944342,0.11,0.11,352,"SNAP25:11, CAMK2B:18, SLITRK4:87, LIN7C:207, ADCY1:209, KCNV2:232, GRIN3B:265, TSPOAP1:271, CHRNB2:300, KCNG3:327, CACNB2:368, DNAJC5:371, KCNN3:405, NBEA:414, SLC18A2:420, DLGAP3:456, HOMER2:459, SIPA1L1:462, GRIN2A:518, HTR3B:520, GRIK1:576, KCNH3:583, ADCY2:584, TUBB4A:589, TUBA4A:709, KCNH2:715, GNAT3:732, RPS6KA6:735, CHRNA3:768, CHRNA4:792, KCNH6:818, GJC1:889, DBNL:931, PTPRF:958, KCNAB2:976, GRIA4:983, KCND3:1028, HTR3A:1029, GABRR3:1033, RASGRF1:1048, PPFIBP2:1052, KCNQ3:1059, CACNA1E:1063, KCNA10:1079, KCNK7:1159, GRIN2B:1172, SLITRK2:1190, KCNF1:1197, ADCY8:1225, GABBR1:1244, CHRNB4:1315, SLITRK1:1330, LRFN1:1423, GJA10:1426, GRIP1:1502, CHRNE:1572, SHANK2:1581, PRKAA2:1604, ADCY5:1637, MAPK3:6330.5, MAPT:6330.5, PRKAR2B:6330.5, GNB5:6330.5, PRKACA:6330.5, ACTN2:6330.5, PICK1:6330.5, TUBB1:6330.5, PRKAR1A:6330.5, GNB3:6330.5, TUBA1B:6330.5, PRKCG:6330.5, TUBB2A:6330.5, TUBB2B:6330.5, PDPK1:6330.5, KCNMB1:6330.5, PRKCA:6330.5, KCNMA1:6330.5, TSPAN7:6330.5, KCNMB3:6330.5, TUBAL3:6330.5, TUBA8:6330.5, PRKAR1B:6330.5, TUBB4B:6330.5, SRC:6330.5, KCNMB2:6330.5, CAMKK1:6330.5, CAMK2A:6330.5, CAMKK2:6330.5, ADCY7:6330.5, ADCY3:6330.5, GNAL:6330.5, CAMK2G:6330.5, PLCB3:6330.5, ADCY9:6330.5, ADCY6:6330.5, PANX2:6330.5, PANX1:6330.5, GJD2:6330.5, CACNA2D2:6330.5, CACNB1:6330.5, CACNG4:6330.5, CACNA1B:6330.5, CACNA2D3:6330.5, CACNB4:6330.5, SYN1:6330.5, SLC6A13:6330.5, SYT1:6330.5, CHAT:6330.5, RIMS1:6330.5, SLC32A1:6330.5, SLC17A7:6330.5, STX1A:6330.5, APBA1:6330.5, SLC1A2:6330.5, ALDH5A1:6330.5, SLC22A2:6330.5, GLS:6330.5, NAAA:6330.5, PPFIA2:6330.5, PPFIA4:6330.5, SLC1A7:6330.5, SYN3:6330.5, ALDH2:6330.5, BCHE:6330.5, LRTOMT:6330.5, GABRA3:6330.5, GABRA1:6330.5, LRRC7:6330.5, RPS6KA2:6330.5, DLG3:6330.5, EPB41L1:6330.5, PPM1F:6330.5, ARHGEF7:6330.5, NCALD:6330.5, GRIN2D:6330.5, GRIK5:6330.5, PRKAG2:6330.5, PRKAB1:6330.5, GABRR2:6330.5, RASGRF2:6330.5, GABRG2:6330.5, KIF17:6330.5, KCNJ5:6330.5, CHRNA2:6330.5, KCNJ2:6330.5, ARHGEF9:6330.5, PRKAB2:6330.5, DLG4:6330.5, CAMK1:6330.5, MDM2:6330.5, CHRND:6330.5, CHRNA1:6330.5, CACNG8:6330.5, GLRA3:6330.5, GABRA6:6330.5, GABRB2:6330.5, GLRA1:6330.5, GABRR1:6330.5, CHRNB3:6330.5, DLG2:6330.5, KCNJ16:6330.5, GRIA1:6330.5, NRG1:6330.5, KCNJ6:6330.5, AP2M1:6330.5, GRIN2C:6330.5, KCNJ9:6330.5, KCNJ3:6330.5, GRIK3:6330.5, GRIK2:6330.5, GABRB3:6330.5, KCNJ4:6330.5, CHRNA5:6330.5, CHRNA9:6330.5, PPM1E:6330.5, GRIN1:6330.5, KCNJ10:6330.5, ERBB4:6330.5, PRKAG1:6330.5, GABRG3:6330.5, AP2A2:6330.5, KCNJ12:6330.5, MYO6:6330.5, CHRNG:6330.5, GRIN3A:6330.5, NEFL:6330.5, SLC38A1:6330.5, GLUL:6330.5, ABCC8:6330.5, SYT7:6330.5, NRXN3:6330.5, KCNG1:6330.5, APBA2:6330.5, KCNQ1:6330.5, KCNQ2:6330.5, EPB41L2:6330.5, KCNN2:6330.5, DLGAP4:6330.5, KCNK2:6330.5, KCNH4:6330.5, KCNK6:6330.5, KCND1:6330.5, KCNA7:6330.5, PTPRS:6330.5, NRXN2:6330.5, PPFIBP1:6330.5, KCNA1:6330.5, EPB41L5:6330.5, KCNC4:6330.5, KCNQ4:6330.5, KCNJ8:6330.5, SLITRK3:6330.5, KCNS1:6330.5, LRFN3:6330.5, KCNC1:6330.5, LRRC4B:6330.5, FLOT2:6330.5, RTN3:6330.5, KCNK1:6330.5, FLOT1:6330.5, HCN4:6330.5, KCNH5:6330.5, NTRK3:6330.5, KCNH1:6330.5, HCN3:6330.5, SYT2:6330.5, LRRTM2:6330.5, KCNA6:6330.5, KCNK13:6330.5, PTPRD:6330.5, KCNS2:6330.5, LRFN2:6330.5, KCNB1:6330.5, EPB41:6330.5, SHANK1:6330.5, LRRTM1:6330.5, PDLIM5:6330.5, HCN1:6330.5, NLGN4Y:6330.5, SLITRK5:6330.5, KCNC2:6330.5, KCNG4:6330.5, GRM5:6330.5, KCNAB1:6330.5, IL1RAPL1:6330.5, NLGN1:6330.5, NLGN2:6330.5, KCNAB3:6330.5, DLGAP1:6330.5, SYT9:6330.5, KCNS3:6330.5, SYT12:6330.5, LRFN4:6330.5, KCNA3:6330.5, KCNG2:6330.5, SHARPIN:6330.5, NRXN1:6330.5, KCNJ14:6330.5, KCNB2:6330.5, KCNH8:6330.5, KCND2:6330.5, SLITRK6:6330.5, KCNQ5:6330.5, KCNK18:6330.5, KCNJ11:6330.5, IL1RAPL2:6330.5, NLGN3:6330.5, DLGAP2:6330.5, LRRTM3:6330.5, ACHE:11008, GABRQ:11030, EPB41L3:11111, GRIA3:11277, CACNB3:11298, PRKACB:11306, CHRNA6:11308, CAMK4:11329, HOMER3:11408, SLC6A3:11411, KCNV1:11495, AP2A1:11560, SLC18A3:11576, KCNA4:11622, SLC38A2:11642, KCNN1:11678, KCNH7:11682, SLC1A3:11694, UNC13B:11724, KCNK10:11774, GABRB1:11776, GRM1:11792, SLC6A4:11910, SLC6A11:11994, SYT10:12092, GAD1:12246, PLCB2:12278, NSF:12289, GABBR2:12361, GAD2:12364, GLRA2:12375, GLRB:12390, KCNK4:12420, KCNJ15:12477, ARL6IP5:12500, PRKAA1:12557, ADCY4:12597, KPNA2:12632, TUBA1A:12688, SLC6A1:12741, LRRTM4:12746, PLCB1:12840, MAOA:12941, CAMK2D:12950, KCNN4:13005, SLC5A7:13228, APBA3:13315, NPTN:13318, RPS6KA1:13344, KCNK3:13498, GABRA5:13626, SLC22A1:13651, PRKCB:13680, GIT1:13776, ABAT:13793, NLGN4X:13888, GRIA2:13943, ABCC9:14004, KCNC3:14037, GABRA2:14043, GRIP2:14063, GABRA4:14122, HTR3C:14171, CHRNA7:14234, PRKAR2A:14293, SYN2:14417, SLC1A6:14439, IL1RAP:14468, KCNK9:14582, SLC6A12:14624, HTR3D:14628, DLG1:14677, CACNA1A:14678, SLC1A1:14711, KCNK16:14740, KCNJ1:14807, PRKX:14908, PPFIA3:14917, KCNK17:14956, COMT:15040, GLS2:15069, TUBB8B:15094, TUBB8:15096","Herbivore",1
"REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX",0.0490206573233862,0.278023447767406,0.649321601456778,41,"ELL:274, GTF2H2:822, GTF2H1:1085, IWS1:1471, RTF1:1690, SUPT16H:2017, CDK7:2158, PAF1:2444, CCNH:2471, POLR2F:2642, CCNK:3108, SSRP1:3218, LEO1:3380, SUPT5H:3672, NELFA:3984, AFF4:4127, ELOA:8774.5, MNAT1:8774.5, CTDP1:8774.5, CCNT2:8774.5, NELFCD:8774.5, ERCC2:8774.5, SUPT6H:8774.5, GTF2H3:8774.5, GTF2F1:8774.5, CCNT1:8774.5, MLLT1:8774.5, CDK9:8774.5, NCBP1:8774.5, EAF1:8774.5, EAF2:8774.5, ERCC3:8774.5, MLLT3:8774.5, TCEA1:8774.5, GTF2F2:8774.5, NELFB:8774.5, CTR9:8774.5, NELFE:8774.5, GTF2H4:8774.5, ELOC:15062, POLR2J:15073","Unclear",0
"REACTOME_IRS_MEDIATED_SIGNALLING",-0.014815768750259,0.11,0.11,38,"FGF8:96, IRS1:1178, FGF5:1289, PTPN11:6330.5, AKT2:6330.5, PIK3R2:6330.5, SOS1:6330.5, PIK3CA:6330.5, PDPK1:6330.5, PIK3R1:6330.5, GAB2:6330.5, FGFR2:6330.5, FGFR3:6330.5, FGF10:6330.5, FGF22:6330.5, FGF4:6330.5, PIK3C3:6330.5, TRIB3:6330.5, FGF6:6330.5, FGF1:6330.5, KL:6330.5, KLB:6330.5, FGF2:6330.5, PDE3B:6330.5, FGF17:6330.5, THEM4:6330.5, FGF19:6330.5, FRS2:6330.5, FGFR4:11109, FGF7:11314, PIK3R4:11346, FGF20:11788, FLT3:12213, GAB1:12542, PIK3CB:13232, FGF23:13734, FGFR1:14141, TLR9:14527","Herbivore",1
"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION",-0.0528741439317391,0.11,0.11,20,"DUSP16:335, DUSP9:1281, JAK2:6330.5, TYK2:6330.5, IL6R:6330.5, JAK1:6330.5, PTPN11:6330.5, MAPK3:6330.5, DUSP4:6330.5, MAP2K2:6330.5, DUSP5:6330.5, DUSP6:6330.5, DUSP10:6330.5, PEA15:6330.5, DUSP7:6330.5, DUSP8:6330.5, DUSP1:11107, IL6ST:12155, DUSP2:12169, IL6:13774","Unclear",0
"REACTOME_MAPK1_ERK2_ACTIVATION",0.0139729790335239,0.89115912117474,0.979550819271302,8,"IL6:1331, IL6ST:2950, JAK2:8774.5, TYK2:8774.5, IL6R:8774.5, JAK1:8774.5, PTPN11:8774.5, MAP2K2:8774.5","Unclear",0
"REACTOME_SOS_MEDIATED_SIGNALLING",-0.261540616246499,0.11,0.11,2,"IRS1:1178, SOS1:6330.5","Unclear",0
"REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX",0.0314640170652296,0.626354106591979,0.854248452485127,20,"GTF2H2:822, GTF2H1:1085, CDK7:2158, CCNH:2471, POLR2F:2642, SUPT5H:3672, NELFA:3984, MNAT1:8774.5, CTDP1:8774.5, NELFCD:8774.5, ERCC2:8774.5, GTF2H3:8774.5, GTF2F1:8774.5, NCBP1:8774.5, ERCC3:8774.5, GTF2F2:8774.5, NELFB:8774.5, NELFE:8774.5, GTF2H4:8774.5, POLR2J:15073","Unclear",0
"REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1",0.00345407648312213,0.969835826079613,0.993471105340167,10,"E2F1:1054, TFDP2:1855, PRIM2:2905, TFDP1:8774.5, PPP2R1B:8774.5, POLA1:8774.5, RB1:8774.5, PPP2R3B:8774.5, PRIM1:8774.5, POLA2:14557","Unclear",0
"REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION",0.172237638748739,0.0916559521815844,0.42452486042744,8,"ORC1:252, CCNB1:821, MCM8:3034, ORC3:3478, ORC4:3974, ORC6:8774.5, ORC2:8774.5, ORC5:8774.5","Vertivore",2
"REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION",0.078556640600641,0.248781958088639,0.624726839044312,18,"ORC1:252, CCNB1:821, E2F1:1054, TFDP2:1855, PRIM2:2905, MCM8:3034, ORC3:3478, ORC4:3974, TFDP1:8774.5, PPP2R1B:8774.5, POLA1:8774.5, RB1:8774.5, PPP2R3B:8774.5, PRIM1:8774.5, ORC6:8774.5, ORC2:8774.5, ORC5:8774.5, POLA2:14557","Vertivore",2
"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",0.0800209596526686,0.204538346912994,0.585369269022426,21,"DYNLL1:19, BID:312, PPP3CC:399, BCL2L11:422, E2F1:1054, BAD:1457, TFDP2:1855, TP53:3731, TP63:8774.5, TP73:8774.5, PPP1R13B:8774.5, BMF:8774.5, AKT2:8774.5, BBC3:8774.5, AKT1:8774.5, BCL2:8774.5, SFN:8774.5, TFDP1:8774.5, PPP3R1:8774.5, DYNLL2:8774.5, TP53BP2:14983","Vertivore",2
"REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS",0.0260424469413233,0.639764281374292,0.858467480901882,27,"PRKCD:533, PRKCQ:911, DGKD:963, DGKA:1599, MGLL:2275, DGKE:2429, ITPR3:2458, DGKB:3347, DGKK:3832, PRKCH:3978, DGKG:8774.5, RASGRP2:8774.5, TRPC7:8774.5, ABHD12:8774.5, DGKH:8774.5, ITPR2:8774.5, TRPC3:8774.5, DGKQ:8774.5, DGKZ:8774.5, DGKI:8774.5, ABHD6:8774.5, DAGLB:8774.5, PRKCE:8774.5, RASGRP1:8774.5, ITPR1:13644, DAGLA:14371, TRPC6:14616","Unclear",0
"REACTOME_DISINHIBITION_OF_SNARE_FORMATION",0.0679780318314279,0.598625176773848,0.836843559825042,5,"PRKCB:1425, STX4:3699, STXBP3:8774.5, PRKCG:8774.5, PRKCA:8774.5","Unclear",0
"REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE",-0.0198577689306985,0.11,0.11,28,"CDC42:49, RHOA:128, PIK3R5:240, PIK3R6:1666, PTPN11:6330.5, LCP2:6330.5, GP6:6330.5, PIK3R2:6330.5, PIK3CG:6330.5, PTPN6:6330.5, PIK3CA:6330.5, PDPK1:6330.5, VAV1:6330.5, PIK3R1:6330.5, FCER1G:6330.5, VAV2:6330.5, CLEC1B:6330.5, LCK:6330.5, PLCG2:6330.5, LAT:6330.5, MPIG6B:11130, PIK3R3:11940, COL1A2:12856, PIK3CB:13232, LYN:13323, VAV3:13390, SYK:14254, COL1A1:14966","Herbivore",1
"REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR",0.0115337322731371,0.767706506766655,0.92155448182442,55,"NFKBIE:264, PSME1:461, PSME2:833, REL:937, IKBKB:1179, PSMD2:1278, PRKCB:1425, NFATC3:1823, PSMD8:2294, PSMD10:2864, PSMB7:2913, MAP3K7:3054, PSMB1:3073, PSME4:3120, BTRC:3328, PSMB2:3437, PSME3:3513, SEM1:3616, PSMD1:3815, PSMD5:8774.5, PSMB5:8774.5, PSMD3:8774.5, PSMD9:8774.5, PSMF1:8774.5, PSMA1:8774.5, PSMB6:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, PSMD6:8774.5, UBB:8774.5, PSMD13:8774.5, PSMD12:8774.5, PSMB8:8774.5, PSMB10:8774.5, PPP3R1:8774.5, PSMB11:8774.5, RASGRP1:8774.5, PPIA:8774.5, NFKBIA:8774.5, NFATC2:8774.5, NFKBIB:8774.5, NFKB1:8774.5, NFATC1:8774.5, BCL10:8774.5, RASGRP3:8774.5, MALT1:8774.5, RELA:8774.5, CHUK:8774.5, PSMB9:14005, CARD11:14403, IKBKG:14708, UBA52:15017, SKP1:15051, RPS27A:15057","Herbivore",1
"REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS",-0.0963025210084034,0.11,0.11,2,"RASGRP1:6330.5, RASGRP3:6330.5","Unclear",0
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES",-0.0201304724657613,0.11,0.11,63,"RPS27A:48, UBA52:88, NUP88:177, NUP153:398, NUP50:547, NUP214:1186, RAE1:1509, PLCG1:1582, STAT1:6330.5, JAK1:6330.5, MAPK3:6330.5, UBB:6330.5, FLNA:6330.5, TRIM25:6330.5, UBE2L6:6330.5, ISG15:6330.5, TPR:6330.5, NDC1:6330.5, NEDD4:6330.5, EIF4G3:6330.5, AAAS:6330.5, NUP188:6330.5, NUP93:6330.5, OAS3:6330.5, NUP155:6330.5, EIF4G1:6330.5, NUP43:6330.5, IRF3:6330.5, NUP210:6330.5, OASL:6330.5, FLNB:6330.5, NUP42:6330.5, PPM1B:6330.5, HERC5:6330.5, NUP58:6330.5, EIF4E:6330.5, SEC13:6330.5, MX1:6330.5, USP41:6330.5, NUP35:6330.5, EIF4E3:6330.5, PDE12:6330.5, MX2:6330.5, USP18:6330.5, NUP62:6330.5, NUP205:10992, KPNA5:11118, NUP37:11532, NUP160:11556, UBE2N:11969, NUP107:12180, NUP85:12204, KPNA2:12632, IFIT1:12712, NUP98:12754, KPNA7:12803, NUP54:13055, NUP133:13222, UBA7:13426, SEH1L:14117, RNASEL:14328, EIF2AK2:14565, OAS2:14743","Herbivore",1
"REACTOME_PROLACTIN_RECEPTOR_SIGNALING",-0.0109965740854032,0.11,0.11,11,"SKP1:54, JAK2:6330.5, PTPN11:6330.5, SH2B1:6330.5, GHR:6330.5, PRLR:6330.5, STAT5A:6330.5, STAT5B:6330.5, BTRC:11777, GH1:13515, GH2:13821","Both",3
"REACTOME_SIGNALING_BY_NODAL",-0.133514757041858,0.11,0.11,16,"LEFTY1:470, ACVR2B:947, LEFTY2:1299, MAPK3:6330.5, FOXO3:6330.5, ACVR1C:6330.5, ACVR1B:6330.5, PCSK6:6330.5, FURIN:6330.5, SMAD4:6330.5, CER1:6330.5, NODAL:6330.5, FOXH1:6330.5, DRAP1:6330.5, DAND5:6330.5, GDF1:13091","Unclear",0
"REACTOME_FERTILIZATION",0.204733566456001,0.00117023287847434,0.0448321496170824,21,"ADAM2:20, KCNU1:286, CATSPERD:403, CATSPERB:536, CATSPERG:615, B4GALT1:977, CATSPER2:1018, CD9:1060, CATSPER4:1064, ADAM20:1340, CATSPER3:1891, HVCN1:2246, ADAM30:2919, IZUMO4:8774.5, ZP2:8774.5, ZP4:8774.5, ADAM21:8774.5, IZUMO2:8774.5, ZP3:8774.5, IZUMO3:8774.5, ZP1:14769","Herbivore",1
"REACTOME_MEIOTIC_SYNAPSIS",-0.1253210934062,0.11,0.11,44,"UBE2I:7, H4C15:41, H4C14:67, H4C3:144, SYNE1:167, H4C2:218, H4C13:273, H2BC15:313, DIDO1:685, H2AC20:938, H2AC4:1245, LMNB1:6330.5, LMNA:6330.5, TINF2:6330.5, TERF1:6330.5, H4C8:6330.5, TERF2IP:6330.5, H2BC4:6330.5, H2BC21:6330.5, H4C11:6330.5, H2BC9:6330.5, H2AC14:6330.5, BRCA1:6330.5, SYNE2:6330.5, FKBP6:6330.5, SMC1B:6330.5, SUN2:6330.5, REC8:6330.5, STAG2:6330.5, STAG1:6330.5, HSPA2:6330.5, TEX12:6330.5, SYCE2:6330.5, SUN1:6330.5, ATR:6330.5, SYCP2:6330.5, SYCE3:6330.5, RAD21:11748, SYCP1:11902, H4C1:12023, STAG3:12080, POT1:12920, ACD:13313, TERF2:14537","Both",3
"REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES",0.0626091191787493,0.235677453282039,0.609712621319316,30,"ATP6V0A4:516, ATP6V1A:1874, ATP6V0D2:2188, CYBB:2222, HVCN1:2246, ATP6V0A1:2446, NOS2:2518, ATP6V0A2:3544, ATP6V1B1:3734, ATP6V0C:3843, LPO:3912, ATP6V1G3:4045, NOS1:8774.5, NOS3:8774.5, MPO:8774.5, SLC11A1:8774.5, ATP6V1H:8774.5, CYBA:8774.5, NCF4:8774.5, TCIRG1:8774.5, NCF2:8774.5, ATP6V0B:8774.5, ATP6V1F:8774.5, ATP6V1E1:8774.5, ATP6V1C2:8774.5, ATP6V1B2:8774.5, ATP6V1C1:8774.5, NCF1:8774.5, ATP6V0D1:8774.5, ATP6V1E2:8774.5","Unclear",0
