"","main_Rho","Herbivore_Rho","Insectivore_Rho","main_P","Herbivore_P","Insectivore_P","main_p.adj","Herbivore_p.adj","Insectivore_p.adj","Driver","DriverNumeric"
"SGMS1",-0.79067974879516,0.283537019587242,-0.391970962972217,1,0.776765207911249,0.695079668726165,1,0.908050611843978,0.882648816886846,"DoubleBoth",4
"CIPC",-0.395457715786226,0.584579184722296,-0.300315647468674,1,0.558830707220882,0.763936398828347,1,0.788271822816924,0.913019290296562,"Herbivore",1
"L3MBTL3",-0.285333412802388,0.259145888324588,0.540876888753668,1,0.795522680012297,0.588592441608037,1,0.917244780219044,0.831778106889683,"Insectivore",2
"CELF4",NA,2.15761983058054,-0.22670002936948,NA,0.0309574016064389,0.820657004277078,NA,0.169824523466604,0.93564249717431,"MissingData",5
"ABCG1",0.467818251323298,-1.93327337609475,-0.167505958697722,1,0.0532025297816633,0.866971959407267,1,0.23108044891465,0.954731155040395,"Herbivore",1
"SMC3",NA,3.28454838667046,0.0823006036438017,NA,0.00102145956946667,0.934407674412228,NA,0.0200932501959773,0.977045380151696,"MissingData",5
"SMG5",-0.577493246816604,1.10902899542061,-0.0612524628690805,1,0.267417673714837,0.951158148805736,1,0.554080668956128,0.982934168568198,"Herbivore",1
"GRIN3A",-1.20018507952074,0.596514484448844,-1.21629100315435,1,0.550831580525426,0.223874087541559,1,0.783301238157019,0.548627520000203,"Insectivore",2
"ZNF277",-2.40176553070793,0.686876590480015,-1.62900530497606,0.0978969763573205,0.492160499905814,0.103311895921675,0.601468747364718,0.743966969953035,0.378180334461252,"DoubleBoth",4
"HORMAD1",-0.957314028303929,-0.519923092596074,-1.5487155474492,1,0.603117179474629,0.121450114746342,1,0.814549335744198,0.406312674906804,"Insectivore",2
"ASTN1",-0.527495115788378,0.557987804442885,-0.42892311463339,1,0.5768527119906,0.667979178145837,1,0.799204336967657,0.870545346022761,"Unclear",0
"FCRL5",1.85281288176599,1.08055481011239,2.69081936293654,0.383455099337272,0.27989519336889,0.0071276776865105,1,0.567599046758991,0.0968420181229243,"Insectivore",2
"TEDC2",2.9062196562744,-1.8496830105362,2.1483290065583,0.0219494726538848,0.0643592506011351,0.0316876281549415,0.242758343367384,0.255959152798455,0.209557227565665,"Both",3
"SPRYD7",NA,1.48547875356435,0.0286551732871677,NA,0.137417047486575,0.977139608206685,NA,0.391870676057335,0.992962987144831,"MissingData",5
"XAF1",0.583245921303903,-0.539472194443252,-0.128427885861507,1,0.589561078005708,0.897810364155087,1,0.80653262497217,0.967979791977504,"Both",3
"MOK",-0.95938867594424,-0.226191021030183,-0.866800977256668,1,0.821052853840717,0.386051066568944,1,0.927255228864992,0.69737008113407,"Both",3
"COL6A1",-3.29068740728834,2.43257728958514,-2.50364469888005,0.00599657428800214,0.0149917915292239,0.0122921405215717,0.108088609332067,0.11172503397572,0.127904420405929,"Both",3
"MSRB1",0.900364157303832,-1.14660277094788,0.0873105994771439,1,0.251545830744019,0.930424629032685,1,0.537406929027259,0.975753934523214,"Herbivore",1
"DCTN1",-1.50216061586692,0.409879568939521,-1.43307839525234,0.798333800289301,0.681894293534675,0.15183543485016,1,0.85913910640525,0.450004429427169,"Both",3
"TSC22D2",0.631564016906397,-1.93145399389752,1.02326552304591,1,0.0534269334653582,0.306182320185047,1,0.231508210471208,0.631310385103318,"Herbivore",1
"ILF2",NA,2.64325558321963,-1.61734687473798,NA,0.00821130262856011,0.105803426320323,NA,0.0764047097051267,0.382232918443813,"MissingData",5
"NOS1AP",-3.08165745033226,2.16865719966513,-1.16779203936114,0.01235109463135,0.0301087190711158,0.242890659965309,0.17002558393054,0.167019927249731,0.568654496971007,"Both",3
"TMEM184B",-0.322764150477881,0.226248161315637,0.245326308349691,1,0.821008414266307,0.806203782920921,1,0.927255228864992,0.929825260676463,"Both",3
"AGL",0.287854105362224,-1.39717964703144,-0.394080141018983,1,0.162359555532735,0.693521872310408,1,0.42791642855774,0.88183108208486,"Herbivore",1
"DIO1",1.32459710237192,-1.23824835683907,1.64659640545261,1,0.215623986192616,0.0996410297889636,1,0.493530365113809,0.371283092379152,"Unclear",0
"ARHGEF15",-0.657452328966891,0.508885779282461,-0.517785146658148,1,0.610832288402468,0.604608182754335,1,0.81926183863849,0.84013940672372,"Both",3
"COLGALT2",0.341774189657061,0.130311192614622,0.409886561144657,1,0.896320225152098,0.681889164063544,1,0.959734081747282,0.87636706789613,"Insectivore",2
"MINDY1",-1.02653045364646,2.53039898405753,-0.634735410607529,1,0.0113932886772682,0.525600994723605,1,0.094283261463244,0.792951091164828,"Herbivore",1
"ZNF830",-0.0456260900967018,-1.68039348838168,-0.676034726045692,1,0.0928807821434149,0.499018597563803,1,0.315089481285827,0.777599735427002,"Herbivore",1
"SMOC1",1.62913869224405,-0.902642378992854,1.60863056905316,0.619701971424788,0.366715726919444,0.107697145844712,1,0.646188685495646,0.385410918785705,"Both",3
"CCDC152",0.415729240316764,-1.06205679609664,0.287028191167119,1,0.288209901968556,0.774090734582545,1,0.574499452474383,0.916773763776043,"Herbivore",1
"PLXNB3",-0.241079374537466,0.614535147428296,0.985958897389271,1,0.538861754693284,0.324153282982938,1,0.775633618845878,0.647787025504924,"Insectivore",2
"KIFBP",0.0247250514158868,0.321483560676694,0.986608219330211,1,0.747843968308775,0.323834739283732,1,0.892884714372196,0.64770943843164,"Insectivore",2
"CNTF",1.88532088496955,-3.00429187189422,0.738479868034705,0.35631916875389,0.0026619981860475,0.460222896458473,1,0.0379492775704872,0.752977988159421,"Herbivore",1
"ASB12",-1.04262858354067,1.62188535390372,0.221435071583469,1,0.104827898078348,0.824753686959927,1,0.33507304278287,0.93697300852427,"Herbivore",1
"PCGF3",NA,0.418166698791454,-1.89892206433505,NA,0.675825241687594,0.0575747238171492,NA,0.856242386300288,0.28143205619788,"MissingData",5
"BRDT",1.0035211930773,-1.18192890602233,-0.0553911714449819,1,0.237233911274828,0.95582682920709,1,0.520060111962902,0.984754277665308,"Herbivore",1
"GLMP",0.766441546163199,0.214261699933596,1.09982706921457,1,0.830342983482779,0.271407475755377,1,0.931420721056911,0.596912316759688,"Insectivore",2
"VEPH1",5.23943434136167,-4.13359313421952,4.12191258822917,9.66417237767401e-07,3.57135476625878e-05,3.75739782865034e-05,0.000297912905642379,0.00218583564384007,0.0060300654856033,"Both",3
"SHISA4",-3.5223240276675,1.97242912298605,-2.23441802496108,0.00256668560855905,0.048560639984298,0.0254555807911658,0.0601923146811406,0.218705032927337,0.185872951239933,"Both",3
"PTGS1",0.210084986238623,-1.28057263634886,-0.471129142980209,1,0.200343816449037,0.637548514823151,1,0.475808018003834,0.85759850583831,"Herbivore",1
"MTCP1",NA,3.44260929941034,-2.43019893258294,NA,0.000576130998710438,0.0150905375319945,NA,0.0137736096727102,0.141963158941439,"MissingData",5
"SLC39A13",1.51025041395478,-2.77444350699564,0.157858662329582,0.785877234930574,0.00552962369534542,0.874568172242775,1,0.0602755013300967,0.958508587892841,"Herbivore",1
"SLC9B2",2.49385284960377,-2.6578053660357,1.22922402529972,0.0758189512031606,0.00786513011642614,0.21898782343315,0.521989634422853,0.0749917023865596,0.544300212741318,"Herbivore",1
"SUCNR1",1.43486825157697,-2.03621097230459,0.719656461364055,0.907947865651816,0.0417291749440149,0.471736539319899,1,0.200768238844624,0.762086092094625,"Herbivore",1
"MRPL21",-0.225283018584594,-0.129904532261518,-0.822815872546288,1,0.896641958450475,0.410612709026609,1,0.959759051757778,0.714877620506813,"Insectivore",2
"NFE2L1",0.834695105983521,0.315560618088021,2.29305072307971,1,0.752336033536008,0.0218450848845178,1,0.895210561268027,0.172553802407683,"Insectivore",2
"WHRN",1.37238051041188,-2.22741374099822,0.234905137716101,1,0.0259196349068309,0.814282361817175,1,0.152820255184013,0.933125974541569,"Herbivore",1
"CACNA1S",-2.33601052057551,0.12430595370372,-1.29082464088876,0.116944159365359,0.901073033491842,0.196764491346587,0.673650129836898,0.961067520595996,0.515160012960236,"DoubleBoth",4
"NOTCH2NLA",-0.766993532412098,0.668681399047219,0.364807604613567,1,0.503698735553149,0.7152550280973,1,0.751822109772769,0.892087469254319,"Both",3
"CD247",0.50330976073683,-0.71315438811421,0.317110523076241,1,0.475750227286834,0.751159740390503,1,0.732051968301908,0.906735233763768,"Herbivore",1
"GP1BB",3.07309173107331,-2.72906422143463,2.26005939566941,0.0127112012711005,0.00635143333280262,0.0238175647597267,0.173131375293033,0.0656990318387988,0.179645838618152,"Both",3
"SH3BP5L",-1.94461461275116,0.578341481588696,-1.5464981716454,0.310928275466547,0.56303359368169,0.121984301307072,1,0.790901422999092,0.406881671666881,"Both",3
"OR2T1",0.943254161634013,-1.37922644816973,0.699861643527883,1,0.16782494593502,0.484013713335383,1,0.436195786988677,0.769571333936043,"Herbivore",1
"TRIM58",1.090402083098,-0.658978079086115,1.81140235140186,1,0.509909845297625,0.0700785922610054,1,0.75653351784249,0.310491789899661,"Insectivore",2
"SCCPDH",0.994355378319568,-0.98654888532013,0.717550106879677,1,0.323863838833286,0.473034730555878,1,0.606601559433533,0.762505739053972,"Both",3
"CNST",-0.244795954626166,0.982513906821825,-0.293844751015866,1,0.3258467351548,0.768876537433234,1,0.608555101984577,0.91476044045812,"Herbivore",1
"TFB2M",3.26702811231645,-2.54172853511225,3.95801471907498,0.00652097324262101,0.0110305808127803,7.5575301586851e-05,0.114387841701184,0.0921622084506988,0.0089929648743342,"Insectivore",2
"EFCAB2",-2.17240867687755,1.99434051363045,-1.05846422130186,0.178949106718162,0.0461148546089458,0.289843854097937,0.862819353023403,0.21168951525245,0.615984029968072,"Both",3
"COX20",-0.891825317014386,1.67659838772817,1.29459399099911,1,0.0936210422672186,0.19546032638608,1,0.316200975568503,0.513874763112914,"Unclear",0
"CATSPERE",2.5443216772324,-0.802519506732046,2.32905220524042,0.0656941207262615,0.422252509235835,0.019856300233075,0.476384874493606,0.692629158856214,0.164748455096143,"Both",3
"ADSS2",1.33097001542711,-2.17024813925706,0.154859619887931,1,0.0299880530401703,0.876931988196724,1,0.166847700886905,0.959284304019716,"Herbivore",1
"SDCCAG8",-0.606002687972723,1.0307909693556,-0.112107922909773,1,0.302638854035054,0.910737835457241,1,0.587142396861469,0.97125497409081,"Herbivore",1
"CEP170",-0.484164794714743,1.7168151885374,0.296201296163238,1,0.0860129448987108,0.767076359035691,1,0.302451807007784,0.914179546909062,"Herbivore",1
"WDR64",0.271913319441171,-0.448218924134689,1.03017589577587,1,0.653995206430935,0.302927442737186,1,0.842230767002606,0.62837866896942,"Insectivore",2
"CHML",0.168879913408432,0.716980065193713,0.113038448607453,1,0.473386397142766,0.910000072967321,1,0.730216988131622,0.971162468097235,"Herbivore",1
"OPN3",-3.78904918963165,1.6455682109357,-3.47863034333557,0.000907349825494195,0.0998526884498416,0.000503983273654139,0.0309664112857675,0.327019670272987,0.0230764544707908,"Both",3
"KMO",3.24091847480852,-1.83520821357465,2.34937194580498,0.00714871516277722,0.0664748446171914,0.0188051112730553,0.120112728068687,0.261297530780912,0.159715767414396,"Both",3
"FH",-0.739613424605651,-0.0883186364200725,-1.13060548852125,1,0.929623427113265,0.258221176391441,1,0.971130714936102,0.584055858335102,"Insectivore",2
"ACTN2",-2.17714997839087,1.19420801971962,-0.915963936873951,0.176816274605392,0.232396606785308,0.359685810148168,0.857402834001428,0.513487777944259,0.675254493478302,"DoubleBoth",4
"HEATR1",1.85888003133025,-1.37298964106793,1.89072354571359,0.37826487079695,0.169755567083163,0.058661257642698,1,0.439134577317136,0.283832932874774,"Unclear",0
"GPR137B",-1.48141054085194,0.128956451167296,-1.5007599550909,0.830983245258534,0.897392107954572,0.133417659602436,1,0.959919529292313,0.422871889811476,"Insectivore",2
"B3GALNT2",0.762899389003518,-1.8318805843146,-0.0424957156685033,1,0.0669692138145583,0.966103527068227,1,0.262452608007779,0.989061880120125,"Herbivore",1
"TOMM20",NA,1.79991851171034,1.0927278041919,NA,0.0718735061962814,0.274513328217965,NA,0.27206858055477,0.600284184148879,"MissingData",5
"IRF2BP2",1.86016438134362,-2.33581894776539,1.72564547077129,0.37717363628864,0.0195006796636109,0.0844112136462591,1,0.129508058676861,0.340184326701197,"Unclear",0
"COA6",NA,1.15894367631869,-1.53629406678255,NA,0.246479144179669,0.12446627402648,NA,0.530810904104578,0.411309380467001,"MissingData",5
"SLC35F3",-2.60197027704437,1.10129067623931,-1.3159601333862,0.0556139311110762,0.270770167801517,0.18818742380724,0.433713230446796,0.55824391374902,0.504186148595219,"DoubleBoth",4
"KCNK1",-1.26412359730018,0.327637426194977,-0.967139269881509,1,0.743185820502637,0.333474416547751,1,0.890471537886402,0.655876098743133,"Both",3
"MAP3K21",2.10554107803476,-1.82967295125536,2.13560549044312,0.211465413030206,0.0672988579004511,0.0327115835298205,0.953515384775017,0.263298862589527,0.213642384583851,"Unclear",0
"NTPCR",-0.214613542089891,-1.1751070269621,-0.641990097612741,1,0.239951899704336,0.520879612557172,1,0.522695920213356,0.790832617591493,"Herbivore",1
"TSNAX",0.304822098322194,0.0605952736293197,1.07743849675559,1,0.951681537706448,0.281284413470224,1,0.980617209995382,0.607911874391849,"Insectivore",2
"EGLN1",0.102184220546125,-1.43637439061461,-0.934632951711624,1,0.150895836309984,0.349977491193324,1,0.411001614980429,0.668528916986359,"Herbivore",1
"EXOC8",-0.67132355962913,-0.460488172814018,-0.52905399304398,1,0.645165858888002,0.59676799529981,1,0.838007324842986,0.836693403322777,"Both",3
"GNPAT",-0.17171972352317,-0.440982784628353,0.928216355090679,1,0.6592254601223,0.353295352310308,1,0.846032104760282,0.671029337426504,"Insectivore",2
"C1orf131",2.7003227262322,-1.45339729116328,2.70385188553519,0.0415633459066266,0.146113478158148,0.00685408332568017,0.36081283903425,0.404708367646176,0.0949554159196153,"Insectivore",2
"TRIM67",1.62137567466385,-3.53416632893501,0.442940398017834,0.629622566472567,0.000409063568352942,0.657808846050726,1,0.0110693011342785,0.86644105197759,"Herbivore",1
"FAM89A",0.166276890065166,-1.70016476431851,-0.197457639134771,1,0.0890999379929402,0.843469427856903,1,0.308858189676554,0.945180519277048,"Herbivore",1
"TTC13",-0.518992650215568,-0.105614922990695,-0.846952684750073,1,0.915887884141612,0.397021494872668,1,0.966009026161595,0.705422548876709,"Insectivore",2
"C1orf198",-0.911140729041203,-0.280964854574696,-1.55276467076127,1,0.778737356415011,0.120479365847237,1,0.908882042780164,0.404735759796449,"Insectivore",2
"AGT",1.56230588254617,-0.847142076184114,1.0573473722698,0.709295681302412,0.396915934824551,0.290353080620073,1,0.673141356185329,0.61649634317144,"Both",3
"COG2",1.66855932406198,-2.89025279909398,0.546420494852226,0.571228474589081,0.00384932140515723,0.584776925251534,1,0.0482549502368086,0.829271482509693,"Herbivore",1
"OTX1",-0.313786332997219,-0.538672194114559,-0.273787698491741,1,0.590113063270471,0.7842477777229,1,0.806640465723651,0.920944796311174,"Herbivore",1
"GALNT2",-1.40803296121988,-0.674548548652674,-1.48178029532897,0.954727860381731,0.499962631197,0.138398763787828,1,0.749874552518939,0.42907025088918,"Insectivore",2
"ACTA1",1.08762679777658,-3.1108880729356,-0.0117298522212148,1,0.00186525624781564,0.990641146625907,1,0.0299049837001421,0.996852641275102,"Herbivore",1
"RAB4A",NA,1.85290178722796,-1.17901486279621,NA,0.063896436909573,0.238392257584938,NA,0.255349444247354,0.564019866179281,"MissingData",5
"RHOU",-0.999383845127757,-1.37803017767939,-1.51743895025201,1,0.168193971070623,0.129155896163793,1,0.436913144617555,0.417412293637758,"Unclear",0
"H2AW",-3.49382972557729,3.34618272923515,-2.53445722666269,0.00285686760771933,0.000819323829358494,0.0112621675396437,0.0645095301694534,0.0175038357182536,0.122366544252868,"Both",3
"H3-4",NA,1.0007731923015,-2.2444489346849,NA,0.316936472716598,0.0248035310155005,NA,0.600800784443864,0.183412606856865,"MissingData",5
"TRIM17",-1.20025726740252,0.442317038811959,-0.0398709430756325,1,0.658259802815754,0.968196016741965,1,0.845462984126093,0.989938133815083,"DoubleBoth",4
"IBA57",1.83990736712328,-0.328702299920314,2.59792867661112,0.394691029474903,0.742380715764018,0.00937879724100945,1,0.890033211673,0.111207698960879,"Insectivore",2
"GJC2",-1.04036607387208,0.792849308978467,0.205639139888392,1,0.427865624003156,0.837072801657949,1,0.697137948534036,0.942929542460087,"DoubleBoth",4
"DLL1",-3.44884711016126,1.85535822143078,-2.71290992551485,0.00337791221074183,0.0635450892240951,0.00666952329525814,0.072856586097468,0.254761897411169,0.0935985308163109,"Both",3
"PRSS38",0.326650543290364,-0.49274184076591,1.54699992486007,1,0.622195009645466,0.121863263766833,1,0.826115125980082,0.406881671666881,"Insectivore",2
"JMJD4",1.60008386916861,-1.03082075003229,1.56332156863561,0.657479873826378,0.30262488576913,0.117976977617091,1,0.587142396861469,0.40034971322575,"Both",3
"ERMARD",-0.682265573036268,0.428653355026836,0.581926803648207,1,0.66817551075098,0.560615985285196,1,0.851317155617248,0.814938108821449,"Both",3
"TCTE3",-3.02146800223385,2.28920943902064,-1.44412922120662,0.0150931335438005,0.022067186435864,0.148702629743685,0.19353292205357,0.138762831726715,0.445366024670251,"Both",3
"COQ8A",-0.993307244793412,0.402786307618219,-0.523161074685954,1,0.687105434840405,0.600862166828826,1,0.862887734820495,0.837723624817516,"DoubleBoth",4
"PSEN2",1.10507307384122,-1.84779513887002,1.328964475706,1,0.0646319844192224,0.183859690249672,1,0.256856106568697,0.49936020765029,"Unclear",0
"STUM",NA,2.1572664532057,-1.45887761194683,NA,0.0309849092729364,0.144598796111352,NA,0.169824523466604,0.438867670269976,"MissingData",5
"PARP1",0.904132499100286,-0.970452687841959,1.01037649568743,1,0.331820897012292,0.312314944427685,1,0.614683990819685,0.636208738749321,"Unclear",0
"DACT2",-0.671939781330001,-0.302193557709598,-0.679026411658591,1,0.762504515013205,0.497121127243967,1,0.899653201619525,0.776987873065284,"Insectivore",2
"ACBD3",0.866088910102057,1.25587468657666,1.10285520026891,1,0.209161407565847,0.270090051910986,1,0.487041697347337,0.595377885487088,"Unclear",0
"H3-3A",0.336799481572076,-3.34571344403737,-1.08665949637475,1,0.00082071165068004,0.277187320513294,1,0.0175038357182536,0.603565888982743,"Herbivore",1
"LEFTY2",0.750888377384954,0.52264818915031,1.01959776313011,1,0.601219099334877,0.307919266307919,1,0.813968262118805,0.63300899189529,"Insectivore",2
"GPR31",1.22511060999649,-0.632459010206681,1.44616939341415,1,0.527086984742383,0.148129696002757,1,0.768011276664202,0.444224651712985,"Insectivore",2
"TMEM63A",-0.309286443334937,-0.398293432832704,-1.62862628220046,1,0.690413900742613,0.10339215697669,1,0.86456419322752,0.378301287478773,"Insectivore",2
"CEP43",-2.64603008261725,1.46715894355639,-2.54422944096555,0.0488655440456186,0.142332822666745,0.010951911961085,0.400063061700273,0.398458155890375,0.120926117831899,"Both",3
"FBXO28",1.16308265292317,0.143671777303493,1.73267808445026,1,0.885759658394633,0.0831529018885659,1,0.955432109064924,0.337378069264522,"Insectivore",2
"CAPN8",-1.43492573868768,2.53408801171644,-1.29124471406217,0.907849561704255,0.0112740411557959,0.196618834673021,1,0.0938095139087761,0.515081306138189,"Herbivore",1
"PACRG",-3.01224716965688,3.13092280589866,-1.560839737202,0.0155592812656628,0.00174257958611371,0.118561568982069,0.197990121233406,0.0288219107258338,0.401790606654894,"Herbivore",1
"PRKN",-2.77812101830949,0.387024558235516,-2.07435163376099,0.0328045506229196,0.698738027142497,0.0380466657135985,0.312232348556522,0.868836153943406,0.230334380375962,"DoubleBoth",4
"DUSP10",-0.0198958463078475,0.2593623361326,0.163254971631317,1,0.795355687037404,0.870317685615928,1,0.917117473941046,0.956481684486782,"Herbivore",1
"HLX",-1.42858776171982,0.549528666466957,-0.522093343238745,0.918736522384861,0.582642697348722,0.601605341084475,1,0.802111048184597,0.838038928638558,"DoubleBoth",4
"MTARC1",2.80839738640483,-2.46800764869597,1.86620125444525,0.0298732480466443,0.0135867416452689,0.0620132136512401,0.294156070237655,0.105523476438986,0.292456264205106,"Both",3
"MTARC2",2.07029522709048,-2.70241222871901,1.4418291925031,0.230548237683927,0.00688383566540018,0.149350565319787,1,0.0693044051555723,0.446327077655552,"Herbivore",1
"MARK1",2.10941380709234,-1.65725136652469,2.28989206791799,0.2094532724451,0.0974686653559177,0.0220275741716306,0.947810569287966,0.322766617403493,0.173070746363529,"Unclear",0
"IARS2",1.44920901808182,-0.533792503357591,1.69215957119017,0.883675319095775,0.593485100979177,0.090615552666098,1,0.808961882962699,0.354180731411812,"Insectivore",2
"SLC30A10",0.301542500108903,-1.64249040785023,-0.290286298275017,1,0.100488412427611,0.771597220173989,1,0.328059753683614,0.915847930711789,"Herbivore",1
"LYPLAL1",0.94304976528631,-0.664675489261626,1.76896749729882,1,0.506258074289772,0.0768992988384766,1,0.753553233592409,0.325451800798962,"Insectivore",2
"TGFB2",-0.941895263293746,0.980773399882185,0.396410687946885,1,0.326704498470904,0.691802082705524,1,0.609525001808804,0.880922416629069,"Herbivore",1
"RRP15",0.021144453239458,0.346975536301947,0.156248372082223,1,0.728609697587372,0.87583724951482,1,0.882957227319391,0.958991000356133,"Herbivore",1
"SPATA17",-1.79015398065065,1.04413903177126,-1.58888176970863,0.44057496507398,0.296421069636882,0.112087087712991,1,0.58196331368026,0.391980497073387,"Both",3
"GPATCH2",-0.320578325027747,0.74709721710952,0.512278338174112,1,0.455004879919356,0.608456223432455,1,0.716142667314159,0.842657802940589,"Unclear",0
"SLC22A2",1.7016350399809,-1.71417009734248,1.68366262943395,0.53294282808012,0.086497490977028,0.0922468874634731,1,0.303408346996924,0.357130516246042,"Unclear",0
"PTPN14",0.342315943044932,-0.0254424717662344,0.992625424547399,1,0.979702034490387,0.320892529897778,1,0.992651943655095,0.644369055638391,"Insectivore",2
"SMYD2",-0.974222922547195,0.507518179217104,-0.496427585265137,1,0.611791284177475,0.619592766709264,1,0.819954103293592,0.848654349765034,"Both",3
"RPS6KC1",1.34170951385027,-0.662761397827358,1.47365125350964,1,0.507483380204326,0.140575513944275,1,0.754314361277572,0.432862558040037,"Insectivore",2
"ANGEL2",0.360973408005153,-0.860365622437844,-0.683859970758452,1,0.38958752976025,0.494063593012273,1,0.667076762545258,0.775643943428513,"Unclear",0
"SLC22A1",1.09713867027489,-3.41394279903138,-0.995867222400503,1,0.000640300173019891,0.319314663055039,1,0.0148240685049947,0.642873105633974,"Herbivore",1
"FLVCR1",1.84019711299748,-0.692832452128715,0.488001289038504,0.394435822152262,0.488414703967049,0.625548928023641,1,0.741370839352226,0.851488291428888,"DoubleBoth",4
"NSL1",1.9274678306879,-2.15718340263693,1.9623129416362,0.323528120291537,0.0309913771545499,0.0497260614021814,1,0.169824523466604,0.263450317461447,"Unclear",0
"ATF3",-1.60497385147506,1.95408514141708,-0.373381578078045,0.650997355989252,0.0506911489973763,0.708864468322745,1,0.224247199143519,0.888561145081074,"Herbivore",1
"NENF",-0.670596307823716,1.20486379755651,0.48073416092241,1,0.228255886351135,0.63070544887243,1,0.508423754550714,0.854344264552993,"Herbivore",1
"DTL",0.267081982355864,-1.35835517846919,0.266756485264243,1,0.174351009348817,0.789656660201336,1,0.445048111895272,0.923890298919367,"Herbivore",1
"INTS7",-0.507253012871484,0.110516087959873,-1.3774986136526,1,0.912000091675618,0.168358143118082,1,0.964229957991657,0.475255510588817,"Insectivore",2
"LPGAT1",0.399532569753975,-1.36112706914838,-0.1514828121643,1,0.17347353661767,0.87959486828078,1,0.443996929580897,0.96015562390684,"Herbivore",1
"NEK2",-1.10442368565113,-0.586633489847218,-1.82641139295007,1,0.557449885471208,0.0677883170287864,1,0.787858614358983,0.305917669141775,"Insectivore",2
"SLC30A1",-0.781244448942914,0.0389496079889967,-0.863648397929113,1,0.968930565096236,0.387781068656455,1,0.988345051903201,0.698547875097672,"Insectivore",2
"RD3",-0.197640580471862,-1.00600430212781,-0.923436578866676,1,0.314413500580795,0.355779736749416,1,0.598160613957055,0.672773659779708,"Unclear",0
"SERTAD4",0.58329092130154,1.53489368578225,1.95298920857644,1,0.124809944785618,0.0508208739201691,1,0.371017525505806,0.266501308758338,"Unclear",0
"IRF6",-0.900981294119347,1.17772625654746,0.363658854056872,1,0.238905755809703,0.71611277222476,1,0.521805660415827,0.892674787502789,"Herbivore",1
"TRAF3IP3",-0.183825529814547,1.44853487189959,0.458929960924119,1,0.14746752064976,0.646284462680624,1,0.406121045638344,0.860562298167274,"Herbivore",1
"HSD11B1",1.12164228242102,-3.09537766948721,0.886498413432691,1,0.00196562436558867,0.375349008725644,1,0.0308491657845847,0.689018355881536,"Herbivore",1
"G0S2",0.449207686668797,-0.617320480155753,0.623818769543658,1,0.537023360906656,0.5327466116267,1,0.774569465824523,0.798055672839961,"Unclear",0
"PLXNA2",-1.52018560861376,1.049427163482,-1.27084171949967,0.770786000039185,0.293981561728911,0.20378496343437,1,0.579842678761733,0.524892813015685,"Both",3
"MRPL18",1.59796287733361,-1.26875818728212,1.02336830202032,0.660307434423952,0.204527322254409,0.306133740730353,1,0.481651231034973,0.631310385103318,"Both",3
"ACAT2",0.0396958674551694,0.308103945373835,0.12966442354492,1,0.758003239198517,0.896831930783565,1,0.897597582952161,0.967324789360891,"Herbivore",1
"CR2",1.47176963215032,-1.3557912250212,0.544603954996996,0.846498580631875,0.175165604059717,0.586025934043244,1,0.445956930099201,0.829759590694712,"Both",3
"TAGAP",-1.84294865966606,-0.573330995202466,-1.79497472118775,0.392019040639367,0.566420602762495,0.0726577275958433,1,0.793321658185197,0.316318625733367,"Both",3
"C4BPA",1.00555195108788,-0.289165801118949,0.916506261628136,1,0.772454501182396,0.359401424774946,1,0.905919615777835,0.674955126193615,"Both",3
"EZR",0.543585093559156,-2.05202833905199,-1.06737852671717,1,0.0401669083766928,0.285800941024848,1,0.196281404244141,0.612851892191,"Herbivore",1
"C4BPB",2.40335901441438,-2.07778472715294,1.55834130063253,0.0974713789724143,0.0377291911421502,0.119152363439742,0.60077639120218,0.188925690214122,0.402393775783625,"Both",3
"PFKFB2",0.961129990441734,-1.48942446651522,0.478270078555241,1,0.1363756297965,0.632457989959465,1,0.390411971630424,0.855219117314839,"Herbivore",1
"DYNLT1",NA,3.00096164791363,-1.05696647110701,NA,0.00269128459247582,0.29052688982875,NA,0.03819880206606,0.616623066287051,"MissingData",5
"TMEM181",-2.27224239541066,0.260469226855415,-2.92683395831508,0.138431243581315,0.79450184969836,0.00342431644830709,0.742544010758439,0.916747853373866,0.0664807748364186,"Insectivore",2
"FCMR",-0.421417260348934,0.250374424878276,0.420853229958507,1,0.802297805867497,0.67386225933168,1,0.920055641227354,0.872974353215841,"Both",3
"TULP4",-4.25537692101965,2.06634008647935,-3.35407714051241,0.00012521828532704,0.0387963788406314,0.000796301599629198,0.0087071622408342,0.192107088787551,0.030804788246515,"Both",3
"IL20",-1.80273013198591,0.780002192363814,-1.52337030129072,0.428583645345856,0.435389584725175,0.127666087832144,1,0.703453566686293,0.415291864200759,"Both",3
"MAPKAPK2",-0.0982395227329957,-0.167200855188326,0.378293155958537,1,0.867212011548835,0.705212829089654,1,0.94878507381939,0.887690824471088,"Insectivore",2
"DYRK3",3.12911414294493,-2.30477973744502,2.41630684952581,0.0105200510510554,0.0211789124802077,0.0156788421846345,0.153978072796697,0.135530744037032,0.144896767873192,"Both",3
"EIF2D",2.01206967470575,-0.520279683367608,2.33815065154754,0.265275557045903,0.602868654151906,0.0193794344325682,1,0.814548142836289,0.162588640122929,"Insectivore",2
"SRGAP2C",-0.489869927579423,0.724222055238349,0.0685066892003418,1,0.468929420338994,0.945382295376176,1,0.726661278611352,0.980465904776533,"Herbivore",1
