"","HI-Rho","HI-P","HI-p.adj","HI-significant","HV-Rho","HV-P","HV-p.adj","HV-significant","CH-Rho","CH-P","CH-p.adj","CH-significant","HO-Rho","HO-P","HO-p.adj","HO-significant","IV-Rho","IV-P","IV-p.adj","IV-significant","OV-Rho","OV-P","OV-p.adj","OV-significant","HI-Driver","HI-DriverNumeric","HV-Driver","HV-DriverNumeric","CH-Driver","CH-DriverNumeric","IV-Driver","IV-DriverNumeric","Herbivore_Rho","Insectivore_Rho","Herbivore_P","Insectivore_P","Herbivore_p.adj","Insectivore_p.adj","Vertivore_Rho","Vertivore_P","Vertivore_p.adj","Carnivore_Rho","Herbivore_Rho.2","Carnivore_P","Herbivore_P.2","Carnivore_p.adj","Herbivore_p.adj.2","HI-HV-Overlap","HI-CH-Overlap","HI-HO-Overlap","HI-IV-Overlap","HI-OV-Overlap","HV-CH-Overlap","HV-HO-Overlap","HV-IV-Overlap","HV-OV-Overlap","CH-HO-Overlap","CH-IV-Overlap","CH-OV-Overlap","HO-IV-Overlap","HO-OV-Overlap","IV-OV-Overlap","HI-HV-CH-Overlap","HI-HV-HO-Overlap","HI-HV-IV-Overlap","HI-HV-OV-Overlap","HI-CH-HO-Overlap","HI-CH-IV-Overlap","HI-CH-OV-Overlap","HI-HO-IV-Overlap","HI-HO-OV-Overlap","HI-IV-OV-Overlap","HV-CH-HO-Overlap","HV-CH-IV-Overlap","HV-CH-OV-Overlap","HV-HO-IV-Overlap","HV-HO-OV-Overlap","HV-IV-OV-Overlap","CH-HO-IV-Overlap","CH-HO-OV-Overlap","CH-IV-OV-Overlap","HO-IV-OV-Overlap","HI-HV-CH-HO-Overlap","HI-HV-CH-IV-Overlap","HI-HV-CH-OV-Overlap","HI-HV-HO-IV-Overlap","HI-HV-HO-OV-Overlap","HI-HV-IV-OV-Overlap","HI-CH-HO-IV-Overlap","HI-CH-HO-OV-Overlap","HI-CH-IV-OV-Overlap","HI-HO-IV-OV-Overlap","HV-CH-HO-IV-Overlap","HV-CH-HO-OV-Overlap","HV-CH-IV-OV-Overlap","HV-HO-IV-OV-Overlap","CH-HO-IV-OV-Overlap","HI-HV-CH-HO-IV-Overlap","HI-HV-CH-HO-OV-Overlap","HI-HV-CH-IV-OV-Overlap","HI-HV-HO-IV-OV-Overlap","HI-CH-HO-IV-OV-Overlap","HV-CH-HO-IV-OV-Overlap","HI-HV-CH-HO-IV-OV-Overlap","HI-HV-Delta","HI-CH-Delta","HI-HO-Delta","HI-IV-Delta","HI-OV-Delta","HV-CH-Delta","HV-HO-Delta","HV-IV-Delta","HV-OV-Delta","CH-HO-Delta","CH-IV-Delta","CH-OV-Delta","HO-IV-Delta","HO-OV-Delta","IV-OV-Delta"
"ARHGEF33",-0.710342161131977,1,1,FALSE,-0.0204868950197286,1,1,FALSE,-0.670155732148725,1,1,FALSE,0.214032462957279,1,1,FALSE,0.52853540125083,1,1,FALSE,-0.180791524303585,1,1,FALSE,"DoubleBoth",4,"Unclear",0,"DoubleBoth",4,"DoubleBoth",4,-0.152908815530198,0.0859817452694277,0.878470183879527,0.931480928643822,0.952873895391186,0.976118028897252,0.145967400374125,0.883947123476273,0.955427032559441,-0.475044331974915,-0.152908815530198,0.634755375346067,0.878470183879527,0.800214613925647,0.952873895391186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.487801336705221,0.0284160964457287,0.653631565050278,0.876018725420742,0.37444884628301,0.459385240259492,0.165830228345057,0.388217388715521,0.113352490422211,0.625215468604549,0.847602628975013,0.346032749837282,0.222387160370464,0.279182718767268,0.501569879137732
"AGFG1",-2.22424186355739,0.156793054976235,0.800472214621598,FALSE,0.661140842456274,1,1,FALSE,1.42843260453021,0.459502140538916,1,FALSE,-1.18809370933931,1,1,FALSE,2.33748822506551,0.11648287493002,0.940207759193281,FALSE,1.54706126053822,0.731090845507864,1,FALSE,"Insectivore",2,"Herbivore",1,"Herbivore",2,"Insectivore",1,1.73362197143022,-2.71836603959588,0.0829851794190176,0.00656052155619386,0.296932114537795,0.0930813584801319,0.751420318626492,0.452399738285867,0.71751895388582,-1.06922508681851,1.73362197143022,0.284968257144462,0.0829851794190176,0.512239987774286,0.296932114537795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.04027367774065,2.58283088585171,0.732667386161531,3.22563027960796,2.66671401295802,0.542557208111053,1.30760629157912,1.18535660186731,0.626440335217365,1.85016349969017,0.642799393756256,0.0838831271063116,2.49296289344643,1.93404662679649,0.558916266649945
"TAX1BP1",0.711280757363568,1,1,FALSE,0.824266626949002,1,1,FALSE,0.0318361641922883,1,1,FALSE,-0.47824118352952,1,1,FALSE,0.23880643030238,1,1,FALSE,1.17444248775119,1,1,FALSE,"Both",3,"Vertivore",2,"Carnivore",1,"Vertivore",2,-0.454943544141635,0.314707785788276,0.649149855078686,0.752983532222556,0.839696571852886,0.907617194727095,1.13779202363284,0.255207336412217,0.548626759062074,1.58511940886888,-0.454943544141635,0.112939206578048,0.649149855078686,0.293868636323605,0.839696571852886,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0798930745621188,0.480439879271947,0.841119030775686,0.334089800601517,0.327504800343182,0.560332953834066,0.921012105337805,0.413982875163636,0.247611725781063,0.360679151503739,0.14635007867043,0.807944679615129,0.507029230174169,1.16862383111887,0.661594600944699
"DPAGT1",-0.947250714375471,1,1,FALSE,-0.603977601565685,1,1,FALSE,0.640096575709275,1,1,FALSE,1.18550136833042,1,1,FALSE,0.122144367093696,1,1,FALSE,-1.44655303464539,0.888132888767658,1,FALSE,"Insectivore",2,"DoubleBoth",4,"Carnivore",1,"Insectivore",1,-0.166213770963455,-1.17165980149263,0.867988722530171,0.241333668219298,0.948966705958938,0.567335377544104,-0.265801745516231,0.79039189883384,0.914986974661473,-1.40747471160681,-0.166213770963455,0.159286670809456,0.867988722530171,0.36192865974123,0.948966705958938,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.242730745866815,1.12242403291701,1.50808346027107,0.756176513874389,0.353060056525037,0.879693287050199,1.26535271440425,0.513445768007574,0.595790802391852,0.385659427354052,0.366247519042625,1.47548408944205,0.751906946396677,1.8611435167961,1.10923657039943
"COA5",1.47955433894561,0.833953318385668,1,FALSE,1.99338393669562,0.27731652882512,1,FALSE,NA,NA,NA,NA,-0.984154187775999,1,1,FALSE,0.608845656175187,1,1,FALSE,2.6238083028185,0.0521716256709444,0.79275677478264,FALSE,"Insectivore",2,"Vertivore",2,"MissingData",5,"Unclear",0,-0.331251617443487,2.01348778468089,0.740454433812769,0.0440633387658046,0.889104816480567,0.247718524493564,2.24781119065724,0.0245882319914249,0.178740075116431,3.40565187969482,-0.331251617443487,0.000660062872072636,0.740454433812769,0.0099552311006582,0.889104816480567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.363332392943388,NA,1.74210500611197,0.615684014024974,0.809109737254107,NA,2.10543739905536,0.979016406968362,0.445777344310719,NA,NA,NA,1.126420992087,2.55121474336608,1.42479375127908
"C5orf52",1.00323981494936,1,1,FALSE,-0.155406089729312,1,1,FALSE,-1.25600349211496,0.62734411193787,1,FALSE,0.139311023810138,1,1,FALSE,-0.96723214942781,1,1,FALSE,-0.264977734063132,1,1,FALSE,"Insectivore",2,"Unclear",0,"Carnivore",1,"Insectivore",1,-0.180577325710787,1.16392629980537,0.856699354737446,0.244453880408522,0.943380371346239,0.569816137935856,-0.184258655073805,0.853810547007641,0.942275532521428,1.38121168072763,-0.180577325710787,0.167213884313934,0.856699354737446,0.372337506060807,0.943380371346239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.819286376192312,1.5975262627755,0.610889906676842,1.39333408814908,0.896765228926517,0.778239886583191,0.20839646951547,0.574047711956763,0.0774788527342047,0.986636356098661,0.204192174626428,0.700761033848986,0.782444181472234,0.285875322249675,0.496568859222559
"FAM243A",-1.30542772112155,1,1,FALSE,-0.0412988438449254,1,1,FALSE,0.896523260180761,1,1,FALSE,-0.0281043451898942,1,1,FALSE,0.964024463336788,1,1,FALSE,-0.0209072456123451,1,1,FALSE,"Both",3,"Herbivore",1,"Carnivore",1,"Insectivore",1,0.395638964561474,-1.2826470155109,0.692371388077313,0.199615770561546,0.865750376287406,0.519770606430858,0.156109021280639,0.875947087592491,0.952769389065072,-1.01658678821084,0.395638964561474,0.309350041858072,0.692371388077313,0.538334753640813,0.865750376287406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.893874101416041,1.55701447071924,0.90320402088937,1.60474502920912,0.90829313880553,0.663140369303199,0.00932991947332933,0.710870927793076,0.0144190373894892,0.653810449829869,0.0477305584898779,0.648721331913709,0.701541008319747,0.00508911791615985,0.696451890403587
"CD207",-0.453054468464268,1,1,FALSE,0.996853745809789,1,1,FALSE,-1.14824738799181,0.752599354789846,1,FALSE,-2.61572266719576,0.0534233068580628,0.940551244730686,FALSE,1.26312279432702,1,1,FALSE,2.90132949060162,0.0222949764384018,0.552038236271509,FALSE,"Herbivore",1,"Unclear",0,"Unclear",0,"Vertivore",2,1.66425813137794,-0.159959595071288,0.0960608555527147,0.87291290276615,0.32024895262319,0.957826247321515,1.5798530680988,0.114140519197514,0.380569183655465,1.7708003517029,1.66425813137794,0.0765939074462852,0.0960608555527147,0.231562138087147,0.32024895262319,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.02523993041126,0.4915756276308,1.52923734877953,1.21352058023789,2.37190764415887,1.51681555804206,2.5544772791908,0.188280649826624,1.34666771374761,1.03766172114873,1.70509620786869,2.86348327178967,2.74275792901742,3.9011449929384,1.15838706392098
"HOXD3",0.881358026382831,1,1,FALSE,0.125148925786611,1,1,FALSE,-1.12484113646055,0.781969077711337,1,FALSE,-0.297604889707044,1,1,FALSE,-0.5442863433969,1,1,FALSE,0.336927114809978,1,1,FALSE,"Insectivore",2,"Vertivore",2,"Both",3,"Insectivore",1,-0.252171379388873,1.02183508733321,0.800908599286638,0.306858959566081,0.919465081509818,0.631961520462773,0.614326185275779,0.538999802392437,0.779752888227385,0.950648333132732,-0.252171379388873,0.34178292426187,0.800908599286638,0.569774791519038,0.919465081509818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.534720583026567,1.41859703245733,0.833652672734617,1.00808280143167,0.384970789460738,0.883876449430764,0.29893208970805,0.473362218405102,0.14974979356583,0.584944359722714,0.410514231025662,1.03362624299659,0.174430128697052,0.44868188327388,0.623112011970932
"COPS7B",-0.594378690506074,1,1,FALSE,0.756189097293268,1,1,FALSE,-0.153732248522345,1,1,FALSE,2.31163608116201,0.12478647918987,1,FALSE,1.15943354566876,1,1,FALSE,-0.895973917988226,1,1,FALSE,"Unclear",0,"Herbivore",1,"Unclear",0,"Insectivore",1,-1.40609630977444,-1.34952844998783,0.15969552803074,0.177167288544036,0.42399045281089,0.489277360265044,0.529648020505189,0.596355993407687,0.812204370561914,-1.40381047915834,-1.40609630977444,0.160375292646181,0.15969552803074,0.363241945401511,0.42399045281089,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.954995641205029,0.311584087232419,2.05486275127478,1.24013252512717,0.213260030526129,0.643411553972609,1.09986711006975,0.285136883922138,1.16825567173116,1.74327866404236,0.928548437894747,0.524844117758549,0.814730226147615,2.26812278180091,1.4533925556533
"NFU1",-0.657538679221606,1,1,FALSE,0.570371871784915,1,1,FALSE,-0.640886222569291,1,1,FALSE,-1.67184433097689,0.567330135429776,1,FALSE,1.03644887715022,1,1,FALSE,1.80211065022164,0.429167990475585,1,FALSE,"Herbivore",1,"Unclear",0,"Unclear",0,"Vertivore",2,1.29140583705951,-0.19735935605211,0.196562987651375,0.843546333211348,0.472783716699975,0.945180519277048,1.25363033753339,0.20997639902558,0.499918589357246,0.979841487803955,1.29140583705951,0.327164369361418,0.196562987651375,0.556323716169585,0.472783716699975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.868263877307221,0.0117750650222667,0.717222404551999,1.19783008835615,1.73923472019026,0.856488812284954,1.58548628185922,0.329566211048929,0.870970842883043,0.728997469574266,1.18605502333388,1.727459655168,1.91505249290815,2.45645712474226,0.541404631834114
"IL1R1",0.869864931462638,1,1,FALSE,2.79028692319374,0.0315968101490892,0.381180687293805,FALSE,-3.61063350536032,0.000916350073985048,0.0197697981638926,TRUE,1.11690728305837,1,1,FALSE,1.94040178849702,0.313985276496112,1,FALSE,1.97155265497684,0.29196417883713,1,FALSE,"Herbivore",1,"Vertivore",2,"Both",3,"Vertivore",2,-1.69683016049103,-0.17655681867691,0.0897287748565267,0.859856514828579,0.309876706831141,0.951112658198608,3.20145095545557,0.00136737350314801,0.0479752629379194,2.12119980570359,-1.69683016049103,0.0339049916222077,0.0897287748565267,0.139755854995378,0.309876706831141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.35794341309284,3.16819082777324,0.174685322053614,0.756983871119142,0.779010860046864,4.52613424086608,1.18325809103922,0.600959541973695,0.578932553045974,3.34287614982686,3.92517469889238,3.94720168782011,0.582298549065528,0.604325537993249,0.0220269889277216
"MEF2B",2.688072238326,0.043119508602729,0.369438557824289,FALSE,0.450935629481445,1,1,FALSE,-2.42779440054878,0.0455728565143468,0.254986428254254,FALSE,1.09866021043586,1,1,FALSE,-1.67547660115856,0.563044549527277,1,FALSE,-0.383610727998386,1,1,FALSE,"Both",3,"Herbivore",1,"Both",3,"Insectivore",1,-1.86423888178844,2.45339241252018,0.0622881654082382,0.0141515865306576,0.252344132242473,0.13776760725251,-0.644522801860197,0.51923647646847,0.767372577356142,2.03049816402715,-1.86423888178844,0.0423059276039769,0.0622881654082382,0.160869521355992,0.252344132242473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.58189446655466,3.61746399199439,1.12388402302058,3.08549497443823,2.17200785514318,2.03556952543973,0.458010443534082,1.50360050788356,0.590113388588521,2.49357996897381,0.531969017556164,1.44545613685121,1.96161095141765,1.0481238321226,0.913487119295042
"CWC22",1.68575901797447,0.551053345608329,1,FALSE,1.63587368746019,0.611196155693726,1,FALSE,-2.0621368997435,0.117584112451448,0.468123893613899,FALSE,0.000988616168681637,1,1,FALSE,0.236914758047944,1,1,FALSE,1.62069782030955,0.630494768018269,1,FALSE,"Unclear",0,"Unclear",0,"Carnivore",1,"Unclear",0,-1.63029415212542,2.11926255840756,0.103039342930508,0.0340682840103416,0.332437243145025,0.218265934989576,2.0942625837408,0.0362365954611782,0.217542627566876,2.61537958781572,-1.63029415212542,0.00891283414647529,0.103039342930508,0.0588850118895206,0.332437243145025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0352742554883789,2.65016261859976,1.19131257585926,1.02448760107725,0.0460052140609887,2.61488836311138,1.15603832037088,0.989213345588875,0.0107309585726098,1.4588500427405,1.62567501752251,2.60415740453877,0.166824974782006,1.14530736179827,0.978482387016265
"ZNF385B",1.09009114046913,1,1,FALSE,2.44102380450533,0.0878741360463962,0.682040570834927,FALSE,-1.711677064399,0.260868592812431,0.768500728675043,FALSE,1.49440084114674,0.810425291166731,1,FALSE,1.50606572394713,0.792301815162112,1,FALSE,1.3938447418768,0.980186963219221,1,FALSE,"Herbivore",1,"Both",3,"Herbivore",2,"Vertivore",2,-1.80814337367976,-0.266036670788225,0.0705841890997161,0.790210967135168,0.270075302938637,0.924203013658556,1.81611279458541,0.0693530714375096,0.300111814180914,1.15895246681783,-1.80814337367976,0.246475560823545,0.0705841890997161,0.467080254045203,0.270075302938637,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.955253647666402,1.98114929697512,0.285890131048641,0.294138448778538,0.214786231365199,2.93640294464152,0.669363516617761,0.661115198887864,0.740467416301203,2.26703942802376,2.27528774575365,2.19593552834032,0.00824831772989677,0.0711038996834423,0.0793522174133391
"PRPF40A",1.21069859199207,1,1,FALSE,2.38012993356533,0.103839206759282,0.747563097660725,FALSE,-2.27012131348746,0.0696006704777027,0.337472458779203,FALSE,2.41053759703224,0.0955741767391663,1,FALSE,1.30230718697484,1,1,FALSE,0.656379125836703,1,1,FALSE,"Herbivore",1,"Both",3,"Both",3,"Vertivore",2,-2.04426672620134,0.0185370266427638,0.0409272044612395,0.985210439644864,0.198144879663152,0.995023322998978,1.47079973250858,0.141345284820512,0.422297880636032,1.55365821903395,-2.04426672620134,0.120265964178688,0.0409272044612395,0.305376444335517,0.198144879663152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.826912831758539,2.46131135925369,0.848414296796025,0.0647770587272913,0.391963053462164,3.28822419101223,0.0215014650374859,0.762135773031248,1.2188758852207,3.30972565604972,2.52608841798098,2.06934830579153,0.783637238068734,1.24037735025819,0.456740112189455
"METTL5",0.590513654743361,1,1,FALSE,2.28687394991733,0.13321908919123,0.860942824614921,FALSE,-2.20481663998244,0.0824008916989177,0.375384621144796,FALSE,-0.333032937888054,1,1,FALSE,1.61886222211441,0.632861464530881,1,FALSE,2.49234320146809,0.0761420091177589,0.933461623915199,FALSE,"Both",3,"Vertivore",2,"Carnivore",1,"Vertivore",2,-0.561666442993301,0.543847949799353,0.574343301702405,0.586546109378698,0.79781420119848,0.829942723193887,2.59394166773549,0.00948825834953836,0.114797025717119,2.70154252008439,-0.561666442993301,0.00690186547059886,0.574343301702405,0.0499438648129909,0.79781420119848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.19950786805313,1.97659700705681,0.653046058391403,0.727152245411538,1.34479656914999,3.17610487510993,1.85255392644453,0.47235562264159,0.145288701096863,1.3235509486654,2.70374925246834,3.3213935762068,1.38019830380294,1.99784262754139,0.617644323738454
"IMMT",-0.476469196492494,1,1,FALSE,1.32616969717346,1,1,FALSE,-0.666148856754291,1,1,FALSE,0.579008060128924,1,1,FALSE,1.61162858102159,0.642256724366911,1,FALSE,0.897475290891245,1,1,FALSE,"Unclear",0,"Vertivore",2,"Both",3,"Both",3,-0.454497168071875,-0.534043672620284,0.649471029756286,0.593311319012509,0.839696571852886,0.834807566829319,1.36830734107913,0.171215893883889,0.458274829208269,0.44975059811599,-0.454497168071875,0.652890282873062,0.649471029756286,0.811620220760177,0.839696571852886,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.27465818574181,0.134123774024277,0.746335125545178,1.47650809826076,0.971525464002916,1.40878195976609,0.528323060196632,0.201849912518954,0.303132721738894,0.880458899569456,1.61063187228504,1.10564923802719,0.730172972715586,0.225190338457738,0.504982634257848
